PeakID (cmd=annotatePeaks.pl beds/community4.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1254	chr5	21672853	21673690	+	0	NA	TTS (NR_162803)	TTS (NR_162803)	658	NR_162803	114482891		NR_162803		Mir12197	Gm51277|mmu-mir-12197	microRNA 12197	ncRNA
1129	chr8	122736731	122736887	+	0	NA	Intergenic	(TG)n|Simple_repeat|Simple_repeat	25952	NR_151739	382036		NR_151739	ENSMUSG00000110682	A530010L16Rik	Gm1908|Gm45801	RIKEN cDNA A530010L16 gene	ncRNA
598	chr17	71284876	71285387	+	0	NA	intron (NM_145158, intron 2 of 7)	intron (NM_145158, intron 2 of 7)	25880	NM_145158	246707		NM_145158	ENSMUSG00000024053	Emilin2	FOAP-10	elastin microfibril interfacer 2	protein-coding
1356	chr3	21774249	21774897	+	0	NA	intron (NR_166473, intron 1 of 1)	intron (NR_166473, intron 1 of 1)	26198	NR_166473	319506		NR_166473		7530428D23Rik	-	RIKEN cDNA 7530428D23 gene	ncRNA
807	chr6	116278719	116279373	+	0	NA	intron (NM_001290339, intron 2 of 6)	intron (NM_001290339, intron 2 of 6)	12514	NM_001290339	67492		NM_001081317	ENSMUSG00000042213	Zfand4	Anubl1	zinc finger, AN1-type domain 4	protein-coding
183	chr18	80259939	80260397	+	0	NA	intron (NM_001164424, intron 2 of 3)	intron (NM_001164424, intron 2 of 3)	3862	NM_001164421	66943		NM_025861	ENSMUSG00000034006	Slc66a2	2310009N05Rik|4933425L21Rik|5730564E11Rik|Pqlc1	solute carrier family 66 member 2	protein-coding
742	chr4	132504903	132505385	+	0	NA	intron (NM_144907, intron 1 of 9)	B1_Mus2|SINE|Alu	5312	NM_144907	230784		NM_144907	ENSMUSG00000028893	Sesn2	HI95|SEST2|Ses2	sestrin 2	protein-coding
172	chr17	44827187	44827429	+	0	NA	intron (NM_178652, intron 2 of 11)	intron (NM_178652, intron 2 of 11)	-12511	NR_073392	12393		NM_009820	ENSMUSG00000039153	Runx2	AML3|CBF-alpha-1|Cbf|Cbfa-1|Cbfa1|LS3|Osf2|PEBP2aA|Pebp2a1|Pebpa2a	runt related transcription factor 2	protein-coding
878	chr9	60262462	60263075	+	0	NA	intron (NM_001040426, intron 6 of 17)	intron (NM_001040426, intron 6 of 17)	-121548	NM_172444	207596		NM_172444	ENSMUSG00000032289	Thsd4	ADAMTSL-6|ADAMTSL6|Adamtsl4|B230114P05Rik	thrombospondin, type I, domain containing 4	protein-coding
1622	chr16	15739740	15739979	+	0	NA	intron (NM_011159, intron 50 of 85)	intron (NM_011159, intron 50 of 85)	101993	NM_011159	19090		NM_011159	ENSMUSG00000022672	Prkdc	DNA-PKcs|DNAPDcs|DNAPK|DNPK1|DOXNPH|HYRC1|XRCC7|dxnph|p460|scid|slip	protein kinase, DNA activated, catalytic polypeptide	protein-coding
186	chr19	43358649	43359174	+	0	NA	intron (NM_001081257, intron 2 of 11)	RMER19B|LTR|ERVK	29444	NM_001081257	545291		NM_001081257	ENSMUSG00000074852	Hpse2	Gm968|Hpa2	heparanase 2	protein-coding
318	chr9	7190760	7191062	+	0	NA	intron (NM_029775, intron 4 of 7)	L1Md_F2|LINE|L1	6406	NM_029775	76863		NM_029775	ENSMUSG00000032002	Dcun1d5	3110001A18Rik|4833420K19Rik|D430047L21Rik|DCNL5	defective in cullin neddylation 1 domain containing 5	protein-coding
756	chr5	28066408	28066685	+	0	NA	Intergenic	Intergenic	-4866	NM_153526	231070		NM_153526	ENSMUSG00000045294	Insig1	1810013C12Rik|Insig-1	insulin induced gene 1	protein-coding
1728	chr17	45745629	45745974	+	0	NA	intron (NR_152153, intron 1 of 4)	intron (NR_152153, intron 1 of 4)	11295	NR_152153	433111		NR_152153	ENSMUSG00000097727	F630040K05Rik	-	RIKEN cDNA F630040K05 gene	ncRNA
97	chr12	12796816	12797127	+	0	NA	Intergenic	Intergenic	-31079	NR_168469	102638640		NR_168469		Gm35155	-	predicted gene, 35155	ncRNA
885	chr9	65546344	65546622	+	0	NA	Intergenic	ID_B1|SINE|B4	-26264	NM_001370871	330963		NM_001370871	ENSMUSG00000066510	Ankdd1a	A730067D02|A730067D02Rik|EG330963|Gm1473	ankyrin repeat and death domain containing 1A	protein-coding
47	chr10	30577764	30578348	+	0	NA	intron (NM_001358806, intron 5 of 10)	intron (NM_001358806, intron 5 of 10)	22644	NM_001358806	73681		NM_028604	ENSMUSG00000019792	Trmt11	2410075D05Rik|3110045I18Rik	tRNA methyltransferase 11	protein-coding
104	chr12	53832371	53833274	+	0	NA	intron (NM_001370962, intron 5 of 11)	intron (NM_001370962, intron 5 of 11)	371052	NM_028133	112407		NM_028133	ENSMUSG00000035105	Egln3	2610021G09Rik|Hif-p4h-3|Phd3|SM-20	egl-9 family hypoxia-inducible factor 3	protein-coding
1776	chr13	119242387	119242787	+	0	NA	Intergenic	Intergenic	166424	NM_008710	18115		NM_008710	ENSMUSG00000116207	Nnt	4930423F13Rik	nicotinamide nucleotide transhydrogenase	protein-coding
346	chr1	73097611	73098398	+	0	NA	Intergenic	Lx|LINE|L1	42673	NR_168338	102633423		NR_168338		Gm31254	-	predicted gene, 31254	ncRNA
1472	chr11	103106454	103106748	+	0	NA	intron (NM_025988, intron 10 of 10)	intron (NM_025988, intron 10 of 10)	4913	NM_025988	67131		NM_025988	ENSMUSG00000056938	Acbd4	2010009P05Rik|2010015A21Rik	acyl-Coenzyme A binding domain containing 4	protein-coding
579	chr17	5624874	5625140	+	0	NA	intron (NM_146073, intron 1 of 8)	ORR1A2|LTR|ERVL-MaLR	132407	NM_146073	224454		NM_146073	ENSMUSG00000034265	Zdhhc14	B530001K09Rik|New1cp	zinc finger, DHHC domain containing 14	protein-coding
1191	chr13	56357968	56358340	+	0	NA	Intergenic	Intergenic	-4746	NR_046061	100038494		NR_046061	ENSMUSG00000074885	Gm10782	-	predicted gene 10782	ncRNA
580	chr17	10042101	10042662	+	0	NA	Intergenic	Intergenic	-266515	NR_045433	71092		NR_045433	ENSMUSG00000117264	4930452A19Rik	4933424P20Rik	RIKEN cDNA 4930452A19 gene	ncRNA
633	chr19	58978208	58979391	+	0	NA	intron (NM_175172, intron 14 of 14)	intron (NM_175172, intron 14 of 14)	-35127	NM_001327998	73442		NM_175199	ENSMUSG00000025092	Hspa12a	1700063D12Rik|D5Mgi40|Gm19925|mKIAA0417	heat shock protein 12A	protein-coding
1113	chr7	139955481	139956001	+	0	NA	Intergenic	Intergenic	1881	NR_106157	102465788		NR_106157	ENSMUSG00000105165	Mir7686	mmu-mir-7686	microRNA 7686	ncRNA
621	chr19	6296933	6297199	+	0	NA	intron (NM_010119, intron 3 of 4)	intron (NM_010119, intron 3 of 4)	-9391	NM_001033342	240505		NM_001033342	ENSMUSG00000024769	Cdc42bpg	MRCKgamma	CDC42 binding protein kinase gamma	protein-coding
1589	chr11	102116284	102116600	+	0	NA	Intergenic	Intergenic	-8610	NM_001346771	217212		NM_145435	ENSMUSG00000017311	Pyy	-	peptide YY	protein-coding
524	chr14	63868455	63869055	+	0	NA	intron (NM_028228, intron 4 of 6)	MER20|DNA|hAT-Charlie	8443	NM_028228	72400		NM_028228	ENSMUSG00000021958	Pinx1	2210403I16Rik|2610028A01Rik|67-11-3|LPTS|LPTS1	PIN2/TERF1 interacting, telomerase inhibitor 1	protein-coding
1115	chr8	68609963	68610648	+	0	NA	intron (NM_001364256, intron 3 of 10)	RMER13B|LTR|ERVK	124780	NM_001364256	234356		NM_172753	ENSMUSG00000036356	Csgalnact1	4732435N03Rik|CSGalNAcT-1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	protein-coding
891	chr9	108792262	108792678	+	0	NA	intron (NM_001379602, intron 1 of 5)	PB1D10|SINE|Alu	-3524	NM_029634	76500		NM_029634	ENSMUSG00000032599	Ip6k2	1500005N04Rik|Ihpk2	inositol hexaphosphate kinase 2	protein-coding
1048	chr3	105835933	105836364	+	0	NA	Intergenic	Intergenic	20581	NR_045845	433637		NR_045845	ENSMUSG00000104835	Gm5547	EG433637	predicted gene 5547	ncRNA
571	chr16	93166388	93167124	+	0	NA	Intergenic	Intergenic	186433	NR_040486	69857		NR_040486	ENSMUSG00000100277	1810053B23Rik	1810008L18Rik|1810056K14Rik	RIKEN cDNA 1810053B23 gene	ncRNA
674	chr2	156924091	156925035	+	0	NA	Intergenic	Intergenic	-37342	NM_029983	77799		NM_029983	ENSMUSG00000027636	Sla2	A930009E21Rik|SLAP-2|SLAP2	Src-like-adaptor 2	protein-coding
1111	chr7	132493254	132493439	+	0	NA	Intergenic	Intergenic	83052	NM_016978	18242		NM_016978	ENSMUSG00000030934	Oat	rhg	ornithine aminotransferase	protein-coding
1459	chr6	18442336	18442672	+	0	NA	intron (NR_149735, intron 3 of 22)	intron (NR_149735, intron 3 of 22)	72365	NR_149735	30785		NM_080285	ENSMUSG00000000416	Cttnbp2	3010022N24Rik|4732477G22Rik|6430526E05|9130022E09Rik|Cortbp2|ORF4|mKIAA1758	cortactin binding protein 2	protein-coding
352	chr1	91545309	91545536	+	0	NA	intron (NM_023046, intron 2 of 4)	intron (NM_023046, intron 2 of 4)	4342	NM_023046	65247		NM_023046	ENSMUSG00000026311	Asb1	1700029O08Rik|1700054C17Rik|mKIAA1146	ankyrin repeat and SOCS box-containing 1	protein-coding
1170	chr10	79914296	79915128	+	0	NA	intron (NM_177994, intron 1 of 7)	intron (NM_177994, intron 1 of 7)	2218	NM_001378997	109284		NM_177994	ENSMUSG00000035781	R3hdm4	C030046I01Rik	R3H domain containing 4	protein-coding
767	chr5	96459472	96460097	+	0	NA	intron (NM_175473, intron 2 of 73)	intron (NM_175473, intron 2 of 73)	85829	NM_175473	231470		NM_175473	ENSMUSG00000034687	Fras1	E130113P14Rik|bl|mKIAA1500	Fraser extracellular matrix complex subunit 1	protein-coding
1193	chr13	60745301	60745898	+	0	NA	intron (NM_029653, intron 19 of 25)	MIR3|SINE|MIR	40765	NM_199148	218275		NM_199148	ENSMUSG00000042243	BC051665	-	cDNA sequence BC051665	protein-coding
1195	chr14	24140273	24140985	+	0	NA	intron (NM_027726, intron 26 of 30)	B4A|SINE|B4	51752	NR_106069	102465697		NR_106069	ENSMUSG00000105723	Mir7210	mir-7210|mmu-mir-7210	microRNA 7210	ncRNA
1650	chr10	62215724	62216359	+	0	NA	intron (NM_197996, intron 1 of 7)	(TG)n|Simple_repeat|Simple_repeat	15177	NM_197996	70423		NM_197996	ENSMUSG00000037031	Tspan15	1110036D12Rik|2700063A19Rik|Tm4sf15	tetraspanin 15	protein-coding
629	chr19	36451805	36452726	+	0	NA	intron (NM_001368691, intron 9 of 9)	intron (NM_001368691, intron 9 of 9)	42517	NM_001368691	76073		NM_029508	ENSMUSG00000024805	Pcgf5	0610009F02Rik|1110054A01Rik|5830406C17Rik|5830443C21Rik|9530023M17Rik	polycomb group ring finger 5	protein-coding
343	chr1	73038128	73039117	+	0	NA	Intergenic	Intergenic	14036	NR_038002	69449		NR_038001	ENSMUSG00000101968	Teshl	1700027A15Rik	testicular germ cell expressed HSF2 interacting lncRNA	ncRNA
1086	chr5	147489328	147489563	+	0	NA	intron (NM_028291, intron 5 of 18)	intron (NM_028291, intron 5 of 18)	59289	NM_028291	72587		NM_028291	ENSMUSG00000029647	Pan3	2700050F09Rik|A430027N15Rik	PAN3 poly(A) specific ribonuclease subunit	protein-coding
899	chr9	122313199	122313482	+	0	NA	Intergenic	ORR1A1|LTR|ERVL-MaLR	-2412	NR_168548	108167690		NR_168547	ENSMUSG00000097572	Gm26797	-	predicted gene, 26797	ncRNA
715	chr4	4782971	4783924	+	0	NA	intron (NM_177730, intron 1 of 4)	RMER6C|LTR|ERVK	9859	NM_177730	242291		NM_177730	ENSMUSG00000066324	Bpnt2	1110001C20Rik|B230207P20|IMP 3|IMPase 3|Impad1|Jaws|gPAPP	3'(2'), 5'-bisphosphate nucleotidase 2	protein-coding
636	chr19	59899589	59900330	+	0	NA	Intergenic	Intergenic	43405	NM_001033172	74998		NM_001033172	ENSMUSG00000040022	Rab11fip2	4930470G04Rik|A830046J09Rik|Nrip11	RAB11 family interacting protein 2 (class I)	protein-coding
1607	chr4	99926443	99926785	+	0	NA	Intergenic	MER95|LTR|ERV1	-2837	NM_028132	72157		NM_028132	ENSMUSG00000025791	Pgm1	2610020G18Rik|Pgm-2|Pgm1a|Pgm2	phosphoglucomutase 1	protein-coding
1540	chr19	8947012	8947262	+	0	NA	intron (NM_011842, intron 8 of 17)	intron (NM_011842, intron 8 of 17)	-4747	NR_165499	102640526		NR_165499		Gm10353	-	predicted gene 10353	ncRNA
1775	chr7	34981864	34982109	+	0	NA	intron (NM_008820, intron 9 of 14)	RMER19B|LTR|ERVK	69579	NM_008820	18624		NM_008820	ENSMUSG00000063931	Pepd	Pep-4|Pep4|dal	peptidase D	protein-coding
330	chr9	71146045	71146828	+	0	NA	intron (NM_022026, intron 1 of 5)	intron (NM_022026, intron 1 of 5)	16197	NM_001271843	64008		NM_022026	ENSMUSG00000032204	Aqp9	1700020I22Rik|AQP-9	aquaporin 9	protein-coding
434	chr11	85299944	85300234	+	0	NA	Intergenic	Intergenic	-11165	NM_016910	53892		NM_016910	ENSMUSG00000020525	Ppm1d	Wip1	protein phosphatase 1D magnesium-dependent, delta isoform	protein-coding
1081	chr5	137648212	137648464	+	0	NA	Intergenic	Intergenic	-2624	NM_010571	16369		NM_010571	ENSMUSG00000047182	Irs3	-	insulin receptor substrate 3	protein-coding
322	chr9	57304357	57304592	+	0	NA	Intergenic	Lx2B|LINE|L1	-41875	NM_028820	74211		NM_028820	ENSMUSG00000032300	1700017B05Rik	D9Ertd278e	RIKEN cDNA 1700017B05 gene	protein-coding
1773	chr18	12188607	12189100	+	0	NA	TTS (NM_008720)	TTS (NM_008720)	20123	NM_029623	76482		NM_029623	ENSMUSG00000024410	Rmc1	2400010D15Rik|3110002H16Rik|Mic-1|Mic1|Wdr98	regulator of MON1-CCZ1	protein-coding
476	chr13	20163359	20164228	+	0	NA	intron (NM_080288, intron 1 of 21)	intron (NM_080288, intron 1 of 21)	73286	NM_080288	140580		NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding
1787	chr10	40144899	40145112	+	0	NA	Intergenic	(TCCCC)n|Simple_repeat|Simple_repeat	-2751	NM_001114332	72472		NM_028247	ENSMUSG00000019838	Slc16a10	2610103N14Rik|9830169E08|Mct10|PRO0813|TAT1	solute carrier family 16 (monocarboxylic acid transporters), member 10	protein-coding
1240	chr3	122547426	122547931	+	0	NA	intron (NM_153118, intron 10 of 13)	intron (NM_153118, intron 10 of 13)	-5997	NR_106117	102465764		NR_106117	ENSMUSG00000104773	Mir7657	mmu-mir-7657	microRNA 7657	ncRNA
397	chr10	108582134	108582731	+	0	NA	intron (NM_001358504, intron 10 of 11)	intron (NM_001358504, intron 10 of 11)	117728	NM_203660	368203		NM_203660	ENSMUSG00000112039	Brcc3dc	C6.1AL|EG368203|Gm5136	BRCA1/BRCA2-containing complex, subunit 3, domain containing	protein-coding
34	chr1	91539341	91539546	+	0	NA	Intergenic	Intergenic	-1122	NM_001039126	65247		NM_023046	ENSMUSG00000026311	Asb1	1700029O08Rik|1700054C17Rik|mKIAA1146	ankyrin repeat and SOCS box-containing 1	protein-coding
659	chr2	84048866	84049066	+	0	NA	Intergenic	L1MD3|LINE|L1	-107740	NM_027964	71861		NM_027964	ENSMUSG00000034552	Zswim2	1700025P14Rik|4933437F18Rik|MEX	zinc finger SWIM-type containing 2	protein-coding
1116	chr8	68613112	68613635	+	0	NA	intron (NM_001364256, intron 3 of 10)	intron (NM_001364256, intron 3 of 10)	121712	NM_001364256	234356		NM_172753	ENSMUSG00000036356	Csgalnact1	4732435N03Rik|CSGalNAcT-1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	protein-coding
482	chr13	51726020	51726601	+	0	NA	intron (NM_001378317, intron 2 of 19)	intron (NM_001378317, intron 2 of 19)	13136	NM_001378315	20354		NM_013660	ENSMUSG00000021451	Sema4d	CD100|Semacl2|Semaj|Semcl2|coll-4	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	protein-coding
1134	chr9	66120129	66120421	+	0	NA	intron (NM_019727, intron 1 of 14)	ID_B1|SINE|B4	4611	NM_019727	56440		NM_019727	ENSMUSG00000032382	Snx1	-	sorting nexin 1	protein-coding
700	chr3	95231601	95231896	+	0	NA	intron (NM_001038708, intron 1 of 4)	intron (NM_001038708, intron 1 of 4)	2805	NM_001038708	57912		NM_172395	ENSMUSG00000046722	Cdc42se1	1300002M12Rik|Cdcse1|SCIP1|Spec1	CDC42 small effector 1	protein-coding
473	chr12	102426331	102426897	+	0	NA	intron (NM_011175, intron 1 of 13)	intron (NM_011175, intron 1 of 13)	12478	NM_001378875	19141		NM_011175	ENSMUSG00000021190	Lgmn	AEP|Prsc1	legumain	protein-coding
63	chr11	4676894	4677883	+	0	NA	intron (NM_001376980, intron 14 of 18)	intron (NM_001376980, intron 14 of 18)	26956	NM_001362879	66152		NM_197979	ENSMUSG00000059534	Uqcr10	1110020P15Rik|Ucrc	ubiquinol-cytochrome c reductase, complex III subunit X	protein-coding
1710	chr16	93219691	93220055	+	0	NA	Intergenic	Intergenic	133316	NR_040486	69857		NR_040486	ENSMUSG00000100277	1810053B23Rik	1810008L18Rik|1810056K14Rik	RIKEN cDNA 1810053B23 gene	ncRNA
1077	chr5	107515523	107515828	+	0	NA	Intergenic	Intergenic	17901	NM_001168557	100503185		NM_001007574	ENSMUSG00000111375	Btbd8	A830010M20Rik|AI849226|EG627196|Gm16115|mKIAA1107	BTB domain containing 8	protein-coding
1164	chr1	160830662	160830928	+	0	NA	Intergenic	MLT1A0|LTR|ERVL-MaLR	-37857	NM_013862	29809		NM_013862	ENSMUSG00000026721	Rabgap1l	5830411O09Rik|8430421H08Rik|9630005B12Rik|HHL|Hh1|mKIAA0471	RAB GTPase activating protein 1-like	protein-coding
517	chr14	54070261	54070817	+	0	NA	Intergenic	B4A|SINE|B4	183390	NM_010015	13135		NM_010015	ENSMUSG00000022174	Dad1	-	defender against cell death 1	protein-coding
640	chr2	13384601	13385696	+	0	NA	intron (NM_001081084, intron 29 of 66)	intron (NM_001081084, intron 29 of 66)	106728	NM_001081084	65969		NM_001081084	ENSMUSG00000026726	Cubn	D2Wsu88e	cubilin	protein-coding
204	chr2	156982777	156983450	+	0	NA	intron (NM_001355393, intron 1 of 15)	intron (NM_001355393, intron 1 of 15)	8590	NM_001355391	29812		NM_013865	ENSMUSG00000027634	Ndrg3	4833415O14Rik|Ndr3	N-myc downstream regulated gene 3	protein-coding
1083	chr5	142678405	142679598	+	0	NA	Intergenic	B4|SINE|B4	-23100	NM_146257	243328		NM_146257	ENSMUSG00000050822	Slc29a4	ENT4|PMAT|mENT4|mPMAT	solute carrier family 29 (nucleoside transporters), member 4	protein-coding
1771	chr16	10383713	10384963	+	0	NA	intron (NM_001291001, intron 3 of 6)	intron (NM_001291001, intron 3 of 6)	11117	NM_001291001	70426		NM_001099275	ENSMUSG00000039179	Tekt5	3300001K11Rik	tektin 5	protein-coding
565	chr16	56068099	56068315	+	0	NA	intron (NM_001360073, intron 1 of 24)	intron (NM_001360073, intron 1 of 24)	-7197	NM_001003973	66315		NM_025483	ENSMUSG00000052917	Senp7	2410152H17Rik|2810413I22Rik|2900036C23Rik|6030449K19Rik	SUMO1/sentrin specific peptidase 7	protein-coding
1289	chr9	99160822	99161121	+	0	NA	Intergenic	Intergenic	-20760	NM_029094	74769		NM_029094	ENSMUSG00000032462	Pik3cb	1110001J02Rik|p110beta	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein-coding
651	chr2	45058220	45058464	+	0	NA	intron (NM_015753, intron 2 of 9)	intron (NM_015753, intron 2 of 9)	-35165	NR_039591	100628598		NR_039591	ENSMUSG00000092679	Mir5129	mir-5129|mmu-mir-5129|mu-mir-5129	microRNA 5129	ncRNA
554	chr15	96448566	96449486	+	0	NA	intron (NM_028148, intron 1 of 14)	RMER19B|LTR|ERVK	11817	NM_028148	72193		NM_028148	ENSMUSG00000033228	Scaf11	1110061H03Rik|2610510E10Rik|CASP11|SIP1|SRRP129|Sfrs2ip|Srsf2ip|mKIAA3013	SR-related CTD-associated factor 11	protein-coding
1085	chr5	143647441	143647702	+	0	NA	intron (NM_011182, intron 1 of 12)	intron (NM_011182, intron 1 of 12)	-3670	NM_001163548	19159		NM_011182	ENSMUSG00000018001	Cyth3	ARNO3|CLM3|Grp1|Pscd3	cytohesin 3	protein-coding
1196	chr14	24142727	24143508	+	0	NA	intron (NM_027726, intron 26 of 30)	intron (NM_027726, intron 26 of 30)	54240	NR_106069	102465697		NR_106069	ENSMUSG00000105723	Mir7210	mir-7210|mmu-mir-7210	microRNA 7210	ncRNA
284	chr7	73517389	73518121	+	0	NA	intron (NM_001081345, intron 3 of 38)	B1_Mur2|SINE|Alu	23991	NM_001081345	244059		NM_001081345	ENSMUSG00000078671	Chd2	2810013C04Rik|2810040A01Rik|5630401D06Rik|CHD-2	chromodomain helicase DNA binding protein 2	protein-coding
921	chr10	26434397	26435091	+	0	NA	Intergenic	Intergenic	-59525	NM_172787	237339		NM_172787	ENSMUSG00000039089	L3mbtl3	MBT-1	L3MBTL3 histone methyl-lysine binding protein	protein-coding
724	chr4	42863462	42863813	+	0	NA	intron (NR_155456, intron 3 of 3)	intron (NR_155456, intron 3 of 3)	-9749	NM_001277167	433698		NM_001277167	ENSMUSG00000078721	Spata31f1a	Fam205a1|Gm12394|Gm12429	spermatogenesis associated 31 subfamily F member 1A	protein-coding
1616	chr16	6098167	6098435	+	0	NA	intron (NM_001359725, intron 1 of 16)	ORR1F|LTR|ERVL-MaLR	122714	NR_045799	68238		NR_045799	ENSMUSG00000101481	1700123O21Rik	-	RIKEN cDNA 1700123O21 gene	ncRNA
150	chr15	103083721	103084015	+	0	NA	Intergenic	Intergenic	49473	NM_013553	15423		NM_013553	ENSMUSG00000075394	Hoxc4	Hox-3.5	homeobox C4	protein-coding
1634	chr10	95631525	95632171	+	0	NA	Intergenic	Intergenic	-67702	NM_001358996	71207		NM_027722	ENSMUSG00000020029	Nudt4	4933436C10Rik|DIPP-2|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P	nudix hydrolase 4	protein-coding
1282	chr8	80867671	80867953	+	0	NA	intron (NM_001301298, intron 1 of 10)	intron (NM_001301298, intron 1 of 10)	12667	NM_021356	14388		NM_021356	ENSMUSG00000031714	Gab1	-	growth factor receptor bound protein 2-associated protein 1	protein-coding
141	chr15	77754783	77755873	+	0	NA	promoter-TSS (NM_001357896)	promoter-TSS (NM_001357896)	-55	NM_001357896	239552		NM_001081970	ENSMUSG00000056656	Apol8	9830006J20Rik|APOL-II|Apol2	apolipoprotein L 8	protein-coding
395	chr10	105416571	105417122	+	0	NA	intron (NM_177368, intron 1 of 11)	Lx3C|LINE|L1	157633	NM_177368	278279		NM_177368	ENSMUSG00000036019	Tmtc2	8430438D04Rik|D330034A10Rik	transmembrane and tetratricopeptide repeat containing 2	protein-coding
780	chr5	142802942	142803232	+	0	NA	intron (NM_001122730, intron 2 of 27)	B4A|SINE|B4	14575	NM_178242	231861		NM_178242	ENSMUSG00000039477	Tnrc18	EG381742|Zfp469	trinucleotide repeat containing 18	protein-coding
1755	chr17	83959111	83959417	+	0	NA	Intergenic	Intergenic	-39288	NR_130994	78148		NR_130994	ENSMUSG00000117431	8430430B14Rik	-	RIKEN cDNA 8430430B14 gene	ncRNA
1418	chr15	9489068	9490329	+	0	NA	Intergenic	RMER1C|Other|Other	40178	NM_001355680	16197		NM_008372	ENSMUSG00000003882	Il7r	CD127|IL-7Ralpha	interleukin 7 receptor	protein-coding
933	chr11	8944000	8944786	+	0	NA	Intergenic	MER21B|LTR|ERVL	66798	NR_130178	15574		NM_008316	ENSMUSG00000020413	Hus1	-	HUS1 checkpoint clamp component	protein-coding
220	chr4	42879924	42880510	+	0	NA	Intergenic	Intergenic	-5983	NM_001356380	277773		NM_177785	ENSMUSG00000050141	Spata31f3	4931430D02|FAM205CP|Fam205c	spermatogenesis associated 31 subfamily F member 3	protein-coding
779	chr5	142521168	142521965	+	0	NA	intron (NM_178702, intron 2 of 14)	RMER19B|LTR|ERVK	8510	NM_019943	56522		NM_019943	ENSMUSG00000074817	Papolb	PAP|Paplob|Papola-ps|Papt|Plap-ps|Tpap	poly (A) polymerase beta (testis specific)	protein-coding
232	chr4	133394962	133395971	+	0	NA	intron (NM_016981, intron 1 of 11)	intron (NM_016981, intron 1 of 11)	25690	NR_039582	100628620		NR_039582	ENSMUSG00000092745	Mir5122	mmu-mir-5122|mu-mir-5122	microRNA 5122	ncRNA
1753	chr6	148513736	148513971	+	0	NA	Intergenic	Intergenic	-69501	NM_001347518	387314		NM_198967	ENSMUSG00000030306	Tmtc1	Arg99	transmembrane and tetratricopeptide repeat containing 1	protein-coding
1508	chr4	33343342	33344177	+	0	NA	intron (NM_001305273, intron 8 of 15)	intron (NM_001305273, intron 8 of 15)	33448	NM_001305273	24018		NM_011884	ENSMUSG00000028274	Rngtt	HCE|MCE1	RNA guanylyltransferase and 5'-phosphatase	protein-coding
515	chr14	36690985	36691783	+	0	NA	Intergenic	Intergenic	228151	NM_001347503	72972		NM_027045	ENSMUSG00000058690	Ccser2	1700012P13Rik|2900054P12Rik|Fam190b|Gcap14	coiled-coil serine rich 2	protein-coding
929	chr10	111583892	111584183	+	0	NA	Intergenic	Intergenic	10236	NR_045344	71321		NR_045344	ENSMUSG00000097082	4933440J02Rik	-	RIKEN cDNA 4933440J02 gene	ncRNA
1751	chr15	76689301	76689567	+	0	NA	5' UTR (NM_001358933, exon 2 of 12)	5' UTR (NM_001358933, exon 2 of 12)	-7292	NM_182805	76282		NM_182805	ENSMUSG00000022546	Gpt	1300007J06Rik|2310022B03Rik|ALT|ALT1|Gpt-1|Gpt1	glutamic pyruvic transaminase, soluble	protein-coding
936	chr11	51609513	51609911	+	0	NA	Intergenic	B4A|SINE|B4	-2831	NM_010448	15384		NM_010448	ENSMUSG00000020358	Hnrnpab	3010025C11Rik|CBF-A|Cgbfa|Hnrpab	heterogeneous nuclear ribonucleoprotein A/B	protein-coding
1696	chr4	154881790	154882386	+	0	NA	intron (NM_013783, intron 3 of 23)	intron (NM_013783, intron 3 of 23)	-10085	NR_154548	102634887		NR_154548		Gm13112	-	predicted gene 13112	ncRNA
567	chr16	58519720	58520074	+	0	NA	intron (NM_001357433, intron 1 of 10)	intron (NM_001357433, intron 1 of 10)	3529	NM_018784	54613		NM_018784	ENSMUSG00000022747	St3gal6	1700023B24Rik|Siat10|St3galVI	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	protein-coding
149	chr15	98601969	98602479	+	0	NA	intron (NM_001368413, intron 1 of 20)	intron (NM_001368413, intron 1 of 20)	2508	NM_001368413	11512		NM_007405	ENSMUSG00000022994	Adcy6	AC6|mKIAA0422	adenylate cyclase 6	protein-coding
402	chr11	6589663	6590190	+	0	NA	intron (NM_146014, intron 5 of 9)	intron (NM_146014, intron 5 of 9)	16128	NM_001081652	192950		NM_001081652	ENSMUSG00000041073	Nacad	D230024G13Rik|mKIAA0363	NAC alpha domain containing	protein-coding
974	chr14	36715602	36716338	+	0	NA	Intergenic	Intergenic	203565	NM_001347503	72972		NM_027045	ENSMUSG00000058690	Ccser2	1700012P13Rik|2900054P12Rik|Fam190b|Gcap14	coiled-coil serine rich 2	protein-coding
