PeakID (cmd=annotatePeaks.pl beds/community3.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
523	chr18	37825236	37825548	+	0	NA	intron (NM_033582, intron 2 of 3)	intron (NM_033582, intron 2 of 3)	5846	NM_033583	93708		NM_033583	ENSMUSG00000102543	Pcdhgc5	-	protocadherin gamma subfamily C, 5	protein-coding
1488	chr9	51093740	51094052	+	0	NA	intron (NM_177702, intron 3 of 5)	intron (NM_177702, intron 3 of 5)	8182	NM_177702	235345		NM_177702	ENSMUSG00000032057	Hoatz	4833427G06Rik|Hoatzin	HOATZ cilia and flagella associated protein	protein-coding
1152	chr14	34718110	34718522	+	0	NA	intron (NM_001004436, intron 4 of 18)	intron (NM_001004436, intron 4 of 18)	-43648	NR_165636	115488304		NR_165636		5830448L01Rik	-	RIKEN cDNA 5830448L01 gene	ncRNA
1045	chr1	61638391	61639811	+	0	NA	5' UTR (NM_001081050, exon 1 of 23)	5' UTR (NM_001081050, exon 1 of 23)	277	NM_001081050	72823		NM_001081050	ENSMUSG00000052062	Pard3b	1810008K04Rik|2010002N16Rik|2810455B10Rik|Als2cr19|PAR3B|PAR3L|PAR3beta	par-3 family cell polarity regulator beta	protein-coding
2093	chr11	49721292	49721721	+	0	NA	Intergenic	RLTR18|LTR|ERVK	-8784	NM_001290741	104625		NM_212484	ENSMUSG00000020362	Cnot6	CCR4	CCR4-NOT transcription complex, subunit 6	protein-coding
1609	chr2	92988350	92988727	+	0	NA	intron (NM_001368848, intron 5 of 7)	L2b|LINE|L2	-40810	NR_110333	433456		NM_001002794	ENSMUSG00000075027	4631405J19Rik	-	RIKEN cDNA 4631405J19 gene	ncRNA
798	chr2	110314724	110315202	+	0	NA	Intergenic	Intergenic	-9238	NM_130452	170442		NM_130452	ENSMUSG00000041660	Bbox1	-	gamma-butyrobetaine hydroxylase 1	protein-coding
1332	chr4	114405477	114406476	+	0	NA	promoter-TSS (NM_001085549)	promoter-TSS (NM_001085549)	-748	NM_001085549	666048		NM_001085549	ENSMUSG00000070867	Trabd2b	Gm12824|Hkat	TraB domain containing 2B	protein-coding
1191	chr17	6476447	6477628	+	0	NA	Intergenic	CpG	-26043	NR_033520	547127		NM_001045538		Tmem181b-ps	Tmem181b	transmembrane protein 181B, pseudogene	pseudo
765	chr18	82912976	82913524	+	0	NA	intron (NM_183033, intron 1 of 5)	intron (NM_183033, intron 1 of 5)	-1382	NM_001177464	329003		NM_183033	ENSMUSG00000058881	Zfp516	C330029B10Rik|D230016L03|Zfp26l|Znf516|mKIAA0222	zinc finger protein 516	protein-coding
483	chr4	139233893	139234193	+	0	NA	intron (NM_001271405, intron 1 of 8)	intron (NM_001271405, intron 1 of 8)	39932	NM_001271405	12345		NM_009798	ENSMUSG00000028745	Capzb	1700120C01Rik|CPB1|CPB2|CPbeat2|CPbeta1|CPbeta2|Cappb1	capping actin protein of muscle Z-line subunit beta	protein-coding
1797	chr6	52157985	52159131	+	0	NA	promoter-TSS (NR_131181)	promoter-TSS (NR_131181)	34	NR_131181	105242658		NR_131181	ENSMUSG00000087658	Hotairm1	Gm15051|Hoxaas1	Hoxa transcript antisense RNA, myeloid-specific 1	ncRNA
1097	chr1	87770379	87770885	+	0	NA	intron (NM_029846, intron 5 of 17)	intron (NM_029846, intron 5 of 17)	-13939	NR_028519	100217415		NR_028519	ENSMUSG00000089281	Scarna6	MBI-46	small Cajal body-specific RNA 6	ncRNA
720	chr16	43362887	43363198	+	0	NA	intron (NR_167987, intron 1 of 2)	LFSINE_Vert|SINE|tRNA	624	NR_167988	791329		NR_167987	ENSMUSG00000055370	Gm9968	-	predicted gene 9968	ncRNA
1290	chr3	59005601	59007387	+	0	NA	promoter-TSS (NM_177855)	promoter-TSS (NM_177855)	-484	NM_177855	329650		NM_177855	ENSMUSG00000056476	Med12l	A130035F20|A630079M02|TRALPUSH	mediator complex subunit 12-like	protein-coding
932	chr6	140423607	140425104	+	0	NA	intron (NM_144920, intron 1 of 30)	CpG	256	NM_144920	109135		NM_144920	ENSMUSG00000030231	Plekha5	2810431N21Rik|AMH-Cre|Ayu21-9|Gt(pU21)9Imeg|Pepp2|Tg(AMH-cre)1Flor	pleckstrin homology domain containing, family A member 5	protein-coding
630	chr11	53735626	53735917	+	0	NA	Intergenic	L2c|LINE|L2	14977	NM_010558	16191		NM_010558	ENSMUSG00000036117	Il5	Il-5	interleukin 5	protein-coding
694	chr14	114948334	114949429	+	0	NA	TTS (NR_168698)	TTS (NR_168698)	2862	NR_168699	102633181		NR_168698		Gm31072	-	predicted gene, 31072	ncRNA
1259	chr2	33215566	33216490	+	0	NA	promoter-TSS (NM_011923)	promoter-TSS (NM_011923)	67	NM_011923	26360		NM_011923	ENSMUSG00000004105	Angptl2	Arp2	angiopoietin-like 2	protein-coding
1937	chr15	103214967	103215782	+	0	NA	promoter-TSS (NM_007626)	promoter-TSS (NM_007626)	-22	NM_007626	12419		NM_007626	ENSMUSG00000009575	Cbx5	2610029O15Rik|HP1|Hp1a|Hp1alpha	chromobox 5	protein-coding
219	chr3	59344289	59344779	+	0	NA	promoter-TSS (NM_001162884)	promoter-TSS (NM_001162884)	-278	NM_001162884	242050		NM_001162884	ENSMUSG00000036334	Igsf10	6530405F15Rik|9030224D03|Adlican2|CMF608	immunoglobulin superfamily, member 10	protein-coding
3	chr1	50926676	50928070	+	0	NA	promoter-TSS (NM_019790)	promoter-TSS (NM_019790)	-150	NM_019790	56363		NM_019790	ENSMUSG00000026109	Tmeff2	4832418D20Rik|7630402F16Rik|TR-2	transmembrane protein with EGF-like and two follistatin-like domains 2	protein-coding
1434	chr8	25052671	25053374	+	0	NA	intron (NM_031257, intron 9 of 11)	L1_Rod|LINE|L1	-14060	NM_001081187	330723		NM_001081187	ENSMUSG00000037406	Htra4	B430206E18Rik	HtrA serine peptidase 4	protein-coding
345	chr8	19979409	19980639	+	0	NA	intron (NM_001270553, intron 6 of 9).2	CpG	250448	NM_001270553	100861668		NM_001270553	ENSMUSG00000095294	Potefam3b	Gm21119|Pote3b	POTE ankyrin domain family member 3B	protein-coding
1774	chr2	151702282	151703134	+	0	NA	intron (NM_001160363, intron 1 of 1)	CpG	700	NM_001160363	108832		NM_001160363	ENSMUSG00000044364	Tmem74b	5430405G05Rik	transmembrane protein 74B	protein-coding
1074	chr11	89064398	89064627	+	0	NA	intron (NR_110336, intron 1 of 3)	ID4_|SINE|ID	3761	NR_110336	414094		NM_001001497		Dgkeos	A930013B10Rik	diacylglycerol kinase, epsilon, opposite strand	ncRNA
48	chr11	43666980	43667237	+	0	NA	Intergenic	Intergenic	-14890	NM_001363141	70802		NM_027557	ENSMUSG00000044950	Pwwp2a	4631424J17Rik|D930040F23Rik	PWWP domain containing 2A	protein-coding
1264	chr2	38585220	38585740	+	0	NA	3' UTR (NM_001159631, exon 10 of 10)	3' UTR (NM_001159631, exon 10 of 10)	58426	NM_011187	19177		NM_011187	ENSMUSG00000026750	Psmb7	MC14	proteasome (prosome, macropain) subunit, beta type 7	protein-coding
1308	chr3	126595965	126597691	+	0	NA	promoter-TSS (NM_023813)	promoter-TSS (NM_023813)	-123	NM_001025438	108058		NM_023813	ENSMUSG00000053819	Camk2d	2810011D23Rik|8030469K03Rik|CaMK II|[d]-CaMKII	calcium/calmodulin-dependent protein kinase II, delta	protein-coding
1948	chr5	131537099	131537781	+	0	NA	intron (NM_001363480, intron 5 of 19)	CpG	-122722	NR_152164	545809		NR_152164	ENSMUSG00000105387	Gm29681	Gm42590	predicted gene, 29681	ncRNA
1612	chr2	136678504	136679266	+	0	NA	Intergenic	CpG	-34565	NR_149318	20614		NM_011428	ENSMUSG00000027273	Snap25	Bdr|GENA70|SNAP-25|SUP|sp	synaptosomal-associated protein 25	protein-coding
787	chr2	69355469	69355735	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-12986	NM_021022	27413		NM_021022	ENSMUSG00000027048	Abcb11	ABC16|Bsep|Lith1|PFIC2|PGY4|SPGP	ATP-binding cassette, sub-family B member 11	protein-coding
624	chr11	19020303	19020853	+	0	NA	Intergenic	CpG	-1609	NM_010789	17268		NM_010789	ENSMUSG00000020160	Meis1	C530044H18Rik|Evi8	Meis homeobox 1	protein-coding
1689	chr7	25386301	25386577	+	0	NA	TTS (NR_073028)	TTS (NR_073028)	3673	NM_001039507	16890		NM_010719	ENSMUSG00000003123	Lipe	4933403G17Rik|HSL|REH	lipase, hormone sensitive	protein-coding
1990	chr9	65776562	65776907	+	0	NA	intron (NM_172536, intron 2 of 9)	intron (NM_172536, intron 2 of 9)	50830	NM_172536	214812		NM_172536	ENSMUSG00000040524	Zfp609	9830165N24|Znf609|mKIAA0295	zinc finger protein 609	protein-coding
734	chr17	15825627	15827077	+	0	NA	5' UTR (NM_178615, exon 1 of 3)	5' UTR (NM_178615, exon 1 of 3)	214	NM_178615	68799		NM_178615	ENSMUSG00000048027	Rgmb	1110059F19Rik|DRAGON	repulsive guidance molecule family member B	protein-coding
790	chr2	79865333	79865564	+	0	NA	intron (NM_001355141, intron 13 of 15)	Lx7|LINE|L1	42951	NM_001355144	18573		NM_016744	ENSMUSG00000059173	Pde1a	-	phosphodiesterase 1A, calmodulin-dependent	protein-coding
957	chr7	44590456	44591301	+	0	NA	non-coding (NR_169735, exon 1 of 6)	non-coding (NR_169735, exon 1 of 6)	426	NM_001385633	16504		NM_008422	ENSMUSG00000062785	Kcnc3	KShIIID|Kcr2-3|Kv3.3	potassium voltage gated channel, Shaw-related subfamily, member 3	protein-coding
1421	chr7	99565370	99565705	+	0	NA	intron (NM_178220, intron 1 of 14)	intron (NM_178220, intron 1 of 14)	13268	NR_029760	723840		NR_029760	ENSMUSG00000065571	Mir326	Mirn326|mir-326|mmu-mir-326	microRNA 326	ncRNA
1237	chr18	82902150	82902938	+	0	NA	intron (NR_166715, intron 1 of 2)	intron (NR_166715, intron 1 of 2)	497	NR_166715	102632943		NR_166715	ENSMUSG00000117762	Gm30889	-	predicted gene, 30889	ncRNA
1030	chr9	83440656	83441563	+	0	NA	promoter-TSS (NM_029434)	promoter-TSS (NM_029434)	-10	NM_027448	75782		NM_027448	ENSMUSG00000032258	Lca5	4930431B11Rik|5730406O13Rik|ORF64	Leber congenital amaurosis 5 (human)	protein-coding
1959	chr17	32536090	32536865	+	0	NA	promoter-TSS (NM_024442)	promoter-TSS (NM_024442)	-80	NM_001356303	70101		NM_024442	ENSMUSG00000048440	Cyp4f16	2310021J05Rik	cytochrome P450, family 4, subfamily f, polypeptide 16	protein-coding
1470	chr9	72806719	72807685	+	0	NA	promoter-TSS (NM_175485)	promoter-TSS (NM_175485)	-72	NM_175485	235472		NM_175485	ENSMUSG00000036030	Prtg	A230098A12Rik|Igdcc5	protogenin	protein-coding
1313	chr3	148989002	148990626	+	0	NA	Intergenic	CpG	-35179	NM_001081298	99633		NM_153517	ENSMUSG00000028184	Adgrl2	CIRL-2|Gm619|Lec1|Lphh1|Lphn2|mKIAA0786	adhesion G protein-coupled receptor L2	protein-coding
728	chr16	90749059	90749350	+	0	NA	intron (NR_155757, intron 2 of 2)	intron (NR_155757, intron 2 of 2)	10997	NR_155757	77037		NM_029844	ENSMUSG00000039956	Mrap	1110025G12Rik|C21ORF61|Falp|ORF61	melanocortin 2 receptor accessory protein	protein-coding
1467	chr9	41890003	41891217	+	0	NA	Intergenic	CpG	-132005	NR_165259	102640140		NR_165259		Gm16214	-	predicted gene 16214	ncRNA
183	chr2	31165658	31165939	+	0	NA	intron (NM_178760, intron 1 of 17)	intron (NM_178760, intron 1 of 17)	13482	NM_178760	277463		NM_178760	ENSMUSG00000000194	Gpr107	9930033D15Rik|C530034M11|mKIAA1624	G protein-coupled receptor 107	protein-coding
638	chr11	98597393	98597752	+	0	NA	promoter-TSS (NM_001195544)	promoter-TSS (NM_001195544)	-719	NM_001195544	192852		NM_001195544	ENSMUSG00000086545	Lrrc3c	Gm12	leucine rich repeat containing 3C	protein-coding
1730	chr7	16452189	16452414	+	0	NA	promoter-TSS (NM_026938)	promoter-TSS (NM_026938)	-478	NM_026938	69094		NM_026938	ENSMUSG00000019158	Tmem160	1810008O21Rik	transmembrane protein 160	protein-coding
85	chr13	15462797	15464065	+	0	NA	promoter-TSS (NM_008130)	promoter-TSS (NM_008130)	-292	NM_008130	14634		NM_008130	ENSMUSG00000021318	Gli3	Bph|GLI3-190|GLI3FL|Pdn|Xt|add	GLI-Kruppel family member GLI3	protein-coding
555	chr1	36684107	36684424	+	0	NA	Intergenic	Intergenic	-1082	NM_201365	381337		NM_027957	ENSMUSG00000046337	Fam178b	1700024G10Rik|Gm990	family with sequence similarity 178, member B	protein-coding
1154	chr14	52045395	52045637	+	0	NA	Intergenic	Intergenic	-9407	NM_001001808	258420		NM_146428	ENSMUSG00000044286	Or5au1	MOR205-1|MOR205-2|Olfr1514|Olfr221|Olfr221-ps1	olfactory receptor family 5 subfamily AU member 1	protein-coding
313	chr7	4776888	4777573	+	0	NA	intron (NM_001290423, intron 1 of 4)	CpG	911	NM_008350	16156		NM_008350	ENSMUSG00000004371	Il11	IL-11	interleukin 11	protein-coding
242	chr4	46664004	46665002	+	0	NA	3' UTR (NM_001081141, exon 19 of 19)	3' UTR (NM_001081141, exon 19 of 19)	-14304	NM_198664	381605		NM_198664	ENSMUSG00000039813	Tbc1d2	A630005A06Rik|Gm1037|PARIS-1|PARIS1	TBC1 domain family, member 2	protein-coding
1248	chr19	46707240	46708173	+	0	NA	intron (NM_020577, intron 1 of 10)	intron (NM_020577, intron 1 of 10)	248	NM_020577	57344		NM_020577	ENSMUSG00000003559	As3mt	2310045H08Rik|Cyt19	arsenite methyltransferase	protein-coding
536	chr3	122295600	122295859	+	0	NA	Intergenic	Intergenic	-2026	NR_030439	791077		NR_030439	ENSMUSG00000076456	Mir760	Mirn760|mir-760|mmu-mir-760	microRNA 760	ncRNA
31	chr10	72778375	72778764	+	0	NA	Intergenic	MTE2a|LTR|ERVL-MaLR	123723	NM_001293684	52696		NM_025635	ENSMUSG00000019923	Zwint	2010007E07Rik|2600001N01Rik|D10Ertd749e|Zwint-1	ZW10 interactor	protein-coding
1964	chr2	165826007	165826373	+	0	NA	TTS (NM_001363021)	TTS (NM_001363021)	31983	NM_001252585	228880		NM_027230	ENSMUSG00000039671	Zmynd8	1110013E22Rik|2010005I16Rik|3632413B07Rik|Prkcbp1|RACK7	zinc finger, MYND-type containing 8	protein-coding
853	chr4	55532102	55533249	+	0	NA	promoter-TSS (NM_010637)	promoter-TSS (NM_010637)	-200	NM_010637	16600		NM_010637	ENSMUSG00000003032	Klf4	EZF|Gklf|Zie	Kruppel-like transcription factor 4 (gut)	protein-coding
1633	chr4	33923988	33925287	+	0	NA	promoter-TSS (NM_007726)	promoter-TSS (NM_007726)	-7	NM_001355021	12801		NM_007726	ENSMUSG00000044288	Cnr1	CB-R|CB1|CB1A|CB1B|CB1R	cannabinoid receptor 1	protein-coding
18	chr1	170254894	170255971	+	0	NA	non-coding (NR_151590, exon 1 of 1)	non-coding (NR_151590, exon 1 of 1)	307	NR_151590	622708		NR_151590	ENSMUSG00000121407	Gm6345	EG622708	predicted gene 6345	pseudo
1729	chr6	55064122	55064826	+	0	NA	intron (NM_180678, intron 9 of 16)	RLTR18B|LTR|ERVK	26473	NM_180678	353172		NM_180678	ENSMUSG00000029777	Gars1	GENA202|Gars|Gena201|Nmf249|Sgrp23	glycyl-tRNA synthetase 1	protein-coding
1835	chr15	38244591	38245361	+	0	NA	Intergenic	MLT1J1|LTR|ERVL-MaLR	25773	NM_008757	18285		NM_008757	ENSMUSG00000061923	Odf1	-	outer dense fiber of sperm tails 1	protein-coding
1029	chr9	77964139	77964612	+	0	NA	intron (NM_134255, intron 3 of 7)	intron (NM_134255, intron 3 of 7)	47010	NM_134255	68801		NM_134255	ENSMUSG00000032349	Elovl5	1110059L23Rik|HELO1	ELOVL fatty acid elongase 5	protein-coding
1169	chr15	81104749	81105167	+	0	NA	promoter-TSS (NM_153049)	promoter-TSS (NM_153049)	89	NM_153049	223701		NM_153049	ENSMUSG00000042292	Mrtfa	AMKL|Bsac|Mal|Mkl1|Mrtf-A	myocardin related transcription factor A	protein-coding
2104	chr13	107056745	107056919	+	0	NA	Intergenic	Intergenic	34262	NR_015471	100040322		NR_015471	ENSMUSG00000071181	3830408C21Rik	-	RIKEN cDNA 3830408C21 gene	ncRNA
1388	chr6	115360769	115362231	+	0	NA	promoter-TSS (NM_001308354)	promoter-TSS (NM_001308354)	356	NM_001308352	19016		NM_011146	ENSMUSG00000000440	Pparg	Nr1c3|PPAR-gamma|PPAR-gamma2|PPARgamma|PPARgamma2	peroxisome proliferator activated receptor gamma	protein-coding
474	chr3	142294962	142295234	+	0	NA	intron (NM_001190852, intron 7 of 15)	intron (NM_001190852, intron 7 of 15)	96752	NM_022554	56376		NM_019808	ENSMUSG00000028273	Pdlim5	1110001A05Rik|Enh|Enh1|Enh2|Enh3|LIM	PDZ and LIM domain 5	protein-coding
257	chr4	138282798	138283200	+	0	NA	intron (NM_001190978, intron 6 of 11)	intron (NM_001190978, intron 6 of 11)	20748	NM_010623	16559		NM_010623	ENSMUSG00000028758	Kif17	5930435E01Rik|Kif17b|mKIAA1405	kinesin family member 17	protein-coding
1432	chr8	20596893	20597370	+	0	NA	Intergenic	URR1B|DNA|hAT-Charlie	-17796	NM_001270553	100861668		NM_001270553	ENSMUSG00000095294	Potefam3b	Gm21119|Pote3b	POTE ankyrin domain family member 3B	protein-coding
2036	chr1	151216434	151216835	+	0	NA	Intergenic	Intergenic	12513	NM_001372355	73176		NM_001372355	ENSMUSG00000114582	3110040M04Rik	-	RIKEN cDNA 3110040M04 gene	protein-coding
689	chr14	67234263	67234844	+	0	NA	promoter-TSS (NM_001360202)	promoter-TSS (NM_001360202)	-91	NM_001360202	13592		NM_010095	ENSMUSG00000022053	Ebf2	D14Ggc1e|EBF-2|Mmot1|O/E-3|OE-3	early B cell factor 2	protein-coding
1520	chr11	33989994	33990529	+	0	NA	intron (NR_155520, intron 4 of 4)	intron (NR_155520, intron 4 of 4)	2932	NM_001190886	70357		NM_027398	ENSMUSG00000053519	Kcnip1	KCHIP1|Kchip1.2	Kv channel-interacting protein 1	protein-coding
1772	chr2	61499286	61499790	+	0	NA	Intergenic	Intergenic	-79019	NM_001374667	21353		NM_011529	ENSMUSG00000064289	Tank	E430026L09Rik|I-TRAF	TRAF family member-associated Nf-kappa B activator	protein-coding
895	chr5	132542789	132544303	+	0	NA	promoter-TSS (NM_001363480)	promoter-TSS (NM_001363480)	-326	NM_001363480	319974		NM_001363480	ENSMUSG00000029673	Auts2	2700063G02Rik|A730011F23Rik|D830032G16Rik	autism susceptibility candidate 2	protein-coding
1072	chr11	78497515	78498242	+	0	NA	promoter-TSS (NM_001168521)	promoter-TSS (NM_001168521)	-124	NM_172795	237868		NM_172795	ENSMUSG00000050132	Sarm1	A830091I15Rik|MyD885|Sarm	sterile alpha and HEAT/Armadillo motif containing 1	protein-coding
1262	chr2	36090845	36092016	+	0	NA	intron (NM_001083126, intron 5 of 8)	CpG-8045	12630	NM_001083126	16874		NM_008500	ENSMUSG00000026890	Lhx6	Lhx6.1	LIM homeobox protein 6	protein-coding
1571	chr15	83724528	83725398	+	0	NA	promoter-TSS (NM_001271473)	promoter-TSS (NM_001271473)	76	NM_001271472	64706		NM_022723	ENSMUSG00000016763	Scube1	7330410C13Rik|A630023E24Rik	signal peptide, CUB domain, EGF-like 1	protein-coding
942	chr7	6696023	6696908	+	0	NA	promoter-TSS (NM_011769)	promoter-TSS (NM_011769)	-33	NM_011769	22776		NM_011769	ENSMUSG00000002266	Zim1	-	zinc finger, imprinted 1	protein-coding
651	chr12	118457605	118458117	+	0	NA	Intergenic	Intergenic	72332	NR_045947	100384890		NR_045947	ENSMUSG00000113875	D230030E09Rik	Npe	Riken cDNA D230030E09 gene	ncRNA
640	chr11	106438652	106439127	+	0	NA	intron (NM_023913, intron 2 of 21)	intron (NM_023913, intron 2 of 21)	48907	NM_023913	78943		NM_023913	ENSMUSG00000020715	Ern1	9030414B18Rik|Ire1a|Ire1alpha|Ire1p	endoplasmic reticulum to nucleus signalling 1	protein-coding
356	chr8	91518168	91518421	+	0	NA	intron (NM_011936, intron 7 of 8)	intron (NM_011936, intron 7 of 8)	204769	NM_011936	26383		NM_011936	ENSMUSG00000055932	Fto	mKIAA1752	FTO alpha-ketoglutarate dependent dioxygenase	protein-coding
404	chr11	26961475	26961906	+	0	NA	Intergenic	Intergenic	176582	NR_002890	654472		NR_002890		Gm12070	-	glyceraldehyde-3-phosphate dehydrogenase pseudogene	pseudo
1583	chr17	6016414	6016677	+	0	NA	intron (NM_001357667, intron 12 of 24)	intron (NM_001357667, intron 12 of 24)	8965	NM_001290698	20975		NM_011523	ENSMUSG00000023805	Synj2	SJ2|mKIAA0348	synaptojanin 2	protein-coding
868	chr4	145744977	145745905	+	0	NA	Intergenic	CpG	-36102	NM_001083918	666532		NM_001083918	ENSMUSG00000067916	Zfp991	Gm13139	zinc finger protein 991	protein-coding
59	chr11	88187484	88188181	+	0	NA	intron (NM_198013, intron 7 of 10)	intron (NM_198013, intron 7 of 10)	-6274	NM_001291270	64656		NM_024174	ENSMUSG00000023723	Mrps23	D11Bwg1153e|MRP-S23|Rpms23|S23mt	mitochondrial ribosomal protein S23	protein-coding
1614	chr2	137116632	137117726	+	0	NA	promoter-TSS (NM_013822)	promoter-TSS (NM_013822)	-659	NM_013822	16449		NM_013822	ENSMUSG00000027276	Jag1	ABE2|Gena228|Gsfabe2|Htu|Ozz|Ser-1	jagged 1	protein-coding
593	chr10	23800008	23800382	+	0	NA	intron (NM_001358812, intron 2 of 13)	intron (NM_001358812, intron 2 of 13)	3209	NM_001358812	76306		NM_183116	ENSMUSG00000037455	Slc18b1	1110021L09Rik|VPAT	solute carrier family 18, subfamily B, member 1	protein-coding
335	chr7	92428503	92429051	+	0	NA	intron (NM_011807, intron 19 of 22)	intron (NM_011807, intron 19 of 22)	-132372	NM_001162918	66365		NM_025515	ENSMUSG00000030613	Ccdc90b	2310015N07Rik	coiled-coil domain containing 90B	protein-coding
1334	chr4	117786858	117787570	+	0	NA	Intergenic	Intergenic	-21548	NM_029416	75753		NM_029416	ENSMUSG00000048626	Klf17	7420700M05Rik|D4Ertd561e|Gzf|Zfp393	Kruppel-like transcription factor 17	protein-coding
1898	chr12	76376730	76376969	+	0	NA	intron (NM_178744, intron 1 of 1)	intron (NM_178744, intron 1 of 1)	6329	NM_001364323	268564		NM_178744	ENSMUSG00000033454	Zbtb1	9430077A12|Bsg2|C430003J21Rik	zinc finger and BTB domain containing 1	protein-coding
802	chr2	125731696	125732219	+	0	NA	Intergenic	Intergenic	-7809	NM_199022	271849		NM_199022	ENSMUSG00000035109	Shc4	6230417E10Rik|9930029B02Rik|Gm685|RaLP	SHC (Src homology 2 domain containing) family, member 4	protein-coding
816	chr3	5219361	5220126	+	0	NA	intron (NM_030708, intron 1 of 10)	CpG	1080	NR_045905	72608		NR_045905		2700069I18Rik	-	RIKEN cDNA 2700069I18 gene	ncRNA
509	chr9	66611599	66612052	+	0	NA	Intergenic	Intergenic	-18710	NM_144937	235441		NM_144937	ENSMUSG00000032376	Usp3	-	ubiquitin specific peptidase 3	protein-coding
872	chr5	15688851	15690356	+	0	NA	intron (NR_001585, intron 1 of 4)	Lx7|LINE|L1	8893	NR_001585	75858		NR_001585	ENSMUSG00000089871	Speer4cos	4930568L21Rik|SPEER-7|Speer7-ps|Speer7-ps1	spermatogenesis associated glutamate (E)-rich protein 4C, opposite strand transcript	pseudo
579	chr1	164899102	164899352	+	0	NA	Intergenic	(CCG)n|Simple_repeat|Simple_repeat	36106	NR_040303	433374		NR_040303	ENSMUSG00000104117	Gm20743	-	predicted gene, 20743	ncRNA
1539	chr13	20116698	20116847	+	0	NA	intron (NM_080288, intron 1 of 21)	intron (NM_080288, intron 1 of 21)	26265	NM_080288	140580		NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding
1518	chr11	30267047	30268605	+	0	NA	promoter-TSS (NR_168039)	promoter-TSS (NR_168039)	368	NR_168037	666427		NR_168037	ENSMUSG00000073073	Gm8098	EG666427	predicted gene 8098	ncRNA
1408	chr7	29783727	29784741	+	0	NA	5' UTR (NM_001360213, exon 1 of 4)	5' UTR (NM_001360213, exon 1 of 4)	266	NM_001360207	22693		NM_013705	ENSMUSG00000047473	Zfp30	2610306P15Rik|Zfp-30	zinc finger protein 30	protein-coding
1039	chr9	124118431	124119053	+	0	NA	Intergenic	Intergenic	-2801	NM_009917	12774		NM_009917	ENSMUSG00000079227	Ccr5	AM4-7|CD195|Cmkbr5	C-C motif chemokine receptor 5	protein-coding
166	chr18	80986120	80987544	+	0	NA	promoter-TSS (NR_169072)	promoter-TSS (NR_169072)	189	NM_001369133	20689		NM_178280	ENSMUSG00000024565	Sall3	B130022O04Rik|Msal|Msal-1|Sal|Salt|Spalt	spalt like transcription factor 3	protein-coding
1950	chr10	122782808	122783129	+	0	NA	intron (NM_001110218, intron 2 of 9)	intron (NM_001110218, intron 2 of 9)	103653	NR_106182	102466884		NR_106182	ENSMUSG00000099225	Mir8104	Gm27380|mmu-mir-8104	microRNA 8104	ncRNA
1680	chr6	90764156	90764589	+	0	NA	intron (NM_001356440, intron 1 of 13)	intron (NM_001356440, intron 1 of 13)	45751	NM_001356440	232227		NM_182784	ENSMUSG00000034312	Iqsec1	BRAG2|D6Ertd349e|cI-43	IQ motif and Sec7 domain 1	protein-coding
581	chr1	170176940	170177134	+	0	NA	Intergenic	Intergenic	-2073	NM_001305045	107652		NM_133806	ENSMUSG00000026670	Uap1	AGX-1|AGX-2|AGX1|AgX|ESTM38|SPAG2	UDP-N-acetylglucosamine pyrophosphorylase 1	protein-coding
1018	chr9	48266708	48267588	+	0	NA	Intergenic	Intergenic	73750	NM_030069	78252		NM_030069	ENSMUSG00000032028	Nxpe2	4432416J03Rik|Fam55b	neurexophilin and PC-esterase domain family, member 2	protein-coding
2075	chr14	44002116	44002283	+	0	NA	exon (NM_001011876, exon 2 of 2)	exon (NM_001011876, exon 2 of 2)	4219	NM_001011876	630952		NM_001011876	ENSMUSG00000072598	Ang6	EG630952	angiogenin, ribonuclease A family, member 6	protein-coding
1999	chr17	56808591	56808857	+	0	NA	intron (NM_009056, intron 1 of 16)	intron (NM_009056, intron 1 of 16)	22284	NM_009056	19725		NM_009056	ENSMUSG00000024206	Rfx2	5430432H19Rik	regulatory factor X, 2 (influences HLA class II expression)	protein-coding
1185	chr16	78563513	78564660	+	0	NA	non-coding (NR_040569, exon 3 of 3)	non-coding (NR_040569, exon 3 of 3)	3770	NR_040569	75818		NR_040569	ENSMUSG00000116628	4930478L05Rik	-	RIKEN cDNA 4930478L05 gene	ncRNA
24	chr10	18545391	18546545	+	0	NA	5' UTR (NM_019487, exon 1 of 4)	5' UTR (NM_019487, exon 1 of 4)	108	NM_019487	56016		NM_019487	ENSMUSG00000019853	Hebp2	SOUL	heme binding protein 2	protein-coding
1718	chr9	97018182	97019247	+	0	NA	promoter-TSS (NM_145134)	promoter-TSS (NM_145134)	-359	NM_145134	211949		NM_145134	ENSMUSG00000046997	Spsb4	D030068E18Rik|SSB-4|Ssb4	splA/ryanodine receptor domain and SOCS box containing 4	protein-coding
