PeakID (cmd=annotatePeaks.pl beds/community2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
3876	chr12	17449699	17450015	+	0	NA	Intergenic	MLT1H1|LTR|ERVL-MaLR	94465	NR_037226	100526470		NR_037226	ENSMUSG00000093037	Mir3066	mir-3066|mmu-mir-3066	microRNA 3066	ncRNA
638	chr13	69386777	69387195	+	0	NA	Intergenic	(A)n|Simple_repeat|Simple_repeat	146878	NM_198600	210106		NM_198600	ENSMUSG00000034575	Tent4a	LAK-1|POLK|Papd7|Pols|TRF4|TRF4-1	terminal nucleotidyltransferase 4A	protein-coding
1310	chr2	32524472	32525157	+	0	NA	Intergenic	Intergenic	-10545	NM_153560	98952		NM_153560	ENSMUSG00000039157	Eeig1	C230093N12Rik|Fam102a	estrogen-induced osteoclastogenesis regulator 1	protein-coding
2332	chr11	109488048	109488286	+	0	NA	intron (NM_001361975, intron 2 of 12)	intron (NM_001361975, intron 2 of 12)	2275	NM_001361975	74008		NM_028710	ENSMUSG00000020604	Arsg	6330406P08Rik|ASG	arylsulfatase G	protein-coding
1035	chr17	47507979	47508307	+	0	NA	intron (NM_001081635, intron 1 of 6)	intron (NM_001081635, intron 1 of 6)	3092	NM_001081635	12445		NM_007632	ENSMUSG00000034165	Ccnd3	9230106B05Rik	cyclin D3	protein-coding
2734	chr7	143489781	143490101	+	0	NA	intron (NM_001042760, intron 5 of 10)	intron (NM_001042760, intron 5 of 10)	12583	NM_009434	22113		NM_009434	ENSMUSG00000010760	Phlda2	Ipl|Tssc3	pleckstrin homology like domain, family A, member 2	protein-coding
3559	chr9	103207542	103208292	+	0	NA	TTS (NM_133977)	TTS (NM_133977)	-5852	NM_009275	20818		NM_009275	ENSMUSG00000032553	Srprb	-	signal recognition particle receptor, B subunit	protein-coding
464	chr12	12810914	12811204	+	0	NA	Intergenic	Intergenic	-16991	NR_168469	102638640		NR_168469		Gm35155	-	predicted gene, 35155	ncRNA
639	chr13	69700716	69701213	+	0	NA	Intergenic	B4A|SINE|B4	38933	NM_001145162	76980		NM_001145162	ENSMUSG00000052981	Ube2ql1	3110006E14Rik	ubiquitin-conjugating enzyme E2Q family-like 1	protein-coding
365	chr11	33872998	33873724	+	0	NA	intron (NM_001190886, intron 1 of 7)	intron (NM_001190886, intron 1 of 7)	-29675	NM_001190885	70357		NM_027398	ENSMUSG00000053519	Kcnip1	KCHIP1|Kchip1.2	Kv channel-interacting protein 1	protein-coding
3095	chr13	36577881	36579004	+	0	NA	Intergenic	Intergenic	152247	NM_001374754	68404		NM_153529	ENSMUSG00000039114	Nrn1	0710008J23Rik|Cpg15|Nrn	neuritin 1	protein-coding
4100	chr2	69816549	69816947	+	0	NA	Intergenic	Intergenic	-5193	NM_001360395	277396		NM_177784	ENSMUSG00000042155	Klhl23	C130068N17Rik	kelch-like 23	protein-coding
2728	chr7	140905598	140906009	+	0	NA	promoter-TSS (NR_015583)	promoter-TSS (NR_015583)	-218	NR_015583	212965		NR_015583	ENSMUSG00000109628	BC024386	-	cDNA sequence BC023486	ncRNA
2176	chr7	118470115	118470969	+	0	NA	Intergenic	Intergenic	21433	NM_001033380	319622		NM_001033380	ENSMUSG00000095115	Itpripl2	C130081G24|E030018N11Rik	inositol 1,4,5-triphosphate receptor interacting protein-like 2	protein-coding
1177	chr18	75695216	75695508	+	0	NA	intron (NM_201354, intron 1 of 11)	intron (NM_201354, intron 1 of 11)	2334	NM_201354	269037		NM_201354	ENSMUSG00000052928	Ctif	Gm672	CBP80/20-dependent translation initiation factor	protein-coding
3601	chr13	81325908	81326146	+	0	NA	intron (NM_054053, intron 83 of 89)	intron (NM_054053, intron 83 of 89)	307117	NM_054053	110789		NM_054053	ENSMUSG00000069170	Adgrv1	Frings|Gpr98|Mass1|Mgr1|VLGR1	adhesion G protein-coupled receptor V1	protein-coding
1348	chr2	65022087	65023305	+	0	NA	promoter-TSS (NM_016719)	promoter-TSS (NM_016719)	70	NM_016719	50915		NM_016719	ENSMUSG00000026888	Grb14	-	growth factor receptor bound protein 14	protein-coding
3404	chr5	122049988	122050697	+	0	NA	promoter-TSS (NM_001312908)	promoter-TSS (NM_001312908)	-491	NM_001312908	13048		NM_007804	ENSMUSG00000042589	Cux2	1700051K22Rik|Cutl2|Cux-2	cut-like homeobox 2	protein-coding
2199	chr11	22267067	22267352	+	0	NA	intron (NM_153078, intron 2 of 24)	intron (NM_153078, intron 2 of 24)	19586	NM_001252515	216565		NM_153078	ENSMUSG00000042302	Ehbp1	Flj21950|NACSIN	EH domain binding protein 1	protein-coding
4008	chr5	117318743	117319534	+	0	NA	promoter-TSS (NM_001033311)	promoter-TSS (NM_001033311)	-128	NM_001033311	231668		NM_001033311	ENSMUSG00000066894	Vsig10	-	V-set and immunoglobulin domain containing 10	protein-coding
3889	chr18	46635133	46635616	+	0	NA	Intergenic	Intergenic	37650	NM_001374654	13664		NM_010120	ENSMUSG00000057561	Eif1a	Ef1a|Eftu|Eif4c|eIF-1A|eIF-4C	eukaryotic translation initiation factor 1A	protein-coding
693	chr14	14591993	14592285	+	0	NA	Intergenic	Intergenic	-110886	NM_001360504	218756		NM_001033270	ENSMUSG00000021733	Slc4a7	E430014N10Rik|NBC3|NBCn1|NBCn1-G|Tg(Thy1-SNCA)12Mjff	solute carrier family 4, sodium bicarbonate cotransporter, member 7	protein-coding
2525	chr2	3770357	3770759	+	0	NA	intron (NM_025626, intron 1 of 3)	intron (NM_025626, intron 1 of 3)	57100	NM_025626	66540		NM_025626	ENSMUSG00000026655	Fam107b	3110001A13Rik	family with sequence similarity 107, member B	protein-coding
2571	chr3	88456340	88456746	+	0	NA	promoter-TSS (NM_013658)	promoter-TSS (NM_013658)	-782	NM_013658	20351		NM_013658	ENSMUSG00000028064	Sema4a	SemB|Semab	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	protein-coding
3948	chr16	52452285	52453678	+	0	NA	promoter-TSS (NM_001331110)	promoter-TSS (NM_001331110)	100	NM_001331110	11658		NM_009655	ENSMUSG00000022636	Alcam	BEN|CD166|DM-GRASP|MuSC|SC1	activated leukocyte cell adhesion molecule	protein-coding
2750	chr8	22878346	22878643	+	0	NA	intron (NM_001364449, intron 2 of 16)	intron (NM_001364449, intron 2 of 16)	18948	NM_001081149	244349		NM_001081149	ENSMUSG00000031540	Kat6a	1500036M03|9930021N24Rik|MOZ|Myst3|Zfp220	K(lysine) acetyltransferase 6A	protein-coding
3563	chr9	111329902	111330226	+	0	NA	intron (NM_001164659, intron 1 of 21)	intron (NM_001164659, intron 1 of 21)	18325	NM_001164659	320429		NM_001164659	ENSMUSG00000062296	Trank1	A230061D21Rik|C030048J01Rik|Gm187|Lba1	tetratricopeptide repeat and ankyrin repeat containing 1	protein-coding
2235	chr1	89108299	89109001	+	0	NA	intron (NM_133816, intron 2 of 5)	intron (NM_133816, intron 2 of 5)	38235	NM_133816	98402		NM_133816	ENSMUSG00000036206	Sh3bp4	BOG25	SH3-domain binding protein 4	protein-coding
2992	chr1	194363503	194363791	+	0	NA	Intergenic	Intergenic	-140888	NR_040477	74942		NR_040477	ENSMUSG00000103692	4930503O07Rik	-	RIKEN cDNA 4930503O07 gene	ncRNA
1609	chr3	146590867	146591833	+	0	NA	intron (NM_019957, intron 3 of 6)	intron (NM_019957, intron 3 of 6)	-5799	NM_009474	22262		NM_009474	ENSMUSG00000028186	Uox	-	urate oxidase	protein-coding
802	chr15	34467872	34468223	+	0	NA	intron (NM_173421, intron 1 of 2)	intron (NM_173421, intron 1 of 2)	14735	NM_173421	239368		NM_173421	ENSMUSG00000044726	Erich5	-	glutamate rich 5	protein-coding
2644	chr5	90640133	90641550	+	0	NA	promoter-TSS (NM_001310656)	promoter-TSS (NM_001310656)	-314	NM_001310656	73246		NM_028478	ENSMUSG00000029370	Rassf6	1600016B17Rik	Ras association (RalGDS/AF-6) domain family member 6	protein-coding
1622	chr4	10692831	10693163	+	0	NA	intron (NR_045185, intron 4 of 4)	intron (NR_045185, intron 4 of 4)	104805	NR_045185	73624		NR_045185	ENSMUSG00000086080	1700123O12Rik	-	RIKEN cDNA 1700123O12 gene	ncRNA
54	chr1	63123866	63124605	+	0	NA	intron (NR_045914, intron 1 of 3)	MER21C|LTR|ERVL	9495	NR_045914	100380944		NR_045914	ENSMUSG00000084799	Ino80dos	Gm11602	INO80 complex subunit D, opposite strand	ncRNA
2441	chr16	3923220	3923872	+	0	NA	intron (NM_029738, intron 6 of 11)	intron (NM_029738, intron 6 of 11)	14537	NM_029738	76779		NM_029738	ENSMUSG00000014232	Cluap1	2310030D15Rik|2610111M03Rik	clusterin associated protein 1	protein-coding
686	chr14	7952561	7953577	+	0	NA	Intergenic	Intergenic	-4231	NM_001371278	108168208		NM_001371278	ENSMUSG00000109649	Gm45521	-	predicted gene 45521	protein-coding
4003	chr5	52476098	52476802	+	0	NA	Intergenic	CpG	-4872	NM_001379231	100503884		NM_001256059	ENSMUSG00000045790	Ccdc149	Gm447	coiled-coil domain containing 149	protein-coding
473	chr12	21302404	21302747	+	0	NA	intron (NM_001364372, intron 10 of 17)	intron (NM_001364372, intron 10 of 17)	-13817	NM_026347	67732		NM_026347	ENSMUSG00000062054	Iah1	1500019E20Rik|4833421E05Rik	isoamyl acetate-hydrolyzing esterase 1 homolog	protein-coding
966	chr16	93732898	93733691	+	0	NA	intron (NM_001357118, intron 1 of 35)	intron (NM_001357118, intron 1 of 35)	3195	NM_001357118	70028		NM_026700	ENSMUSG00000022946	Dop1b	0610038M01Rik|2610510B01Rik|C21orf5|Dopey2|mKIAA0933	DOP1 leucine zipper like protein B	protein-coding
1770	chr4	155173446	155173970	+	0	NA	intron (NM_011385, intron 1 of 6)	intron (NM_011385, intron 1 of 6)	48827	NM_011385	20481		NM_011385	ENSMUSG00000029050	Ski	2310012I02Rik|2610001A11Rik	ski sarcoma viral oncogene homolog (avian)	protein-coding
1227	chr19	32959912	32960506	+	0	NA	Intergenic	G-rich|Low_complexity|Low_complexity	-196903	NR_039552	100628575		NR_039552	ENSMUSG00000106278	Mir3970	mmu-mir-3970|mu-mir-3970	microRNA 3970	ncRNA
3597	chr13	30346865	30347367	+	0	NA	intron (NM_177322, intron 2 of 2)	intron (NM_177322, intron 2 of 2)	10760	NM_177322	11607		NM_177322	ENSMUSG00000049115	Agtr1a	1810074K20Rik|AG2S|AT1|AT1a|AT2R1|AT2R1A|Agt1ar|Agtr-1a|Agtr1|Angtr-1a	angiotensin II receptor, type 1a	protein-coding
2226	chr1	74949736	74950010	+	0	NA	intron (NM_001313683, intron 1 of 1)	intron (NM_001313683, intron 1 of 1)	1799	NM_010544	16147		NM_010544	ENSMUSG00000006538	Ihh	HHG-2	Indian hedgehog	protein-coding
1551	chr3	98108907	98109275	+	0	NA	intron (NM_010928, intron 12 of 33)	B1F1|SINE|Alu	-51543	NM_027665	71078		NM_027665	ENSMUSG00000043468	Adam30	4933424D07Rik|svph4	a disintegrin and metallopeptidase domain 30	protein-coding
2680	chr6	91736366	91736864	+	0	NA	intron (NM_009320, intron 6 of 14)	intron (NM_009320, intron 6 of 14)	52548	NM_009320	21366		NM_009320	ENSMUSG00000030096	Slc6a6	Taut	solute carrier family 6 (neurotransmitter transporter, taurine), member 6	protein-coding
3217	chr18	16808053	16809608	+	0	NA	5' UTR (NM_007664, exon 1 of 16)	5' UTR (NM_007664, exon 1 of 16)	416	NM_007664	12558		NM_007664	ENSMUSG00000024304	Cdh2	CDHN|N-CAD|Ncad	cadherin 2	protein-coding
815	chr15	58986484	58986784	+	0	NA	intron (NM_144800, intron 3 of 14)	intron (NM_144800, intron 3 of 14)	52833	NM_001364808	66218		NM_023172	ENSMUSG00000022354	Ndufb9	1190008J14Rik|CI-B22	NADH:ubiquinone oxidoreductase subunit B9	protein-coding
3264	chr2	59653209	59653731	+	0	NA	intron (NM_198294, intron 2 of 26)	intron (NM_198294, intron 2 of 26)	6701	NM_001290659	66860		NM_198294	ENSMUSG00000035168	Tanc1	1200003E16Rik|Tanc|mKIAA1728	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
150	chr1	156978512	156979060	+	0	NA	Intergenic	Intergenic	-39160	NM_001159965	78255		NM_023884	ENSMUSG00000026594	Ralgps2	1810020P17Rik|2210408F11Rik|4921528G01Rik|9130014M22Rik	Ral GEF with PH domain and SH3 binding motif 2	protein-coding
3568	chr9	120893434	120893915	+	0	NA	Intergenic	Intergenic	21576	NR_040742	76402		NR_040742	ENSMUSG00000100146	1700020M21Rik	-	RIKEN cDNA 1700020M21 gene	ncRNA
2846	chr8	119885366	119886184	+	0	NA	Intergenic	Intergenic	23470	NM_146219	234796		NM_146219	ENSMUSG00000031828	Klhl36	-	kelch-like 36	protein-coding
1847	chr5	88593357	88594121	+	0	NA	intron (NM_001359208, intron 2 of 13)	intron (NM_001359208, intron 2 of 13)	10226	NM_001359209	52822		NM_027530	ENSMUSG00000029291	Rufy3	2810428M05Rik|6330416M07Rik|D5Bwg0860e|Ripx|Rpipx	RUN and FYVE domain containing 3	protein-coding
848	chr15	79455421	79456069	+	0	NA	Intergenic	Intergenic	-13602	NM_001359863	27373		NM_013767	ENSMUSG00000022433	Csnk1e	CK1epsilon|CKIe|KC1epsilon|tau	casein kinase 1, epsilon	protein-coding
1537	chr3	89899028	89899460	+	0	NA	intron (NM_010559, intron 1 of 9)	intron (NM_010559, intron 1 of 9)	13952	NM_010559	16194		NM_010559	ENSMUSG00000027947	Il6ra	CD126|IL-6R|IL-6R-alpha|IL-6RA|Il6r	interleukin 6 receptor, alpha	protein-coding
3943	chr15	79028284	79028854	+	0	NA	5' UTR (NM_008197, exon 1 of 1)	5' UTR (NM_008197, exon 1 of 1)	357	NM_008197	14958		NM_008197	ENSMUSG00000096210	H1f0	D130017D06Rik|H1(0)|H1-0|H1fv	H1.0 linker histone	protein-coding
3612	chr15	88800868	88801444	+	0	NA	Intergenic	MTD|LTR|ERVL-MaLR	18162	NM_145477	223774		NM_145477	ENSMUSG00000035845	Alg12	ECM39	ALG12 alpha-1,6-mannosyltransferase	protein-coding
2536	chr2	102132901	102133644	+	0	NA	intron (NM_178886, intron 1 of 5)	intron (NM_178886, intron 1 of 5)	53188	NM_178886	241576		NM_178886	ENSMUSG00000048058	Ldlrad3	6430500P08|Lrad3	low density lipoprotein receptor class A domain containing 3	protein-coding
521	chr12	81033497	81034280	+	0	NA	intron (NM_022316, intron 1 of 12)	intron (NM_022316, intron 1 of 12)	7080	NM_022316	64075		NM_022316	ENSMUSG00000021136	Smoc1	2600002F22Rik|SRG	SPARC related modular calcium binding 1	protein-coding
4162	chr4	57675412	57675809	+	0	NA	intron (NM_001384150, intron 4 of 10)	intron (NM_001384150, intron 4 of 10)	107362	NM_172868	677884		NM_009649	ENSMUSG00000038729	Pakap	53-H12|AA959716|AI649048|AKAP-2|AKAP-KL|Akap2|B130066I24|B230340M18Rik|Gm20459|PRKA2|Palm2|Palm2-Akap2|Palm2Akap2|Palm2akap2|R75368|pEN70	paralemmin A kinase anchor protein	protein-coding
2157	chr7	99546113	99546788	+	0	NA	intron (NM_178220, intron 1 of 14)	intron (NM_178220, intron 1 of 14)	-5819	NR_029760	723840		NR_029760	ENSMUSG00000065571	Mir326	Mirn326|mir-326|mmu-mir-326	microRNA 326	ncRNA
1156	chr18	64618481	64619011	+	0	NA	intron (NM_001001488, intron 1 of 27)	intron (NM_001001488, intron 1 of 27)	42254	NM_001001488	54670		NM_001001488	ENSMUSG00000039529	Atp8b1	FIC1|Ic	ATPase, class I, type 8B, member 1	protein-coding
3765	chr9	21225009	21225657	+	0	NA	Intergenic	Intergenic	13999	NM_001110306	50868		NM_016679	ENSMUSG00000003308	Keap1	INRF2|mKIAA0132	kelch-like ECH-associated protein 1	protein-coding
2131	chr7	75480782	75481314	+	0	NA	intron (NM_029332, intron 1 of 36)	MTD|LTR|ERVL-MaLR	25514	NM_029332	75547		NM_029332	ENSMUSG00000066406	Akap13	1700026G02Rik|5730522G15Rik|5830460E08Rik|AKAP-13|AKAP-Lbc|BRX|Ht31|LBC|PROTO-LB|PROTO-LBC	A kinase anchor protein 13	protein-coding
27	chr1	39192327	39193486	+	0	NA	Intergenic	Intergenic	-1366	NM_008719	18143		NM_008719	ENSMUSG00000026077	Npas2	MOP4|bHLHe9	neuronal PAS domain protein 2	protein-coding
2487	chr17	86334971	86335364	+	0	NA	intron (NM_011104, intron 1 of 14)	intron (NM_011104, intron 1 of 14)	-47989	NR_045435	72104		NR_045435	ENSMUSG00000100738	2010106C02Rik	-	RIKEN cDNA 2010106C02 gene	ncRNA
3016	chr10	80387185	80388100	+	0	NA	promoter-TSS (NM_198615)	promoter-TSS (NM_198615)	9	NM_198615	237400		NM_198615	ENSMUSG00000048696	Mex3d	Rkhd1	mex3 RNA binding family member D	protein-coding
1486	chr3	28725115	28725751	+	0	NA	intron (NM_031197, intron 8 of 10)	intron (NM_031197, intron 8 of 10)	27530	NM_031197	20526		NM_031197	ENSMUSG00000027690	Slc2a2	Glut-2|Glut2	solute carrier family 2 (facilitated glucose transporter), member 2	protein-coding
378	chr11	53795854	53796146	+	0	NA	intron (NR_033332, intron 3 of 3)	intron (NR_033332, intron 3 of 3)	25527	NM_001159396	16362		NM_008390	ENSMUSG00000018899	Irf1	Irf-1	interferon regulatory factor 1	protein-coding
1026	chr17	43568249	43568878	+	0	NA	5' UTR (NM_013737, exon 1 of 12)	5' UTR (NM_013737, exon 1 of 12)	112	NM_013737	27226		NM_013737	ENSMUSG00000023913	Pla2g7	PAF-AH	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	protein-coding
1881	chr5	114356581	114357618	+	0	NA	intron (NM_001368676, intron 1 of 9)	intron (NM_001368676, intron 1 of 9)	284	NM_001368675	231646		NM_146163	ENSMUSG00000066952	Myo1h	4631401O15Rik	myosin 1H	protein-coding
2027	chr6	108683174	108683479	+	0	NA	Intergenic	Intergenic	-22392	NR_104577	75394		NR_040757	ENSMUSG00000087341	0610040F04Rik	-	RIKEN cDNA 0610040F04 gene	ncRNA
1343	chr2	59675352	59675874	+	0	NA	intron (NM_198294, intron 2 of 26)	intron (NM_198294, intron 2 of 26)	28844	NM_001290659	66860		NM_198294	ENSMUSG00000035168	Tanc1	1200003E16Rik|Tanc|mKIAA1728	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
2723	chr7	126340366	126340667	+	0	NA	Intergenic	Intergenic	27529	NR_106025	102466797		NR_106025	ENSMUSG00000099017	Mir7058	Gm27766|mmu-mir-7058	microRNA 7058	ncRNA
559	chr13	3106582	3106914	+	0	NA	Intergenic	Intergenic	-42727	NR_001581	73266		NM_028486	ENSMUSG00000121349	Speer6-ps1	1700039A02Rik|Alb-cre|Alb<cre>|AlbCre|SPEER-6|Tg(Alb-cre)21Mgn|albumin-cre|cr<Alb>	spermatogenesis associated glutamate (E)-rich protein 6, pseudogene 1	pseudo
750	chr14	70508443	70509245	+	0	NA	non-coding (NR_033241, exon 3 of 20)	non-coding (NR_033241, exon 3 of 20)	11416	NR_033241	12153		NM_009755	ENSMUSG00000022098	Bmp1	Pcp|Tld	bone morphogenetic protein 1	protein-coding
211	chr10	25395453	25395814	+	0	NA	intron (NM_001358751, intron 1 of 17)	intron (NM_001358751, intron 1 of 17)	-12735	NM_013511	13822		NM_013511	ENSMUSG00000019978	Epb41l2	4.1G|D10Ertd398e|Epb4.1l2|NBL2	erythrocyte membrane protein band 4.1 like 2	protein-coding
2968	chr1	136260156	136260850	+	0	NA	exon (NM_001101516, exon 1 of 1)	exon (NM_001101516, exon 1 of 1)	423	NM_001101516	383563		NM_001101516	ENSMUSG00000052759	Gpr25	Gm1300	G protein-coupled receptor 25	protein-coding
2833	chr8	111705078	111705694	+	0	NA	Intergenic	Intergenic	-14376	NM_025583	66473		NM_025583	ENSMUSG00000031957	Ctrb1	2200008D09Rik|Ctrb|Prt-2	chymotrypsinogen B1	protein-coding
2478	chr17	46728544	46729552	+	0	NA	exon (NM_010321, exon 1 of 6)	exon (NM_010321, exon 1 of 6)	117	NM_001364890	14711		NM_010321	ENSMUSG00000002769	Gnmt	-	glycine N-methyltransferase	protein-coding
2543	chr2	127398743	127399206	+	0	NA	Intergenic	L2b|LINE|L2	-26225	NM_001081089	215456		NM_001081089	ENSMUSG00000046338	Gpat2	A530057A03Rik|Gm116|xGPAT1	glycerol-3-phosphate acyltransferase 2, mitochondrial	protein-coding
3936	chr14	66147333	66148093	+	0	NA	intron (NM_144803, intron 5 of 6)	intron (NM_144803, intron 5 of 6)	6753	NM_144803	110902		NM_144803	ENSMUSG00000022041	Chrna2	Acra-2|Acra2	cholinergic receptor nicotinic alpha 2 subunit	protein-coding
3379	chr4	149793828	149794274	+	0	NA	Intergenic	Intergenic	-19784	NM_027460	70556		NM_027460	ENSMUSG00000028982	Slc25a33	5730438N18Rik|Pnc1	solute carrier family 25, member 33	protein-coding
1183	chr18	80271479	80271869	+	0	NA	intron (NM_001164422, intron 3 of 4)	intron (NM_001164422, intron 3 of 4)	15368	NM_025861	66943		NM_025861	ENSMUSG00000034006	Slc66a2	2310009N05Rik|4933425L21Rik|5730564E11Rik|Pqlc1	solute carrier family 66 member 2	protein-coding
2635	chr5	52536992	52537410	+	0	NA	3' UTR (NM_001310604, exon 8 of 8)	3' UTR (NM_001310604, exon 8 of 8)	29105	NM_001310604	246316		NM_144945	ENSMUSG00000039252	Lgi2	mKIAA1916	leucine-rich repeat LGI family, member 2	protein-coding
833	chr15	73154527	73155165	+	0	NA	intron (NM_153178, intron 1 of 18)	intron (NM_153178, intron 1 of 18)	30101	NM_153178	239528		NM_153178	ENSMUSG00000036698	Ago2	1110029L17Rik|2310051F07Rik|Eif2c2|Gerp95|Gm10365|mKIAA4215	argonaute RISC catalytic subunit 2	protein-coding
1453	chr2	168765018	168766151	+	0	NA	promoter-TSS (NR_166178)	promoter-TSS (NR_166178)	-559	NR_166178	105244370		NR_166178	ENSMUSG00000085322	Gm14261	-	predicted gene 14261	ncRNA
2997	chr10	18318215	18319509	+	0	NA	Intergenic	CpG	-83881	NM_001346751	215814		NM_144820	ENSMUSG00000059554	Ccdc28a	1700009P13Rik	coiled-coil domain containing 28A	protein-coding
1996	chr6	87937456	87937760	+	0	NA	TTS (NM_173737)	TTS (NM_173737)	23632	NM_173737	232210		NM_173737	ENSMUSG00000030060	Hmces	8430410A17Rik|Srap1	5-hydroxymethylcytosine (hmC) binding, ES cell specific	protein-coding
424	chr11	98963430	98964060	+	0	NA	intron (NM_001176528, intron 1 of 7)	intron (NM_001176528, intron 1 of 7)	-1127	NM_001361954	19401		NM_009024	ENSMUSG00000037992	Rara	Nr1b1|RAR|RARalpha1	retinoic acid receptor, alpha	protein-coding
230	chr10	43694012	43694354	+	0	NA	Intergenic	Intergenic	-51975	NR_040581	69443		NR_040581	ENSMUSG00000111422	1700027J07Rik	-	RIKEN cDNA 1700027J07 gene	ncRNA
1469	chr3	10372553	10373050	+	0	NA	intron (NM_025519, intron 1 of 4)	intron (NM_025519, intron 1 of 4)	5828	NM_025519	66371		NM_025519	ENSMUSG00000027536	Chmp4c	2010012P02Rik|2210015K02Rik|2310010I16Rik|Shax3|Snf7-3	charged multivesicular body protein 4C	protein-coding
1336	chr2	58535218	58535728	+	0	NA	intron (NM_001355049, intron 2 of 11)	intron (NM_001355049, intron 2 of 11)	25937	NM_001355048	11477		NM_007394	ENSMUSG00000026836	Acvr1	ALK2|ActR-I|ActRIA|Acvr|Acvr1a|Acvrlk2|Alk-2|Alk8|D330013D15Rik|SKR1|Tsk7L	activin A receptor, type 1	protein-coding
1979	chr6	71162304	71162677	+	0	NA	Intergenic	Intergenic	-18110	NM_178413	232078		NM_178413	ENSMUSG00000054474	Thnsl2	TSH2	threonine synthase-like 2 (bacterial)	protein-coding
2337	chr11	119090911	119091574	+	0	NA	Intergenic	Intergenic	-5005	NM_007625	12418		NM_007625	ENSMUSG00000039989	Cbx4	MPc2|PC2	chromobox 4	protein-coding
2351	chr12	59018044	59018321	+	0	NA	intron (NM_025656, intron 5 of 9)	intron (NM_025656, intron 5 of 9)	4791	NM_025656	66603		NM_025656	ENSMUSG00000060121	Gemin2	Sip1|gemin-2	gem nuclear organelle associated protein 2	protein-coding
940	chr16	45843805	45844824	+	0	NA	promoter-TSS (NM_153412)	promoter-TSS (NM_153412)	64	NM_001252442	208177		NM_153412	ENSMUSG00000033149	Phldb2	C820004H04Rik|LL5b|LL5beta	pleckstrin homology like domain, family B, member 2	protein-coding
899	chr16	17069507	17070515	+	0	NA	promoter-TSS (NM_001291053)	promoter-TSS (NM_001291053)	-128	NM_023249	106369		NM_023249	ENSMUSG00000022773	Ypel1	0610009L05Rik|1700016N17Rik|1700019O22Rik|4921520K19Rik|4930511F14Rik|DGL-1|Dgl1|Ppil2|mdgl-1	yippee like 1	protein-coding
3201	chr17	35379265	35380642	+	0	NA	exon (NM_001143689, exon 2 of 6)	exon (NM_001143689, exon 2 of 6)	336	NM_001143689	15015		NM_001143689	ENSMUSG00000035929	H2-Q4	H-2Q4|H2-D1|H2-Gs10|Qa-4|Qa4|Qat-4|Qb-1|Qb1	histocompatibility 2, Q region locus 4	protein-coding
482	chr12	28686148	28686807	+	0	NA	Intergenic	Intergenic	7152	NR_105902	102465980		NR_105902	ENSMUSG00000098579	Mir6937	Gm27448|mmu-mir-6937	microRNA 6937	ncRNA
3396	chr5	86906777	86907105	+	0	NA	promoter-TSS (NM_153598)	promoter-TSS (NM_153598)	-4	NM_153598	100727		NM_153598	ENSMUSG00000029260	Ugt2b34	-	UDP glucuronosyltransferase 2 family, polypeptide B34	protein-coding
4193	chr6	38381078	38381794	+	0	NA	promoter-TSS (NM_153600)	promoter-TSS (NM_153600)	-88	NM_153600	264134		NM_153600	ENSMUSG00000056832	Ift56	9330141E21Rik|9430097H08Rik|Ttc26|hop|hpy	intraflagellar transport 56	protein-coding
1172	chr18	69655403	69655737	+	0	NA	intron (NM_001361128, intron 14 of 19)	intron (NM_001361128, intron 14 of 19)	-269989	NM_201362	381175		NM_201362	ENSMUSG00000038903	Ccdc68	-	coiled-coil domain containing 68	protein-coding
325	chr10	127620851	127622457	+	0	NA	promoter-TSS (NM_008512)	promoter-TSS (NM_008512)	-506	NM_008512	16971		NM_008512	ENSMUSG00000040249	Lrp1	A2mr|CD91|Lrp|b2b1554Clo	low density lipoprotein receptor-related protein 1	protein-coding
4167	chr6	134263364	134263636	+	0	NA	intron (NM_001303102, intron 8 of 8)	intron (NM_001303102, intron 8 of 8)	-14690	NR_169155	105244876		NR_169155		1700051K13Rik	-	RIKEN cDNA 1700051K13 gene	ncRNA
1080	chr17	87112957	87113551	+	0	NA	intron (NM_019654, intron 1 of 2)	MER2|DNA|TcMar-Tigger	5575	NM_019654	56468		NM_019654	ENSMUSG00000037104	Socs5	1810018L08Rik|Cish5|mKIAA0671	suppressor of cytokine signaling 5	protein-coding
3410	chr5	146779887	146780401	+	0	NA	intron (NM_011669, intron 1 of 8)	B4A|SINE|B4	14812	NM_011669	22217		NM_011669	ENSMUSG00000029640	Usp12	Ubh1	ubiquitin specific peptidase 12	protein-coding
2152	chr7	98572320	98572966	+	0	NA	Intergenic	Intergenic	82652	NM_001113379	434215		NM_001113379	ENSMUSG00000090958	Lrrc32	D11S833Eh|D7H11S833E|EG434215|Garp	leucine rich repeat containing 32	protein-coding
