PeakID (cmd=annotatePeaks.pl beds/community0.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6366	chr2	18586913	18587782	+	0	NA	Intergenic	Intergenic	-85088	NM_147778	12238		NM_147778	ENSMUSG00000051154	Commd3	Bup|D2Ertd542e	COMM domain containing 3	protein-coding
2857	chr9	86451116	86451505	+	0	NA	intron (NM_027394, intron 2 of 9)	L2a|LINE|L2	13606	NM_027394	70348		NM_027394	ENSMUSG00000032415	Ube3d	2610018I03Rik|Ube2cbp	ubiquitin protein ligase E3D	protein-coding
6317	chr19	10699686	10700240	+	0	NA	promoter-TSS (NM_001361964)	promoter-TSS (NM_001361964)	-805	NM_001361964	107305		NM_181403	ENSMUSG00000048832	Vps37c	5730409F24Rik	vacuolar protein sorting 37C	protein-coding
2521	chr8	82387579	82387963	+	0	NA	intron (NM_001254747, intron 1 of 7)	intron (NM_001254747, intron 1 of 7)	14815	NM_008357	16168		NM_008357	ENSMUSG00000031712	Il15	IL-15	interleukin 15	protein-coding
7004	chr8	36533427	36533906	+	0	NA	Intergenic	Intergenic	75580	NM_176952	319582		NM_176952	ENSMUSG00000039620	Trmt9b	6430573F11Rik|Kiaa1456|TRM9L	tRNA methyltransferase 9B	protein-coding
1251	chr4	116125902	116126129	+	0	NA	intron (NR_131048, intron 1 of 2)	intron (NR_131048, intron 1 of 2)	2175	NR_131048	76786		NR_131048	ENSMUSG00000028700	2510003B16Rik	-	RIKEN cDNA 2510003B16 gene	ncRNA
7285	chr15	81197202	81197586	+	0	NA	Intergenic	Intergenic	6541	NR_015603	67638		NM_026288	ENSMUSG00000047938	4930483J18Rik	-	RIKEN cDNA 4930483J18 gene	ncRNA
6053	chr16	90737681	90738863	+	0	NA	promoter-TSS (NR_155758)	promoter-TSS (NR_155758)	65	NR_155757	77037		NM_029844	ENSMUSG00000039956	Mrap	1110025G12Rik|C21ORF61|Falp|ORF61	melanocortin 2 receptor accessory protein	protein-coding
8160	chr13	23466921	23467361	+	0	NA	Intergenic	tRNA-Tyr-TAC|tRNA|tRNA	-1240	NM_013483	12231		NM_013483	ENSMUSG00000000706	Btn1a1	Btn	butyrophilin, subfamily 1, member A1	protein-coding
4649	chr1	58029595	58030136	+	0	NA	promoter-TSS (NM_009676)	promoter-TSS (NM_009676)	-104	NM_009676	11761		NM_009676	ENSMUSG00000063558	Aox1	Ao|Aox-1|Aox-2|Aox2|Moro|Ro	aldehyde oxidase 1	protein-coding
7218	chr12	11455707	11456554	+	0	NA	promoter-TSS (NM_001111118)	promoter-TSS (NM_001111118)	75	NM_001111118	209550		NM_001111118	ENSMUSG00000086022	Rad51ap2	EG209550	RAD51 associated protein 2	protein-coding
2477	chr8	68532884	68533988	+	0	NA	intron (NM_001364256, intron 4 of 10)	MTEa|LTR|ERVL-MaLR	164977	NR_038181	73609		NR_038181	ENSMUSG00000085197	1700125H03Rik	4930510D22Rik	RIKEN cDNA 1700125H03 gene	ncRNA
1965	chr6	115664347	115664582	+	0	NA	intron (NM_029780, intron 1 of 16)	B1_Mur2|SINE|Alu	11424	NM_001356334	110157		NM_029780	ENSMUSG00000000441	Raf1	6430402F14Rik|Craf1|D830050J10Rik|Raf-1|c-Raf|cRaf|v-Raf	v-raf-leukemia viral oncogene 1	protein-coding
1463	chr5	38038723	38040033	+	0	NA	exon (NM_001289535, exon 1 of 11)	exon (NM_001289535, exon 1 of 11)	148	NM_001359398	71116		NM_026959	ENSMUSG00000029125	Stx18	1810035L21Rik|4933425D03Rik	syntaxin 18	protein-coding
1487	chr5	54059988	54060399	+	0	NA	intron (NM_001081103, intron 2 of 11)	MER5A|DNA|hAT-Charlie	61670	NM_054083	116873		NM_054083	ENSMUSG00000039156	Stim2	-	stromal interaction molecule 2	protein-coding
3845	chr13	52070831	52071056	+	0	NA	Intergenic	MT2A|LTR|ERVL	-25798	NR_045061	74050		NR_045061	ENSMUSG00000113211	4921525O09Rik	-	RIKEN cDNA 4921525O09 gene	ncRNA
6268	chr18	21288503	21288973	+	0	NA	intron (NM_001033445, intron 1 of 5)	intron (NM_001033445, intron 1 of 5)	11401	NM_001033445	381126		NM_001033445	ENSMUSG00000042680	Garem1	Fam59a|Garem|Gm944|mKIAA4238	GRB2 associated regulator of MAPK1 subtype 1	protein-coding
3762	chr13	12502612	12503365	+	0	NA	intron (NM_133643, intron 3 of 5)	intron (NM_133643, intron 3 of 5)	17462	NM_133643	171211		NM_133643	ENSMUSG00000095105	Edaradd	1810032E07Rik|5830469M23Rik|A630043P06|cr	EDAR associated via death domain	protein-coding
801	chr3	41551668	41552292	+	0	NA	Intergenic	B3|SINE|B2	-3754	NM_001130184	269424		NM_172303	ENSMUSG00000025764	Jade1	D530048A03Rik|Phf17|mKIAA1807	jade family PHD finger 1	protein-coding
6808	chr6	31613511	31614636	+	0	NA	Intergenic	Intergenic	39106	NR_153845	105242621		NR_153845	ENSMUSG00000086732	Gm6117	EG619959	predicted gene 6117	ncRNA
7367	chr2	78580099	78580667	+	0	NA	Intergenic	Intergenic	-288664	NM_009454	22193		NM_009454	ENSMUSG00000027011	Ube2e3	Ubce4|ubcM2	ubiquitin-conjugating enzyme E2E 3	protein-coding
7316	chr17	15077360	15077943	+	0	NA	Intergenic	Intergenic	36011	NM_001360401	381062		NM_183133	ENSMUSG00000036552	Ermard	2210404J11Rik|2410011O22Rik	ER membrane associated RNA degradation	protein-coding
590	chr2	119322621	119323081	+	0	NA	intron (NR_030683, intron 3 of 3)	CpG	-2933	NM_019454	54485		NM_019454	ENSMUSG00000027314	Dll4	Delta4	delta like canonical Notch ligand 4	protein-coding
3210	chr10	8801438	8802395	+	0	NA	intron (NM_175155, intron 4 of 19)	intron (NM_175155, intron 4 of 19)	84154	NM_175155	70097		NM_175155	ENSMUSG00000015305	Sash1	1100001C18Rik|2500002E12Rik|A330076K04Rik|mKIAA0790	SAM and SH3 domain containing 1	protein-coding
3182	chr1	189885894	189886473	+	0	NA	intron (NM_026796, intron 8 of 11)	B4|SINE|B4	36108	NM_026796	226830		NM_026796	ENSMUSG00000026603	Smyd2	1110020E07Rik|4930402C15|KMT3C|Zmynd14	SET and MYND domain containing 2	protein-coding
1488	chr5	57714599	57716244	+	0	NA	intron (NR_015588, intron 1 of 4)	intron (NR_015588, intron 1 of 4)	2498	NR_015588	319216		NR_015588	ENSMUSG00000097216	4932441J04Rik	-	RIKEN cDNA 4932441J04 gene	ncRNA
2003	chr6	125540959	125541939	+	0	NA	Intergenic	Lx8b|LINE|L1	-11499	NM_011708	22371		NM_011708	ENSMUSG00000001930	Vwf	6820430P06Rik|B130011O06Rik|C630030D09|F8VWF|VWD	Von Willebrand factor	protein-coding
399	chr2	32669899	32670338	+	0	NA	intron (NM_001146350, intron 3 of 13)	intron (NM_001146350, intron 3 of 13)	17648	NR_106168	102465885		NR_106168	ENSMUSG00000098972	Mir8093	Gm27548|mmu-mir-8093	microRNA 8093	ncRNA
6267	chr18	20808864	20809593	+	0	NA	Intergenic	Intergenic	-62824	NM_019737	56386		NM_019737	ENSMUSG00000056124	B4galt6	-	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6	protein-coding
6216	chr17	75004906	75006513	+	0	NA	5' UTR (NM_019919, exon 1 of 34)	5' UTR (NM_019919, exon 1 of 34)	180	NM_019919	268977		NM_019919	ENSMUSG00000001870	Ltbp1	9430031G15Rik|9830146M04|Ltbp-1|Ltbp1L|TGF-beta1-BP-1|Tgfb|b2b1000Clo	latent transforming growth factor beta binding protein 1	protein-coding
1415	chr5	5573701	5574424	+	0	NA	promoter-TSS (NM_001384231)	promoter-TSS (NM_001384231)	58	NM_001384231	667705		NM_001384231	ENSMUSG00000073234	Fam237b	EG667705|Gm29287|Gm8773	family with sequence similarity 237, member B	protein-coding
2071	chr7	6330341	6331846	+	0	NA	promoter-TSS (NM_001033249)	promoter-TSS (NM_001033249)	-659	NM_001033249	213011		NM_001033249	ENSMUSG00000030443	Zfp583	Znf583	zinc finger protein 583	protein-coding
2976	chr1	23998220	23999119	+	0	NA	intron (NM_026503, intron 2 of 2)	intron (NM_026503, intron 2 of 2)	6971	NM_026503	68002		NM_026503	ENSMUSG00000026154	Sdhaf4	1110058L19Rik|1700001E18Rik|C6orf57	succinate dehydrogenase complex assembly factor 4	protein-coding
4439	chr2	18954436	18954954	+	0	NA	intron (NM_001355149, intron 1 of 10)	intron (NM_001355149, intron 1 of 10)	43426	NM_001355148	18718		NM_008845	ENSMUSG00000026737	Pip4k2a	Pip5k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	protein-coding
1913	chr6	87085000	87085659	+	0	NA	exon (NM_013528, exon 16 of 19)	exon (NM_013528, exon 16 of 19)	-19417	NM_001167938	52372		NM_001167937	ENSMUSG00000090891	D6Ertd527e	-	DNA segment, Chr 6, ERATO Doi 527, expressed	ncRNA
2384	chr8	11091624	11092675	+	0	NA	Intergenic	Intergenic	-83220	NM_001081212	384783		NM_001081212	ENSMUSG00000038894	Irs2	Irs-2	insulin receptor substrate 2	protein-coding
1672	chr5	130266422	130267022	+	0	NA	intron (NR_153350, intron 3 of 15)	intron (NR_153350, intron 3 of 15)	9685	NM_001015876	100929		NM_178897	ENSMUSG00000056310	Tyw1	Rsafd1	tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)	protein-coding
5674	chr14	21519140	21519662	+	0	NA	intron (NM_017479, intron 2 of 16)	intron (NM_017479, intron 2 of 16)	19616	NM_017479	54169		NM_017479	ENSMUSG00000021767	Kat6b	B130044K16Rik|MYST-4|Morf|Myst4|mKIAA0383|qkf|querkopf	K(lysine) acetyltransferase 6B	protein-coding
5770	chr14	115979194	115979726	+	0	NA	intron (NM_175500, intron 7 of 7)	intron (NM_175500, intron 7 of 7)	-569908	NR_045761	75088		NR_045761	ENSMUSG00000093551	4930505G20Rik	-	RIKEN cDNA 4930505G20 gene	ncRNA
1591	chr5	107223965	107224499	+	0	NA	intron (NM_011578, intron 2 of 16)	intron (NM_011578, intron 2 of 16)	65397	NM_011578	21814		NM_011578	ENSMUSG00000029287	Tgfbr3	1110036H20Rik|TBRIII	transforming growth factor, beta receptor III	protein-coding
6807	chr6	31585951	31586523	+	0	NA	Intergenic	Charlie18a|DNA|hAT-Charlie	11270	NR_153845	105242621		NR_153845	ENSMUSG00000086732	Gm6117	EG619959	predicted gene 6117	ncRNA
7368	chr2	79751660	79752237	+	0	NA	intron (NR_110980, intron 2 of 2)	intron (NR_110980, intron 2 of 2)	44168	NM_172420	75276		NM_172420	ENSMUSG00000034683	Ppp1r1c	4930565M23Rik|4930579P15Rik	protein phosphatase 1, regulatory inhibitor subunit 1C	protein-coding
7191	chr10	108331571	108333456	+	0	NA	intron (NM_054056, intron 1 of 6)	CpG	324	NM_054056	114774		NM_054056	ENSMUSG00000035873	Pawr	2310001G03Rik|PAR4|Par-4	PRKC, apoptosis, WT1, regulator	protein-coding
6385	chr2	35499479	35499857	+	0	NA	Intergenic	Intergenic	-3856	NR_168303	108168745		NR_168303	ENSMUSG00000085668	Gm35202	-	predicted gene, 35202	ncRNA
393	chr2	31005497	31005905	+	0	NA	intron (NM_028846, intron 8 of 24)	intron (NM_028846, intron 8 of 24)	23422	NM_028846	74270		NM_028846	ENSMUSG00000026854	Usp20	1700055M05Rik|Vdu2	ubiquitin specific peptidase 20	protein-coding
6318	chr19	16494655	16495512	+	0	NA	intron (NM_008137, intron 1 of 6)	intron (NM_008137, intron 1 of 6)	59416	NM_008137	14675		NM_008137	ENSMUSG00000024697	Gna14	Hg1i	guanine nucleotide binding protein, alpha 14	protein-coding
5372	chr12	79130611	79130964	+	0	NA	promoter-TSS (NM_009705)	promoter-TSS (NM_009705)	-1	NM_009705	11847		NM_009705	ENSMUSG00000021125	Arg2	AII	arginase type II	protein-coding
2682	chr9	20916134	20916496	+	0	NA	intron (NM_001199431, intron 27 of 38)	intron (NM_001199431, intron 27 of 38)	-2151	NR_106049	102466802		NR_106049	ENSMUSG00000099147	Mir7081	Gm27904|mmu-mir-7081	microRNA 7081	ncRNA
2858	chr9	86451606	86452130	+	0	NA	exon (NM_027394, exon 2 of 10)	exon (NM_027394, exon 2 of 10)	13048	NM_027394	70348		NM_027394	ENSMUSG00000032415	Ube3d	2610018I03Rik|Ube2cbp	ubiquitin protein ligase E3D	protein-coding
4499	chr4	145033298	145034221	+	0	NA	intron (NM_001276465, intron 65 of 69)	intron (NM_001276465, intron 65 of 69)	140622	NM_001357274	20148		NM_011303	ENSMUSG00000066026	Dhrs3	Rsdr1|retSDR1	dehydrogenase/reductase 3	protein-coding
5889	chr15	84256718	84257225	+	0	NA	intron (NM_133167, intron 1 of 12)	intron (NM_133167, intron 1 of 12)	24928	NM_133167	170736		NM_133167	ENSMUSG00000022438	Parvb	D15Gsk1|affixin	parvin, beta	protein-coding
2040	chr6	137597473	137597962	+	0	NA	intron (NM_007945, intron 1 of 21)	Lx8|LINE|L1	-26708	NM_001271595	13860		NM_007945	ENSMUSG00000015766	Eps8	-	epidermal growth factor receptor pathway substrate 8	protein-coding
7806	chr2	131052005	131052443	+	0	NA	intron (NM_033615, intron 19 of 20)	intron (NM_033615, intron 19 of 20)	-9136	NM_001271001	14588		NM_020014	ENSMUSG00000027316	Gfra4	G630015H18Rik	glial cell line derived neurotrophic factor family receptor alpha 4	protein-coding
1374	chr4	150406314	150407043	+	0	NA	intron (NM_001085492, intron 2 of 22)	intron (NM_001085492, intron 2 of 22)	124762	NM_001085492	68703		NM_001085492	ENSMUSG00000039852	Rere	1110033A15Rik|ARG|ARP|ATN1L|Atr2|DNB1|eye<m03Jus>|eyes3|mKIAA0458	arginine glutamic acid dipeptide (RE) repeats	protein-coding
375	chr2	26400858	26401378	+	0	NA	intron (NR_110957, intron 3 of 9)	intron (NR_110957, intron 3 of 9)	8009	NM_001290437	64436		NM_033134	ENSMUSG00000026925	Inpp5e	1200002L24Rik|72kDa|mKIAA0123	inositol polyphosphate-5-phosphatase E	protein-coding
1986	chr6	122485699	122486996	+	0	NA	promoter-TSS (NM_027664)	promoter-TSS (NM_027664)	-42	NM_027664	108653		NM_027664	ENSMUSG00000040649	Rimklb	4931417E21Rik|4933426K21Rik|Naags	ribosomal modification protein rimK-like family member B	protein-coding
7055	chr8	124076880	124077870	+	0	NA	Intergenic	Intergenic	54734	NR_035493	100316819		NR_035493	ENSMUSG00000088414	Mir1967	mir-1967|mmu-mir-1967	microRNA 1967	ncRNA
1081	chr4	3757448	3758090	+	0	NA	intron (NM_010747, intron 9 of 12)	intron (NM_010747, intron 9 of 12)	42805	NR_028126	70720		NR_028126		6330407A03Rik	-	RIKEN cDNA 6330407A03 gene	ncRNA
6283	chr18	39359247	39359694	+	0	NA	intron (NM_175164, intron 21 of 22)	intron (NM_175164, intron 21 of 22)	129809	NM_008173	14815		NM_008173	ENSMUSG00000024431	Nr3c1	GR|Grl-1|Grl1	nuclear receptor subfamily 3, group C, member 1	protein-coding
7266	chr14	50903901	50904750	+	0	NA	Intergenic	Intergenic	-6842	NM_001370764	546611		NM_001166651	ENSMUSG00000090799	Klhl33	EG546611	kelch-like 33	protein-coding
5741	chr14	75524501	75525034	+	0	NA	intron (NM_001128093, intron 1 of 1)	Lx9|LINE|L1	67218	NM_026457	67926		NM_026457	ENSMUSG00000034913	Cby2	1700086N05Rik|Nurit|Spert	chibby family member 2	protein-coding
4980	chr10	82047687	82048756	+	0	NA	promoter-TSS (NM_001319203)	promoter-TSS (NM_001319203)	94	NM_001024626	408062		NM_001024626	ENSMUSG00000061371	Zfp873	-	zinc finger protein 873	protein-coding
7131	chr9	120001833	120002935	+	0	NA	Intergenic	Intergenic	-17642	NM_153287	215418		NM_153287	ENSMUSG00000032515	Csrnp1	4931429D10Rik|Axud1|CSRNP-1|URAX1|taip-3	cysteine-serine-rich nuclear protein 1	protein-coding
2478	chr8	68902415	68903576	+	0	NA	intron (NM_008509, intron 9 of 9)	intron (NM_008509, intron 9 of 9)	22440	NM_008509	16956		NM_008509	ENSMUSG00000015568	Lpl	-	lipoprotein lipase	protein-coding
7217	chr11	105835267	105835791	+	0	NA	intron (NM_181071, intron 9 of 25)	intron (NM_181071, intron 9 of 25)	108958	NM_007805	13056		NM_007805	ENSMUSG00000019590	Cyb561	-	cytochrome b-561	protein-coding
1531	chr5	77308258	77308501	+	0	NA	intron (NM_019836, intron 1 of 6)	intron (NM_019836, intron 1 of 6)	1707	NM_019836	56412		NM_019836	ENSMUSG00000036285	Noa1	2610024G14Rik|AtNOS1|mAtNOS1	nitric oxide associated 1	protein-coding
5253	chr11	104661004	104662161	+	0	NA	intron (NM_016780, intron 12 of 14)	intron (NM_016780, intron 12 of 14)	53582	NM_016780	16416		NM_016780	ENSMUSG00000020689	Itgb3	CD61|GP3A|INGRB3	integrin beta 3	protein-coding
5461	chr13	8849240	8849713	+	0	NA	intron (NM_001039388, intron 6 of 13)	intron (NM_001039388, intron 6 of 13)	21568	NM_001039389	207615		NM_172445	ENSMUSG00000021147	Wdr37	-	WD repeat domain 37	protein-coding
404	chr2	35450764	35451386	+	0	NA	intron (NM_001145821, intron 1 of 7)	ID_B1|SINE|B4	10374	NM_010283	14594		NM_010283	ENSMUSG00000035778	Ggta1	GALT|Gal|Ggta|Ggta-1|alpha Gal|alpha3GalT	glycoprotein galactosyltransferase alpha 1, 3	protein-coding
7072	chr9	30426820	30427653	+	0	NA	promoter-TSS (NM_028874)	promoter-TSS (NM_028874)	-93	NM_028874	102607		NM_028874	ENSMUSG00000031993	Snx19	3526401K03Rik|mKIAA0254	sorting nexin 19	protein-coding
6479	chr3	14381285	14382139	+	0	NA	Intergenic	Intergenic	18595	NR_033591	622229		NR_033591		Gm6300	EG622229	solute carrier family 7 (cationic amino acid transporter, y+ system), member pseudogene	pseudo
3394	chr11	3292050	3292525	+	0	NA	intron (NM_019574, intron 1 of 3)	intron (NM_019574, intron 1 of 3)	1830	NM_019574	56218		NM_019574	ENSMUSG00000020453	Patz1	8430401L15Rik|Mazr|Patz|Zfp278	POZ (BTB) and AT hook containing zinc finger 1	protein-coding
3632	chr12	36163982	36164966	+	0	NA	intron (NM_146033, intron 1 of 9)	intron (NM_146033, intron 1 of 9)	7350	NM_146033	217473		NM_146033	ENSMUSG00000036188	Ankmy2	ZMYND20	ankyrin repeat and MYND domain containing 2	protein-coding
6546	chr3	121242916	121243471	+	0	NA	intron (NM_178936, intron 1 of 7)	MTEb|LTR|ERVL-MaLR	19974	NM_001355678	99887		NM_178936	ENSMUSG00000028132	Tlcd4	4930577M16Rik|C730036B01Rik|Tmem56	TLC domain containing 4	protein-coding
7420	chr4	125037524	125038153	+	0	NA	intron (NM_145552, intron 4 of 15)	intron (NM_145552, intron 4 of 15)	7824	NM_145552	230737		NM_145552	ENSMUSG00000028869	Gnl2	HUMAUANTIG|Ngp-1	guanine nucleotide binding protein nucleolar 2	protein-coding
5355	chr12	57371864	57372670	+	0	NA	intron (NM_001164370, intron 8 of 9)	RMER17D2|LTR|ERVK	141842	NM_001164370	73490		NM_001164370	ENSMUSG00000047022	Mipol1	1700081O04Rik|6030439O22Rik|D12Ertd19e	mirror-image polydactyly 1	protein-coding
298	chr19	57293777	57294043	+	0	NA	intron (NM_001362445, intron 1 of 20)	intron (NM_001362445, intron 1 of 20)	-19242	NM_001362446	226251		NM_178688	ENSMUSG00000025085	Ablim1	2210411C18Rik|2610209L21Rik|4833406P10Rik|9330196J19Rik|Limab1|mKIAA0059	actin-binding LIM protein 1	protein-coding
2319	chr7	126621377	126621951	+	0	NA	Intergenic	Intergenic	3806	NM_019738	56312		NM_019738	ENSMUSG00000030717	Nupr1	2310032H04Rik|Com1|p8	nuclear protein transcription regulator 1	protein-coding
3540	chr11	100823999	100824203	+	0	NA	intron (NM_001113563, intron 1 of 18)	intron (NM_001113563, intron 1 of 18)	-1531	NM_011489	20851		NM_011489	ENSMUSG00000020919	Stat5b	-	signal transducer and activator of transcription 5B	protein-coding
8194	chr12	75321290	75321521	+	0	NA	intron (NM_023275, intron 1 of 4)	intron (NM_023275, intron 1 of 4)	13092	NM_023275	80837		NM_023275	ENSMUSG00000046768	Rhoj	1110005O19Rik|Arhj|TC10L|TCL	ras homolog family member J	protein-coding
2192	chr7	70274414	70274651	+	0	NA	intron (NR_131144, intron 3 of 3)	intron (NR_131144, intron 3 of 3)	63290	NR_131145	624549		NR_131144	ENSMUSG00000109097	Gm29683	Gm44536	predicted gene, 29683	ncRNA
6859	chr6	129260881	129261660	+	0	NA	Intergenic	Lx4A|LINE|L1	14099	NM_001033122	12515		NM_001033122	ENSMUSG00000030156	Cd69	5830438K24Rik|AIM|VEA	CD69 antigen	protein-coding
1147	chr4	49478229	49479023	+	0	NA	Intergenic	MMERVK9C_I-int|LTR|ERVK	-27517	NM_001164565	230161		NM_001164565	ENSMUSG00000070985	Acnat1	-	acyl-coenzyme A amino acid N-acyltransferase 1	protein-coding
1812	chr6	31664229	31664812	+	0	NA	intron (NR_152155, intron 1 of 2)	intron (NR_152155, intron 1 of 2)	1611	NR_152155	434003		NR_152155	ENSMUSG00000084973	Gm13848	-	predicted gene 13848	ncRNA
7547	chr11	75313817	75314321	+	0	NA	intron (NM_026653, intron 8 of 16)	intron (NM_026653, intron 8 of 16)	34314	NM_001164223	68275		NM_026653	ENSMUSG00000000751	Rpa1	5031405K23Rik|70kDa|RF-A|RP-A|Rpa	replication protein A1	protein-coding
197	chr19	16435360	16436264	+	0	NA	5' UTR (NM_008137, exon 1 of 7)	5' UTR (NM_008137, exon 1 of 7)	145	NM_008137	14675		NM_008137	ENSMUSG00000024697	Gna14	Hg1i	guanine nucleotide binding protein, alpha 14	protein-coding
5814	chr15	39896604	39897333	+	0	NA	intron (NM_001347036, intron 1 of 5)	RLTR40|LTR|ERVK	-39498	NM_001164466	64705		NM_022722	ENSMUSG00000022304	Dpys	1200017I10Rik|1300004I01Rik|DHP|DHPase	dihydropyrimidinase	protein-coding
1	chr1	4623320	4623660	+	0	NA	Intergenic	Intergenic	-126136	NM_001289465	20671		NM_011441	ENSMUSG00000025902	Sox17	-	SRY (sex determining region Y)-box 17	protein-coding
3427	chr11	22182096	22182528	+	0	NA	intron (NM_153078, intron 5 of 24)	intron (NM_153078, intron 5 of 24)	104483	NM_001252515	216565		NM_153078	ENSMUSG00000042302	Ehbp1	Flj21950|NACSIN	EH domain binding protein 1	protein-coding
3334	chr10	86779516	86779720	+	0	NA	intron (NM_175331, intron 1 of 13)	intron (NM_175331, intron 1 of 13)	613	NM_175331	103466		NM_175331	ENSMUSG00000054027	Nt5dc3	C630002B14Rik|TU12B1-TY	5'-nucleotidase domain containing 3	protein-coding
7681	chr5	15011130	15011502	+	0	NA	Intergenic	L1_Mus3|LINE|L1	21691	NM_182957	66773		NM_182957	ENSMUSG00000091897	Gm17019	-	predicted gene 17019	protein-coding
1655	chr5	124189468	124190067	+	0	NA	non-coding (NR_165289, exon 4 of 4)	non-coding (NR_165289, exon 4 of 4)	-2585	NM_001289472	19679		NM_011256	ENSMUSG00000029406	Pitpnm2	NIR3|RDGBA2|Rdgb2|mKIAA1457	phosphatidylinositol transfer protein, membrane-associated 2	protein-coding
3503	chr11	78839594	78839899	+	0	NA	3' UTR (NM_001076681, exon 4 of 4)	3' UTR (NM_001076681, exon 4 of 4)	13151	NM_001076681	66274		NM_001076681	ENSMUSG00000072640	Lyrm9	1810012P15Rik	LYR motif containing 9	protein-coding
3692	chr12	85091225	85091577	+	0	NA	intron (NM_175198, intron 2 of 4)	B1_Mur4|SINE|Alu	4214	NM_001361239	73422		NM_175198	ENSMUSG00000042320	Prox2	1700058C01Rik	prospero homeobox 2	protein-coding
4154	chr15	93094089	93095054	+	0	NA	Intergenic	Intergenic	180608	NM_001346785	223827		NM_001033275	ENSMUSG00000036197	Gxylt1	Glt8d3|Gm1228|Gm87	glucoside xylosyltransferase 1	protein-coding
5068	chr11	3379340	3380015	+	0	NA	intron (NM_010718, intron 2 of 15)	intron (NM_010718, intron 2 of 15)	-8273	NM_173053	16886		NM_010718	ENSMUSG00000020451	Limk2	Limk-2|whe	LIM domain kinase 2	protein-coding
2132	chr7	29508515	29509036	+	0	NA	Intergenic	Intergenic	-3315	NM_001081028	74206		NM_028818	ENSMUSG00000030583	Sipa1l3	2610511M17Rik	signal-induced proliferation-associated 1 like 3	protein-coding
3571	chr11	109376343	109377178	+	0	NA	intron (NM_010303, intron 2 of 3)	intron (NM_010303, intron 2 of 3)	-13106	NR_038097	100036768		NR_038097	ENSMUSG00000056687	Gm11696	-	predicted gene 11696	ncRNA
8134	chr17	35795044	35795708	+	0	NA	Intergenic	Intergenic	22926	NR_045459	74601		NR_045459	ENSMUSG00000092171	4833427F10Rik	-	RIKEN cDNA 4833427F10 gene	ncRNA
1700	chr5	139178672	139179602	+	0	NA	intron (NM_001363485, intron 10 of 12)	intron (NM_001363485, intron 10 of 12)	-21500	NM_024451	77053		NM_024451	ENSMUSG00000036817	Sun1	4632417G13Rik|5730434D03Rik|Unc84a|mKIAA0810	Sad1 and UNC84 domain containing 1	protein-coding
7548	chr11	78247890	78248191	+	0	NA	intron (NM_009143, intron 1 of 2)	RLTR12E|LTR|ERVK	2289	NM_001359106	20316		NM_009143	ENSMUSG00000002064	Sdf2	-	stromal cell derived factor 2	protein-coding
1148	chr4	49567506	49568341	+	0	NA	Intergenic	Lx2|LINE|L1	-18377	NM_144903	230163		NM_144903	ENSMUSG00000028307	Aldob	Aldo-2|Aldo2	aldolase B, fructose-bisphosphate	protein-coding
3442	chr11	32752324	32752874	+	0	NA	Intergenic	Intergenic	71995	NM_027050	69351		NM_027050	ENSMUSG00000020270	Smim23	1700008A04Rik	small integral membrane protein 23	protein-coding
5593	chr13	89875099	89875867	+	0	NA	intron (NM_028012, intron 7 of 7)	intron (NM_028012, intron 7 of 7)	-132971	NM_001081249	13003		NM_019389	ENSMUSG00000021614	Vcan	5430420N07Rik|9430051N09|Cspg2|DPEAAE|NG2|PG-M|PG-M(V0)|PG-M(V1)|hdf	versican	protein-coding
2809	chr9	67874867	67875173	+	0	NA	intron (NM_177184, intron 9 of 84)	intron (NM_177184, intron 9 of 84)	34669	NM_177184	320528		NM_177184	ENSMUSG00000035284	Vps13c	C230055H22Rik|chorein	vacuolar protein sorting 13C	protein-coding
5602	chr13	92712680	92713268	+	0	NA	Intergenic	Intergenic	81844	NM_011582	21828		NM_011582	ENSMUSG00000021702	Thbs4	TSP4	thrombospondin 4	protein-coding
5124	chr11	31355688	31356168	+	0	NA	Intergenic	Intergenic	14133	NM_011491	20856		NM_011491	ENSMUSG00000020303	Stc2	Stc-2|Stc2l|mustc2	stanniocalcin 2	protein-coding
1122	chr4	40820047	40820491	+	0	NA	intron (NR_165793, intron 2 of 6)	intron (NR_165793, intron 2 of 6)	29869	NR_039584	100628614		NR_039584	ENSMUSG00000096377	Mir5123	mmu-mir-5123|mu-mir-5123	microRNA 5123	ncRNA
3428	chr11	22602414	22603032	+	0	NA	Intergenic	RMER17C|LTR|ERVK	-8986	NR_166745	100042827		NR_166745		Gm12052	-	predicted gene 12052	ncRNA
4706	chr1	97688848	97689086	+	0	NA	Intergenic	Intergenic	-26949	NM_133825	52392		NM_133825	ENSMUSG00000044768	Macir	D1Ertd622e	macrophage immunometabolism regulator	protein-coding
7522	chr1	7405716	7406067	+	0	NA	Intergenic	Intergenic	316971	NM_183028	319263		NM_183028	ENSMUSG00000051285	Pcmtd1	8430411F12Rik|A030012M09Rik	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	protein-coding
