PeakID (cmd=annotatePeaks.pl ../beds/community0.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6946	chr11	36452939	36453832	+	0	NA	intron (NM_001160168, intron 2 of 5)	intron (NM_001160168, intron 2 of 5)	30838	NM_001160169	79899		NM_024841	ENSG00000135362	PRR5L	PROTOR2	proline rich 5 like	protein-coding
3072	chr1	182749517	182750443	+	0	NA	Intergenic	Intergenic	-8604	NM_030769	80896		NM_030769	ENSG00000135838	NPL	C112|C1orf13|NAL|NPL1	N-acetylneuraminate pyruvate lyase	protein-coding
9993	chr4	124225315	124226105	+	0	NA	intron (NM_001345856, intron 15 of 15)	intron (NM_001345856, intron 15 of 15)	-92240	NM_001258038	10252		NM_005841	ENSG00000164056	SPRY1	hSPRY1	sprouty RTK signaling antagonist 1	protein-coding
7985	chr1	6101077	6101738	+	0	NA	intron (NM_172130, intron 2 of 14)	intron (NM_172130, intron 2 of 14)	-4541	NM_001199863	8514		NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding
3926	chr21	37579941	37580883	+	0	NA	intron (NM_005128, intron 4 of 36)	intron (NM_005128, intron 4 of 36)	43573	NM_005128	9980		NM_005128	ENSG00000142197	DOP1B	21orf5|C21orf5|DOPEY2	DOP1 leucine zipper like protein B	protein-coding
6907	chr4	103544890	103545079	+	0	NA	Intergenic	Intergenic	-121341	NR_136202	105377621		NR_136202		LOC105377621	-	uncharacterized LOC105377621	ncRNA
3331	chr12	107502928	107503308	+	0	NA	Intergenic	Intergenic	-15791	NM_004075	1407		NM_004075	ENSG00000008405	CRY1	DSPD|PHLL1	cryptochrome circadian regulator 1	protein-coding
2411	chr8	56105942	56107229	+	0	NA	intron (NM_052898, intron 1 of 2)	intron (NM_052898, intron 1 of 2)	91997	NM_052898	114786		NM_052898	ENSG00000206579	XKR4	XRG4|hXKR4	XK related 4	protein-coding
1373	chr5	73488508	73489182	+	0	NA	Intergenic	Intergenic	115305	NR_105009	102503429		NR_105009		LINC01335	-	long intergenic non-protein coding RNA 1335	ncRNA
8623	chr2	198342444	198343731	+	0	NA	Intergenic	Intergenic	8540	NR_132788	106635540		NR_132788		SNORA105B	-	small nucleolar RNA, H/ACA box 105B	snoRNA
6816	chr16	69395446	69395773	+	0	NA	intron (NM_005652, intron 7 of 9)	intron (NM_005652, intron 7 of 9)	-9920	NM_144676	146456		NM_144676	ENSG00000157315	TMED6	PRO34237|SPLL9146|p24g5	transmembrane p24 trafficking protein 6	protein-coding
720	chr17	70972952	70974523	+	0	NA	intron (NM_001352692, intron 4 of 9)	intron (NM_001352692, intron 4 of 9)	115090	NM_001159770	201266		NM_139177	ENSG00000133195	SLC39A11	C17orf26|ZIP-11|ZIP11	solute carrier family 39 member 11	protein-coding
4559	chr7	81419825	81421731	+	0	NA	Intergenic	(TTA)n|Simple_repeat|Simple_repeat	-21415	NM_001010933	3082		NM_000601	ENSG00000019991	HGF	DFNB39|F-TCF|HGFB|HPTA|SF	hepatocyte growth factor	protein-coding
2930	chr15	92848553	92850216	+	0	NA	Intergenic	GA-rich|Low_complexity|Low_complexity	-87727	NM_006011	8128		NM_006011	ENSG00000140557	ST8SIA2	HsT19690|SIAT8-B|SIAT8B|ST8SIA-II|ST8SiaII|STX	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	protein-coding
4876	chr20	60242836	60243788	+	0	NA	intron (NM_001252339, intron 1 of 14)	intron (NM_001252339, intron 1 of 14)	51492	NR_147702	100128310		NR_147702	ENSG00000179253	LOC100128310	-	uncharacterized LOC100128310	ncRNA
160	chr10	3113684	3114187	+	0	NA	intron (NM_001323071, intron 2 of 22)	intron (NM_001323071, intron 2 of 22)	2554	NM_001345944	5214		NM_002627	ENSG00000067057	PFKP	ATP-PFK|PFK-C|PFK-P|PFKF	phosphofructokinase, platelet	protein-coding
4728	chr8	137271643	137272861	+	0	NA	Intergenic	Intergenic	-270789	NR_147196	107986980		NR_147196	ENSG00000254101	LINC02055	-	long intergenic non-protein coding RNA 2055	ncRNA
37	chr1	10958093	10959003	+	0	NA	Intergenic	Intergenic	68196	NM_001366227	148345		NM_173507	ENSG00000175262	C1orf127	-	chromosome 1 open reading frame 127	protein-coding
4151	chr4	36509675	36510878	+	0	NA	intron (NR_149124, intron 3 of 4)	intron (NR_149124, intron 3 of 4)	-82226	NR_031701	100313806		NR_031701	ENSG00000283207	MIR1255B1	MIR1255B-1|MIRN1255B1	microRNA 1255b-1	ncRNA
3069	chr1	178992899	178993169	+	0	NA	Intergenic	Intergenic	-1905	NM_001324310	9917		NM_014864	ENSG00000116199	FAM20B	gxk1	FAM20B glycosaminoglycan xylosylkinase	protein-coding
4493	chr6	155510046	155510743	+	0	NA	intron (NM_001384547, intron 13 of 25)	intron (NM_001384547, intron 13 of 25)	-27706	NM_001010927	26230		NM_012454	ENSG00000146426	TIAM2	STEF|TIAM-2	TIAM Rac1 associated GEF 2	protein-coding
4122	chr4	10163360	10164014	+	0	NA	Intergenic	Intergenic	-45264	NM_017491	9948		NM_005112	ENSG00000071127	WDR1	AIP1|HEL-S-52|NORI-1|PFITS	WD repeat domain 1	protein-coding
1889	chr10	65797208	65798044	+	0	NA	Intergenic	MLT1B|LTR|ERVL-MaLR	-515976	NM_001322258	221037		NM_004241	ENSG00000171988	JMJD1C	KDM3C|TRIP-8|TRIP8	jumonji domain containing 1C	protein-coding
4210	chr4	144331575	144333404	+	0	NA	intron (NM_207123, intron 1 of 10)	intron (NM_207123, intron 1 of 10)	67876	NR_036091	100423017		NR_036091	ENSG00000265623	MIR3139	-	microRNA 3139	ncRNA
8255	chr2	37883869	37884752	+	0	NA	intron (NM_001371569, intron 1 of 1)	intron (NM_001371569, intron 1 of 1)	14475	NM_001371570	10602		NM_006449	ENSG00000163171	CDC42EP3	BORG2|CEP3|UB1	CDC42 effector protein 3	protein-coding
9231	chr5	135440321	135440810	+	0	NA	Intergenic	Intergenic	-24278	NR_030583	100126299		NR_030583	ENSG00000270123	VTRNA2-1	CBL-3|CBL3|MIR886|MIRN886|VTRNA2|hsa-mir-886|hvg-5|nc886|pre-miR-886|svtRNA2-1a	vault RNA 2-1	ncRNA
4116	chr4	6448686	6449543	+	0	NA	intron (NM_001206995, intron 2 of 9)	intron (NM_001206995, intron 2 of 9)	25227	NM_020416	5522		NM_020416	ENSG00000074211	PPP2R2C	B55-GAMMA|B55gamma|IMYPNO|IMYPNO1|PR52|PR55G	protein phosphatase 2 regulatory subunit Bgamma	protein-coding
8701	chr4	120002004	120002634	+	0	NA	Intergenic	L2c|LINE|L2	-54668	NM_016599	51778		NM_016599	ENSG00000172399	MYOZ2	C4orf5|CMH16|CS-1|FATZ-2	myozenin 2	protein-coding
3605	chr17	45789549	45790193	+	0	NA	TTS (NM_014726)	TTS (NM_014726)	17241	NM_014726	9755		NM_014726	ENSG00000198933	TBKBP1	ProSAPiP2|SINTBAD	TBK1 binding protein 1	protein-coding
6270	chr13	59933920	59934675	+	0	NA	Intergenic	MER74C|LTR|ERVL	-652555	NR_109838	100874195		NR_046539	ENSG00000227528	DIAPH3-AS1	-	DIAPH3 antisense RNA 1	ncRNA
6176	chr1	224688622	224688806	+	0	NA	intron (NM_001322302, intron 2 of 6)	intron (NM_001322302, intron 2 of 6)	66163	NM_001322304	149111		NM_152495	ENSG00000143786	CNIH3	CNIH-3	cornichon family AMPA receptor auxiliary protein 3	protein-coding
7035	chr4	126025730	126026442	+	0	NA	Intergenic	HAL1|LINE|L1	-210024	NM_001291285	79633		NM_024582	ENSG00000196159	FAT4	CDHF14|CDHR11|FAT-J|FATJ|HKLLS2|NBLA00548|VMLDS2	FAT atypical cadherin 4	protein-coding
6851	chr9	137530096	137530397	+	0	NA	Intergenic	Intergenic	-3403	NM_000093	1289		NM_000093	ENSG00000130635	COL5A1	EDSC|EDSCL1|FMDMF	collagen type V alpha 1 chain	protein-coding
3842	chr2	218798967	218800013	+	0	NA	intron (NM_001308023, intron 1 of 30)	intron (NM_001308023, intron 1 of 30)	9303	NM_022648	7145		NM_018274	ENSG00000079308	TNS1	MST091|MST122|MST127|MSTP091|MSTP122|MSTP127|MXRA6|PPP1R155|TNS	tensin 1	protein-coding
6822	chr18	77442896	77443445	+	0	NA	intron (NM_001202504, intron 1 of 12)	intron (NM_001202504, intron 1 of 12)	1740	NM_001202504	9150		NM_004715	ENSG00000060069	CTDP1	CCFDN|FCP1	CTD phosphatase subunit 1	protein-coding
6634	chr6	89943102	89944449	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-2768	NM_001267582	2569		NM_002042	ENSG00000146276	GABRR1	-	gamma-aminobutyric acid type A receptor subunit rho1	protein-coding
3573	chr16	88904112	88905033	+	0	NA	intron (NM_001323544, intron 5 of 14)	intron (NM_001323544, intron 5 of 14)	-18056	NR_134671	51693		NM_016209	ENSG00000167515	TRAPPC2L	HSPC176|PERRB	trafficking protein particle complex subunit 2L	protein-coding
4765	chr9	89575140	89576453	+	0	NA	intron (NR_049794, intron 2 of 6)	intron (NR_049794, intron 2 of 6)	12183	NR_049794	100506834		NR_049794	ENSG00000226237	GAS1RR	LncRNA-Hh	GAS1 adjacent regulatory RNA	ncRNA
4007	chr3	13282753	13283667	+	0	NA	intron (NM_001376938, intron 1 of 16)	intron (NM_001376938, intron 1 of 16)	41547	NM_001376938	9922		NM_014869	ENSG00000144711	IQSEC1	ARF-GEP100|ARFGEP100|BRAG2|GEP100|IDDSSBA	IQ motif and Sec7 domain ArfGEF 1	protein-coding
1531	chr7	29217572	29218297	+	0	NA	intron (NM_001371255, intron 5 of 18)	L2b|LINE|L2	11739	NM_001371262	54504		NM_019029	ENSG00000106066	CPVL	HVLP	carboxypeptidase vitellogenic like	protein-coding
2456	chr9	98486686	98487583	+	0	NA	Intergenic	Intergenic	-150839	NM_001375294	375748		NM_020207	ENSG00000182150	ERCC6L2	BMFS2|C9orf102|HEBO|RAD26L|SR278	ERCC excision repair 6 like 2	protein-coding
2638	chr9	18905732	18907391	+	0	NA	intron (NM_001040272, intron 27 of 28)	MIR3|SINE|MIR	126646	NM_153707	158297		NM_153707	ENSG00000155875	SAXO1	C9orf138|FAM154A	stabilizer of axonemal microtubules 1	protein-coding
716	chr17	63175352	63176098	+	0	NA	intron (NM_003835, intron 9 of 18)	intron (NM_003835, intron 9 of 18)	42237	NM_001081955	8787		NM_003835	ENSG00000108370	RGS9	PERRS|PERRS1|RGS9L	regulator of G protein signaling 9	protein-coding
3912	chr21	32816317	32817186	+	0	NA	intron (NM_001353690, intron 1 of 27)	intron (NM_001353690, intron 1 of 27)	-100082	NM_001353694	7074		NM_003253	ENSG00000156299	TIAM1	NEDLDS|TIAM-1	TIAM Rac1 associated GEF 1	protein-coding
1139	chr22	38154647	38155424	+	0	NA	intron (NM_138632, intron 6 of 7)	intron (NM_138632, intron 6 of 7)	12794	NM_138632	11078		NM_007032	ENSG00000100106	TRIOBP	DFNB28|HRIHFB2122|TAP68|TARA|dJ37E16.4	TRIO and F-actin binding protein	protein-coding
2080	chr19	5345955	5346325	+	0	NA	Intergenic	Intergenic	-5317	NM_130854	5802		NM_002850	ENSG00000105426	PTPRS	PTPSIGMA|R-PTP-S|R-PTP-sigma	protein tyrosine phosphatase receptor type S	protein-coding
4046	chr3	106810832	106811417	+	0	NA	Intergenic	Intergenic	148361	NR_028303	100302640		NR_028303		LINC00882	-	long intergenic non-protein coding RNA 882	ncRNA
4684	chr8	75480329	75481478	+	0	NA	Intergenic	L2a|LINE|L2	-20059	NR_049871	100847091		NR_049871	ENSG00000283505	MIR5681B	-	microRNA 5681b	ncRNA
6949	chr12	25132083	25133479	+	0	NA	Intergenic	Intergenic	17618	NM_001101339	196415		NM_001101339	ENSG00000226397	LINC02909	C12orf77	long intergenic non-protein coding RNA 2909	ncRNA
3929	chr21	39288169	39289498	+	0	NA	promoter-TSS (NM_002240)	promoter-TSS (NM_002240)	-73	NM_002240	3763		NM_002240	ENSG00000157542	KCNJ6	BIR1|GIRK-2|GIRK2|KATP-2|KATP2|KCNJ7|KIR3.2|KPLBS|hiGIRK2	potassium inwardly rectifying channel subfamily J member 6	protein-coding
4383	chr6	17907266	17908468	+	0	NA	intron (NM_001105568, intron 2 of 37)	intron (NM_001105568, intron 2 of 37)	79999	NM_001105566	63971		NM_022113	ENSG00000137177	KIF13A	RBKIN|bA500C11.2	kinesin family member 13A	protein-coding
2092	chr2	3946737	3947638	+	0	NA	Intergenic	L1PA11|LINE|L1	74435	NR_037881	100505964		NR_037881	ENSG00000237401	LINC01304	-	long intergenic non-protein coding RNA 1304	ncRNA
842	chr19	3683553	3684999	+	0	NA	intron (NM_001300849, intron 1 of 16)	intron (NM_001300849, intron 1 of 16)	16190	NM_012398	23396		NM_012398	ENSG00000186111	PIP5K1C	LCCS3|PIP5K-GAMMA|PIP5K1-gamma|PIP5Kgamma	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	protein-coding
4862	chr2	14374876	14376174	+	0	NA	intron (NR_103814, intron 3 of 3)	intron (NR_103814, intron 3 of 3)	165557	NR_103814	100499171		NR_103814	ENSG00000230448	LINC00276	NCRNA00276	long intergenic non-protein coding RNA 276	ncRNA
9317	chr16	2657495	2658197	+	0	NA	intron (NR_015441, intron 1 of 3)	intron (NR_015441, intron 1 of 3)	4461	NR_015441	652276		NR_015441	ENSG00000291228	LOC652276	-	potassium channel tetramerization domain containing 5 pseudogene	pseudo
4556	chr7	77083938	77084965	+	0	NA	Intergenic	MIR|SINE|MIR	-38785	NM_001350901	54103		NM_017439	ENSG00000186088	GSAP	PION	gamma-secretase activating protein	protein-coding
6819	chr18	71679547	71681787	+	0	NA	Intergenic	MER66A|LTR|ERV1	134402	NM_152676	201456		NM_152676	ENSG00000141665	FBXO15	FBX15	F-box protein 15	protein-coding
1403	chr5	149922269	149923033	+	0	NA	intron (NM_001543, intron 10 of 14)	intron (NM_001543, intron 10 of 14)	34958	NM_001543	3340		NM_001543	ENSG00000070614	NDST1	HSST|MRT46|NST1	N-deacetylase and N-sulfotransferase 1	protein-coding
6725	chr8	66209889	66211054	+	0	NA	Intergenic	Intergenic	-117896	NR_038901	552859		NR_038901	ENSG00000280725	LINC00251	C8orf25|NCRNA00251	long intergenic non-protein coding RNA 251	ncRNA
7938	chr7	106718867	106721183	+	0	NA	intron (NM_002736, intron 2 of 10)	intron (NM_002736, intron 2 of 10)	34875	NM_002736	5577		NM_002736	ENSG00000005249	PRKAR2B	PRKAR2|RII-BETA	protein kinase cAMP-dependent type II regulatory subunit beta	protein-coding
8641	chr6	113441140	113442453	+	0	NA	Intergenic	Intergenic	312853	NR_149098	105377957		NR_149098	ENSG00000232316	LINC02518	-	long intergenic non-protein coding RNA 2518	ncRNA
3745	chr2	1971123	1971898	+	0	NA	intron (NM_015025, intron 8 of 24)	intron (NM_015025, intron 8 of 24)	-223223	NM_012293	7837		NM_012293	ENSG00000130508	PXDN	ASGD7|COPOA|D2S448|D2S448E|MG50|PRG2|PXN|VPO|hsPxd01	peroxidasin	protein-coding
4879	chr21	41853277	41854242	+	0	NA	intron (NM_001271534, intron 3 of 32)	intron (NM_001271534, intron 3 of 32)	98748	NR_038899	100506492		NR_038896	ENSG00000235123	DSCAM-AS1	M41	DSCAM antisense RNA 1	ncRNA
6333	chr16	24431126	24431352	+	0	NA	Intergenic	MLT1F2|LTR|ERVL-MaLR	-119648	NM_006910	5930		NM_006910	ENSG00000122257	RBBP6	MY038|P2P-R|PACT|RBQ-1|SNAMA	RB binding protein 6, ubiquitin ligase	protein-coding
6202	chr10	108037881	108039169	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	138602	NR_134330	105378470		NR_134329	ENSG00000229775	LINC02624	-	long intergenic non-protein coding RNA 2624	ncRNA
3066	chr1	174175438	174176070	+	0	NA	intron (NM_014857, intron 1 of 20)	intron (NM_014857, intron 1 of 20)	47096	NM_001366447	9910		NM_014857	ENSG00000152061	RABGAP1L	HHL|TBC1D18	RAB GTPase activating protein 1 like	protein-coding
469	chr14	66257990	66259621	+	0	NA	Intergenic	L2a|LINE|L2	320985	NR_030355	693210		NR_030355	ENSG00000207781	MIR625	MIRN625|hsa-mir-625	microRNA 625	ncRNA
1886	chr10	35097902	35098654	+	0	NA	intron (NM_019619, intron 1 of 24)	intron (NM_019619, intron 1 of 24)	5946	NM_001184791	56288		NM_019619	ENSG00000148498	PARD3	ASIP|Baz|PAR3|PAR3alpha|PARD-3|PARD3A|PPP1R118|SE2-5L16|SE2-5LT1|SE2-5T2	par-3 family cell polarity regulator	protein-coding
8760	chr13	21775473	21776256	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	25067	NM_024026	78988		NM_024026	ENSG00000173141	MRPL57	MRP63|bMRP63|mL63	mitochondrial ribosomal protein L57	protein-coding
9795	chr7	39547548	39548277	+	0	NA	Intergenic	MSTC|LTR|ERVL-MaLR	-58091	NM_001282446	57002		NM_020192	ENSG00000241127	YAE1	C7orf36|CIAB2|GK003|YAE1D1	YAE1 maturation factor of ABCE1	protein-coding
3336	chr12	117498157	117498519	+	0	NA	intron (NM_017899, intron 2 of 7)	intron (NM_017899, intron 2 of 7)	38883	NM_017899	54997		NM_017899	ENSG00000088992	TESC	CHP3|TSC	tescalcin	protein-coding
2416	chr8	70509550	70510746	+	0	NA	intron (NR_132437, intron 1 of 16)	intron (NR_132437, intron 1 of 16)	5013	NR_132437	23213		NM_015170	ENSG00000137573	SULF1	SULF-1	sulfatase 1	protein-coding
7783	chr4	16898690	16900848	+	0	NA	intron (NR_130734, intron 1 of 6)	intron (NR_130734, intron 1 of 6)	499	NM_001290	9079		NM_001290	ENSG00000169744	LDB2	CLIM1|LDB-2|LDB1	LIM domain binding 2	protein-coding
9880	chr14	54820245	54821359	+	0	NA	Intergenic	MER61F|LTR|ERV1	-42784	NM_001330173	1033		NM_005192	ENSG00000100526	CDKN3	CDI1|CIP2|KAP|KAP1	cyclin dependent kinase inhibitor 3	protein-coding
3952	chr21	43964715	43966113	+	0	NA	intron (NM_018964, intron 9 of 20)	intron (NM_018964, intron 9 of 20)	31452	NM_001320537	54020		NM_018964	ENSG00000160190	SLC37A1	G3PP|SPX1	solute carrier family 37 member 1	protein-coding
6941	chr10	73818692	73819603	+	0	NA	3' UTR (NM_001244950, exon 11 of 11)	3' UTR (NM_001244950, exon 11 of 11)	29162	NM_001244950	9806		NM_014767	ENSG00000107742	SPOCK2	testican-2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	protein-coding
1427	chr6	849217	850606	+	0	NA	Intergenic	L1PA7|LINE|L1	-18587	NR_110853	101927691		NR_110853		LOC101927691	-	uncharacterized LOC101927691	ncRNA
6063	chr7	35764712	35765418	+	0	NA	Intergenic	LTR1|LTR|ERV1	9018	NR_108083	100506725		NR_108082	ENSG00000227544	LINC03013	-	long intergenic non-protein coding RNA 3013	ncRNA
3921	chr21	36847432	36848986	+	0	NA	intron (NR_073512, intron 1 of 2)	intron (NR_073512, intron 1 of 2)	104853	NR_073512	100506403		NR_073512	ENSG00000159216	LOC100506403	-	uncharacterized LOC100506403	ncRNA
4156	chr4	39038078	39040065	+	0	NA	Intergenic	Intergenic	-5042	NM_024943	80008		NM_024943	ENSG00000121895	TMEM156	-	transmembrane protein 156	protein-coding
4250	chr5	4419265	4419900	+	0	NA	Intergenic	Intergenic	-354012	NR_104619	101929153		NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
8215	chr11	7443865	7444600	+	0	NA	intron (NM_175733, intron 6 of 6)	MLT1J1|LTR|ERVL-MaLR	42834	NR_103855	100506258		NR_103855	ENSG00000251364	SYT9-AS1	-	SYT9 antisense RNA 1	ncRNA
2320	chr6	82853731	82854378	+	0	NA	Intergenic	Intergenic	-42572	NR_149135	102724168		NR_149134		LINC02542	-	long intergenic non-protein coding RNA 2542	ncRNA
6811	chr12	118301066	118301883	+	0	NA	intron (NM_173598, intron 1 of 19)	MLT1D|LTR|ERVL-MaLR	105321	NM_173598	283455		NM_173598	ENSG00000171435	KSR2	-	kinase suppressor of ras 2	protein-coding
4871	chr2	222078845	222079136	+	0	NA	Intergenic	Intergenic	358034	NM_004438	2043		NM_004438	ENSG00000116106	EPHA4	EK8|HEK8|SEK|TYRO1	EPH receptor A4	protein-coding
8649	chr8	95127247	95128153	+	0	NA	Intergenic	Intergenic	93083	NM_004063	1015		NM_004063	ENSG00000079112	CDH17	CDH16|HPT-1|HPT1	cadherin 17	protein-coding
6859	chr10	35556839	35560632	+	0	NA	intron (NM_181698, intron 3 of 11)	AluSx1|SINE|Alu	22782	NM_181698	219771		NM_145012	ENSG00000108100	CCNY	C10orf9|CBCP1|CCNX|CFP1	cyclin Y	protein-coding
4516	chr7	565306	565688	+	0	NA	TTS (NR_033963)	TTS (NR_033963)	5469	NR_033963	441307		NR_033963	ENSG00000223855	PDGFA-DT	HRAT92	PDGFA divergent transcript	ncRNA
6576	chr5	6359381	6360843	+	0	NA	Intergenic	Intergenic	18548	NM_032286	84246		NM_032286	ENSG00000133398	MED10	L6|NUT2|TRG20	mediator complex subunit 10	protein-coding
8709	chr5	67272447	67273317	+	0	NA	Intergenic	Intergenic	183841	NR_130779	101928858		NR_130779	ENSG00000249364	LINC02997	-	long intergenic non-protein coding RNA 2997	ncRNA
9239	chr10	115000519	115002155	+	0	NA	Intergenic	Intergenic	112307	NM_001349870	6934		NM_030756	ENSG00000148737	TCF7L2	TCF-4|TCF4	transcription factor 7 like 2	protein-coding
966	chr2	153057006	153057796	+	0	NA	Intergenic	LTR16A1|LTR|ERVL	-25124	NM_005843	10254		NM_005843	ENSG00000115145	STAM2	Hbp|STAM2A|STAM2B	signal transducing adaptor molecule 2	protein-coding
4023	chr3	35432577	35432962	+	0	NA	intron (NR_110817, intron 1 of 3)	THE1C|LTR|ERVL-MaLR	2746	NR_110817	101928135		NR_110817		LOC101928135	-	uncharacterized LOC101928135	ncRNA
8934	chr7	102631733	102632615	+	0	NA	intron (NM_145032, intron 6 of 19)	intron (NM_145032, intron 6 of 19)	18297	NR_166513	58160		NM_001085386	ENSG00000230257	NFE4	NF-E4	nuclear factor, erythroid 4	ncRNA
3173	chr10	35514037	35514554	+	0	NA	Intergenic	THE1D|LTR|ERVL-MaLR	-21658	NM_181698	219771		NM_145012	ENSG00000108100	CCNY	C10orf9|CBCP1|CCNX|CFP1	cyclin Y	protein-coding
7365	chr8	145126612	145127287	+	0	NA	Intergenic	L1MA4A|LINE|L1	-6626	NM_019037	54512		NM_019037	ENSG00000178896	EXOSC4	RRP41|RRP41A|Rrp41p|SKI6|Ski6p|hRrp41p|p12A	exosome component 4	protein-coding
5896	chr20	59907323	59908441	+	0	NA	intron (NM_001794, intron 2 of 15)	intron (NM_001794, intron 2 of 15)	80565	NM_001794	1002		NM_001794	ENSG00000179242	CDH4	CAD4|R-CAD|RCAD	cadherin 4	protein-coding
10179	chr14	106898320	106899421	+	0	NA	Intergenic	Intergenic	-39575	NR_027457	338005		NR_027457	ENSG00000270816	LINC00221	C14orf98|NCRNA00221	long intergenic non-protein coding RNA 221	ncRNA
1131	chr22	34313858	34314240	+	0	NA	intron (NM_001362949, intron 1 of 15)	intron (NM_001362949, intron 1 of 15)	2415	NM_133642	9215		NM_004737	ENSG00000133424	LARGE1	LARGE|MDC1D|MDDGA6|MDDGB6	LARGE xylosyl- and glucuronyltransferase 1	protein-coding
756	chr17	80365106	80365971	+	0	NA	intron (NM_175902, intron 4 of 9)	intron (NM_175902, intron 4 of 9)	-10685	NM_001369487	284004		NM_173620	ENSG00000169660	HEXD	HEXDC	hexosaminidase D	protein-coding
5473	chr6	5773100	5773583	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	-77836	NR_110842	101927950		NR_110842	ENSG00000270174	LOC101927950	-	uncharacterized LOC101927950	ncRNA
9892	chr4	134863812	134865146	+	0	NA	Intergenic	MER4D1|LTR|ERV1	258465	NM_001114734	132430		NM_001114734	ENSG00000254535	PABPC4L	-	poly(A) binding protein cytoplasmic 4 like	protein-coding
1539	chr7	36560031	36561095	+	0	NA	intron (NM_001177506, intron 20 of 21)	intron (NM_001177506, intron 20 of 21)	79163	NR_046764	100874264		NR_046764	ENSG00000230539	AOAH-IT1	-	AOAH intronic transcript 1	ncRNA
5937	chr4	40965293	40966182	+	0	NA	intron (NM_004307, intron 6 of 17)	intron (NM_004307, intron 6 of 17)	-106528	NM_001166054	323		NM_004307	ENSG00000163697	APBB2	FE65L|FE65L1	amyloid beta precursor protein binding family B member 2	protein-coding
9357	chr8	118361618	118362064	+	0	NA	Intergenic	L1PA4|LINE|L1	-171111	NM_080651	90390		NM_080651	ENSG00000164758	MED30	MED30S|THRAP6|TRAP25	mediator complex subunit 30	protein-coding
2417	chr8	72170259	72170775	+	0	NA	intron (NM_172058, intron 10 of 16)	intron (NM_172058, intron 10 of 16)	98424	NM_172058	2138		NM_000503	ENSG00000104313	EYA1	BOP|BOR|BOS1|OFC1	EYA transcriptional coactivator and phosphatase 1	protein-coding
6901	chr3	52829538	52830424	+	0	NA	intron (NM_002217, intron 2 of 21)	intron (NM_002217, intron 2 of 21)	1197	NM_002217	3699		NM_002217	ENSG00000162267	ITIH3	H3P|ITI-HC3|SHAP	inter-alpha-trypsin inhibitor heavy chain 3	protein-coding
3337	chr12	120306640	120307877	+	0	NA	intron (NM_007174, intron 2 of 46)	intron (NM_007174, intron 2 of 46)	7866	NM_007174	11113		NM_007174	ENSG00000122966	CIT	CITK|CRIK|MCPH17|STK21	citron rho-interacting serine/threonine kinase	protein-coding
7384	chr11	92355431	92357186	+	0	NA	intron (NM_001008781, intron 3 of 25)	intron (NM_001008781, intron 3 of 25)	292486	NR_135091	105369431		NR_135091	ENSG00000282916	LINC02746	-	long intergenic non-protein coding RNA 2746	ncRNA
6490	chr3	3338124	3339417	+	0	NA	Intergenic	Intergenic	-117369	NM_001173482	51185		NM_016302	ENSG00000113851	CRBN	MRT2|MRT2A	cereblon	protein-coding
2532	chr16	33716007	33716418	+	0	NA	Intergenic	Intergenic	144368	NR_130771	104644205		NR_130771		ENPP7P13	DUNQU1	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 13	pseudo
1426	chr6	816396	817028	+	0	NA	Intergenic	MER74A|LTR|ERVL	-51786	NR_110853	101927691		NR_110853		LOC101927691	-	uncharacterized LOC101927691	ncRNA
8028	chr18	54034664	54035564	+	0	NA	Intergenic	L1PB1|LINE|L1	-176621	NR_148972	642484		NR_148972	ENSG00000206129	LINC03069	-	long intergenic non-protein coding RNA 3069	ncRNA
3259	chr11	104970385	104972218	+	0	NA	exon (NM_001007232, exon 2 of 4)	exon (NM_001007232, exon 2 of 4)	857	NM_001007232	440068		NM_001007232		CARD17P	CARD17|INCA	caspase recruitment domain family member 17, pseudogene	pseudo
976	chr2	160041800	160043082	+	0	NA	promoter-TSS (NR_106948)	promoter-TSS (NR_106948)	-905	NR_106948	102465535		NR_106948	ENSG00000275141	MIR6888	hsa-mir-6888	microRNA 6888	ncRNA
8609	chr1	8064777	8065824	+	0	NA	Intergenic	Intergenic	21069	NM_018948	54206		NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding
