PeakID (cmd=annotatePeaks.pl ../beds/community2.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2424	chr3	194218440	194219263	+	0	NA	Intergenic	Intergenic	10982	NR_033929	401106		NR_033929		ATP13A3-DT	LINC00884	ATP13A3 divergent transcript	ncRNA
460	chr8	6709672	6710581	+	0	NA	Intergenic	Intergenic	17050	NR_045217	100652791		NR_045217	ENSG00000245857	GS1-24F4.2	-	uncharacterized LOC100652791	ncRNA
1089	chr13	112837695	112838614	+	0	NA	Intergenic	MLT1B|LTR|ERVL-MaLR	-13493	NR_108094	101928698		NR_108094	ENSG00000260102	LINC01070	-	long intergenic non-protein coding RNA 1070	ncRNA
2052	chr14	72782424	72782833	+	0	NA	intron (NM_001370288, intron 2 of 16)	intron (NM_001370288, intron 2 of 16)	-200900	NR_106994	102465832		NR_106994	ENSG00000273830	MIR7843	hsa-mir-7843	microRNA 7843	ncRNA
2602	chr10	3356029	3357172	+	0	NA	Intergenic	Intergenic	-4287	NR_131187	105376360		NR_131187		LOC105376360	-	uncharacterized LOC105376360	ncRNA
3921	chr15	47714493	47715510	+	0	NA	intron (NM_001198999, intron 2 of 19)	intron (NM_001198999, intron 2 of 19)	238715	NM_001198999	80031		NM_020858	ENSG00000137872	SEMA6D	-	semaphorin 6D	protein-coding
2778	chr5	8773136	8773648	+	0	NA	Intergenic	Intergenic	-66452	NR_109932	101929284		NR_109932		LINC02199	-	long intergenic non-protein coding RNA 2199	ncRNA
4863	chr2	95684760	95685362	+	0	NA	Intergenic	Intergenic	-6339	NM_022440	4118		NM_002371	ENSG00000172005	MAL	MVP17|VIP17	mal, T cell differentiation protein	protein-coding
3584	chr3	191690401	191691424	+	0	NA	Intergenic	MER52A|LTR|ERV1	-265507	NR_046596	100873986		NR_046596	ENSG00000231383	FGF12-AS1	-	FGF12 antisense RNA 1	ncRNA
5189	chr6	90263083	90263575	+	0	NA	intron (NM_001242813, intron 1 of 14)	intron (NM_001242813, intron 1 of 14)	-8708	NM_001242811	22881		NM_014942	ENSG00000135299	ANKRD6	-	ankyrin repeat domain 6	protein-coding
2522	chr15	39804656	39805132	+	0	NA	Intergenic	LTR33|LTR|ERVL	-68386	NM_003246	7057		NM_003246	ENSG00000137801	THBS1	THBS|THBS-1|TSP|TSP-1|TSP1	thrombospondin 1	protein-coding
175	chr16	83919383	83919816	+	0	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	-13121	NM_012213	23417		NM_012213	ENSG00000103150	MLYCD	MCD	malonyl-CoA decarboxylase	protein-coding
2273	chr5	58904582	58905873	+	0	NA	intron (NM_001364600, intron 3 of 7)	intron (NM_001364600, intron 3 of 7)	-21776	NM_001364604	5144		NM_006203	ENSG00000113448	PDE4D	ACRDYS2|DPDE3|HSPDE4D|PDE43|PDE4DN2|STRK1	phosphodiesterase 4D	protein-coding
2165	chr2	192604518	192605169	+	0	NA	Intergenic	Intergenic	49936	NR_131917	64859		NM_001031716	ENSG00000173559	NABP1	NABP1-OT1|OBFC2A|SOSS-B2|SSB2	nucleic acid binding protein 1	protein-coding
4789	chr2	111661631	111662517	+	0	NA	intron (NM_001142807, intron 10 of 17)	intron (NM_001142807, intron 10 of 17)	171924	NM_001142807	55289		NM_018308	ENSG00000153093	ACOXL	ACOX4	acyl-CoA oxidase like	protein-coding
452	chr7	158860898	158861632	+	0	NA	intron (NR_130758, intron 4 of 12)	intron (NR_130758, intron 4 of 12)	28630	NM_001308259	7434		NM_003382	ENSG00000106018	VIPR2	C16DUPq36.3|DUP7q36.3|PACAP-R-3|PACAP-R3|VIP-R-2|VPAC2|VPAC2R|VPCAP2R	vasoactive intestinal peptide receptor 2	protein-coding
4220	chr5	5347689	5348607	+	0	NA	Intergenic	L2a|LINE|L2	-74642	NM_015325	23379		NM_015325	ENSG00000164151	ICE1	KIAA0947	interactor of little elongation complex ELL subunit 1	protein-coding
4903	chr12	98668550	98669225	+	0	NA	Intergenic	HAL1|LINE|L1	182036	NR_033801	121456		NR_033801	ENSG00000293147	SLC9A7P1	-	solute carrier family 9 member 7 pseudogene 1	pseudo
919	chr1	2038193	2038896	+	0	NA	intron (NM_001033582, intron 1 of 14)	intron (NM_001033582, intron 1 of 14)	2389	NM_001033582	5590		NM_002744	ENSG00000067606	PRKCZ	PKC-ZETA|PKC2	protein kinase C zeta	protein-coding
3635	chr6	6873883	6874449	+	0	NA	Intergenic	Intergenic	-233810	NM_001168344	6239		NM_002955	ENSG00000124782	RREB1	FINB|HNT|LZ321|RREB-1|Zep-1	ras responsive element binding protein 1	protein-coding
885	chr3	11137894	11138837	+	0	NA	Intergenic	Intergenic	-40559	NM_001098213	3269		NM_000861	ENSG00000196639	HRH1	H1-R|H1R|HH1R|hisH1	histamine receptor H1	protein-coding
3482	chr19	8660687	8661202	+	0	NA	intron (NM_030957, intron 11 of 25)	intron (NM_030957, intron 11 of 25)	-3864	NM_001282352	81794		NM_030957	ENSG00000142303	ADAMTS10	ADAM-TS10|ADAMTS-10|WMS|WMS1	ADAM metallopeptidase with thrombospondin type 1 motif 10	protein-coding
43	chr1	223376207	223376979	+	0	NA	Intergenic	Intergenic	-60003	NM_003268	7100		NM_003268	ENSG00000187554	TLR5	MELIOS|SLE1|SLEB1|TIL3	toll like receptor 5	protein-coding
1302	chr22	49695868	49696405	+	0	NA	Intergenic	Intergenic	240978	NR_037440	100500882		NR_037440	ENSG00000264139	MIR3667	-	microRNA 3667	ncRNA
4248	chr6	63225693	63226874	+	0	NA	Intergenic	Intergenic	-230151	NR_146870	202559		NM_152688	ENSG00000112232	KHDRBS2	KHDRBS2-OT|KHDRBS2-OT1|SLM-1|SLM1	KH RNA binding domain containing, signal transduction associated 2	protein-coding
5194	chr4	115223584	115224232	+	0	NA	Intergenic	L1MA7|LINE|L1	-295650	NM_001322112	7368		NM_003360	ENSG00000174607	UGT8	CGT|UGT4	UDP glycosyltransferase 8	protein-coding
3344	chr5	171148410	171149197	+	0	NA	Intergenic	Intergenic	-64018	NM_001289970	644994		NM_001289970	ENSG00000185662	SMIM23	C5orf50	small integral membrane protein 23	protein-coding
2568	chr18	57915642	57916461	+	0	NA	Intergenic	MER58B|DNA|hAT-Charlie	123957	NM_005912	4160		NM_005912	ENSG00000166603	MC4R	BMIQ20	melanocortin 4 receptor	protein-coding
1043	chr11	134285063	134286097	+	0	NA	Intergenic	Intergenic	-3444	NM_054025	27087		NM_018644	ENSG00000109956	B3GAT1	CD57|GLCATP|GLCUATP|HNK1|LEU7|NK-1|NK1	beta-1,3-glucuronyltransferase 1	protein-coding
4794	chr5	141589939	141590824	+	0	NA	Intergenic	Intergenic	102037	NM_030571	80762		NM_030571	ENSG00000131507	NDFIP1	N4WBP5	Nedd4 family interacting protein 1	protein-coding
5406	chr19	12876714	12877424	+	0	NA	intron (NM_001100176, intron 14 of 21)	CpG-13464	9297	NM_013312	29911		NM_013312	ENSG00000095066	HOOK2	HK2	hook microtubule tethering protein 2	protein-coding
3963	chr4	143163746	143164301	+	0	NA	intron (NM_001385459, intron 4 of 18)	L2c|LINE|L2	62962	NM_001385460	8821		NM_003866	ENSG00000109452	INPP4B	-	inositol polyphosphate-4-phosphatase type II B	protein-coding
4821	chr17	72037435	72037848	+	0	NA	Intergenic	Intergenic	-162176	NM_001035258	6169		NM_000999	ENSG00000172809	RPL38	L38|eL38	ribosomal protein L38	protein-coding
740	chr2	121493207	121495209	+	0	NA	intron (NM_001371271, intron 1 of 13)	CpG	764	NM_001371271	2736		NM_005270	ENSG00000074047	GLI2	CJS|HPE9|PHS2|THP1|THP2	GLI family zinc finger 2	protein-coding
1892	chr5	33641944	33642693	+	0	NA	intron (NM_001324512, intron 10 of 21)	intron (NM_001324512, intron 10 of 21)	201247	NM_152295	6897		NM_152295	ENSG00000113407	TARS1	TARS|TTD7|ThrRS	threonyl-tRNA synthetase 1	protein-coding
4885	chr3	18597594	18598324	+	0	NA	Intergenic	Intergenic	-110875	NM_001322872	6304		NM_002971	ENSG00000182568	SATB1	DEFDA|DHDBV|KTZSL	SATB homeobox 1	protein-coding
1224	chr2	63445939	63446627	+	0	NA	intron (NR_148705, intron 13 of 16)	intron (NR_148705, intron 13 of 16)	-99606	NR_036635	100169989		NR_036635	ENSG00000293077	DBIL5P2	ELP1P	diazepam binding inhibitor-like 5 pseudogene 2	pseudo
1856	chr13	112608216	112609763	+	0	NA	Intergenic	L1MB3|LINE|L1	-17635	NR_120392	100505996		NR_120392	ENSG00000224243	SOX1-OT	LINC00403	SOX1 overlapping transcript	ncRNA
4713	chr20	20056746	20057263	+	0	NA	intron (NM_015585, intron 6 of 26)	MLT1G1|LTR|ERVL-MaLR	19714	NM_001167816	26074		NM_015585	ENSG00000089101	CFAP61	C20orf26|CaM-IP3|SPGF84|dJ1002M8.3|dJ1178H5.4	cilia and flagella associated protein 61	protein-coding
2854	chr15	53090146	53090771	+	0	NA	Intergenic	Intergenic	-7925	NM_004498	3175		NM_004498	ENSG00000169856	ONECUT1	HNF-6|HNF6|HNF6A	one cut homeobox 1	protein-coding
2226	chr3	139482797	139484111	+	0	NA	Intergenic	Intergenic	-86562	NM_178177	349565		NM_178177	ENSG00000163864	NMNAT3	FKSG76|PNAT-3|PNAT3	nicotinamide nucleotide adenylyltransferase 3	protein-coding
94	chr11	133375686	133376765	+	0	NA	intron (NM_001012393, intron 1 of 7)	intron (NM_001012393, intron 1 of 7)	26171	NM_001012393	4978		NM_002545	ENSG00000183715	OPCML	IGLON1|OBCAM|OPCM	opioid binding protein/cell adhesion molecule like	protein-coding
5113	chr2	227558218	227559265	+	0	NA	Intergenic	AT_rich|Low_complexity|Low_complexity	-35232	NR_049887	100847053		NR_049887	ENSG00000263363	MIR5702	-	microRNA 5702	ncRNA
3537	chr12	127434083	127435504	+	0	NA	intron (NR_104646, intron 4 of 6)	intron (NR_104646, intron 4 of 6)	-75557	NR_033970	440117		NR_033970	ENSG00000249873	LINC02372	-	long intergenic non-protein coding RNA 2372	ncRNA
1790	chr7	155619572	155620487	+	0	NA	Intergenic	Intergenic	-14872	NM_000193	6469		NM_000193	ENSG00000164690	SHH	HHG1|HLP3|HPE3|MCOPCB5|SMMCI|ShhNC|TPT|TPTPS	sonic hedgehog signaling molecule	protein-coding
4375	chr19	1062798	1063311	+	0	NA	intron (NM_019112, intron 42 of 46)	intron (NM_019112, intron 42 of 46)	-2904	NM_001258328	23526		NM_012292	ENSG00000180448	ARHGAP45	HA-1|HLA-HA1|HMHA1	Rho GTPase activating protein 45	protein-coding
2149	chr2	127667029	127667463	+	0	NA	Intergenic	MER74A|LTR|ERVL	10780	NM_001322244	101929926		NM_001322244	ENSG00000237524	TEX51	-	testis expressed 51	protein-coding
3616	chr6	118314127	118315623	+	0	NA	intron (NM_001029858, intron 1 of 7)	intron (NM_001029858, intron 1 of 7)	86448	NM_001029858	222553		NM_001029858	ENSG00000196376	SLC35F1	C6orf169|dJ230I3.1	solute carrier family 35 member F1	protein-coding
3314	chr4	113738811	113739623	+	0	NA	promoter-TSS (NM_001354260)	promoter-TSS (NM_001354260)	64	NM_001354253	287		NM_001148	ENSG00000145362	ANK2	ANK-2|CFAP87|FAP87|LQT4|brank-2	ankyrin 2	protein-coding
1013	chr10	133945913	133946454	+	0	NA	intron (NM_001323089, intron 3 of 22)	intron (NM_001323089, intron 3 of 22)	-54269	NM_006426	10570		NM_006426	ENSG00000151640	DPYSL4	CRMP3|DRP-4|ULIP4	dihydropyrimidinase like 4	protein-coding
5368	chr15	93615636	93617368	+	0	NA	promoter-TSS (NM_001166286)	promoter-TSS (NM_001166286)	-117	NM_001166286	56963		NM_020211	ENSG00000182175	RGMA	RGM	repulsive guidance molecule BMP co-receptor a	protein-coding
4090	chr13	95828826	95829326	+	0	NA	intron (NM_001301829, intron 13 of 29)	intron (NM_001301829, intron 13 of 29)	-33522	NR_145733	109616987		NR_145733		SNORD13G	-	small nucleolar RNA, C/D box 13G	snoRNA
842	chr10	110491689	110492257	+	0	NA	Intergenic	HERVK14-int|LTR|ERVK	-662922	NR_125760	103695365		NR_125760	ENSG00000229981	LINC01435	TCONS_00018040	long intergenic non-protein coding RNA 1435	ncRNA
4218	chr4	187644223	187646005	+	0	NA	promoter-TSS (NM_005245)	promoter-TSS (NM_005245)	-104	NM_005245	2195		NM_005245	ENSG00000083857	FAT1	CDHF7|CDHR8|FAT|ME5|hFat1	FAT atypical cadherin 1	protein-coding
213	chr18	75032851	75033326	+	0	NA	Intergenic	Intergenic	71284	NM_001480	2587		NM_001480	ENSG00000166573	GALR1	GALNR|GALNR1	galanin receptor 1	protein-coding
3259	chr22	48970543	48974256	+	0	NA	intron (NM_015381, intron 1 of 3)	CpG-18950	247	NM_015381	25817		NM_015381	ENSG00000219438	TAFA5	FAM19A5|QLLK5208|TAFA-5|UNQ5208	TAFA chemokine like family member 5	protein-coding
3803	chr21	43118327	43119195	+	0	NA	Intergenic	MIR|SINE|MIR	17174	NR_027272	150135		NM_152506	ENSG00000236384	LINC00479	C21orf129|PRED76	long intergenic non-protein coding RNA 479	ncRNA
4132	chr2	181950534	181951039	+	0	NA	Intergenic	Intergenic	-37778	NR_130784	101927156		NR_130784		LINC01934	-	long intergenic non-protein coding RNA 1934	ncRNA
2183	chr20	21483873	21484308	+	0	NA	Intergenic	Intergenic	10612	NM_002509	4821		NM_002509	ENSG00000125820	NKX2-2	NKX2.2|NKX2B	NK2 homeobox 2	protein-coding
5279	chr12	101381477	101382241	+	0	NA	intron (NM_178826, intron 7 of 26)	intron (NM_178826, intron 7 of 26)	86435	NM_001286616	121601		NM_178826	ENSG00000151572	ANO4	TMEM16D	anoctamin 4	protein-coding
366	chr5	4551239	4551447	+	0	NA	Intergenic	L1MA4|LINE|L1	-222251	NR_104619	101929153		NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
3038	chr3	29452900	29454288	+	0	NA	intron (NM_001003792, intron 1 of 13)	intron (NM_001003792, intron 1 of 13)	130791	NM_001177712	27303		NM_014483	ENSG00000144642	RBMS3	-	RNA binding motif single stranded interacting protein 3	protein-coding
1473	chr8	72716810	72717364	+	0	NA	Intergenic	Intergenic	-38271	NR_033652	100132891		NR_033651	ENSG00000235531	MSC-AS1	MAT1	MSC antisense RNA 1	ncRNA
5322	chr10	44806027	44807131	+	0	NA	Intergenic	CpG	18381	NR_164139	100130539		NM_001258000	ENSG00000277288	LINC02881	C10orf142	long intergenic non-protein coding RNA 2881	ncRNA
2274	chr5	73590185	73590539	+	0	NA	Intergenic	Intergenic	13788	NR_105009	102503429		NR_105009		LINC01335	-	long intergenic non-protein coding RNA 1335	ncRNA
4931	chr1	171853080	171853267	+	0	NA	intron (NM_001350206, intron 1 of 20)	intron (NM_001350206, intron 1 of 20)	19841	NR_046845	100874284		NR_046845	ENSG00000233540	DNM3-IT1	-	DNM3 intronic transcript 1	ncRNA
1812	chr8	121699611	121700286	+	0	NA	intron (NM_021021, intron 2 of 6)	intron (NM_021021, intron 2 of 6)	-73545	NR_125419	101927543		NR_125419	ENSG00000248318	LOC101927543	-	uncharacterized LOC101927543	ncRNA
2046	chr14	40237504	40238337	+	0	NA	Intergenic	Intergenic	-336216	NM_203301	254170		NM_203301	ENSG00000165355	FBXO33	BMND12|Fbx33|c14_5247	F-box protein 33	protein-coding
4505	chr1	77525562	77526184	+	0	NA	promoter-TSS (NR_106978)	promoter-TSS (NR_106978)	45	NR_106978	102466995		NR_106978	ENSG00000276081	MIR7156	hsa-mir-7156	microRNA 7156	ncRNA
4904	chr14	56471538	56472253	+	0	NA	Intergenic	Intergenic	-113234	NM_021255	57161		NM_021255	ENSG00000139946	PELI2	-	pellino E3 ubiquitin protein ligase family member 2	protein-coding
3652	chr12	28054010	28055060	+	0	NA	Intergenic	MIRc|SINE|MIR	68374	NM_198966	5744		NM_002820	ENSG00000087494	PTHLH	BDE2|HHM|PLP|PTHR|PTHRP	parathyroid hormone like hormone	protein-coding
3549	chr15	33843277	33843544	+	0	NA	intron (NM_001243996, intron 10 of 102)	intron (NM_001243996, intron 10 of 102)	240242	NM_001036	6263		NM_001036	ENSG00000198838	RYR3	CMYP20|RYR-3	ryanodine receptor 3	protein-coding
3002	chr1	64159840	64160305	+	0	NA	Intergenic	MIR3|SINE|MIR	71185	NM_001172818	5236		NM_002633	ENSG00000079739	PGM1	CDG1T|GSD14	phosphoglucomutase 1	protein-coding
1710	chr22	47275048	47275246	+	0	NA	intron (NM_014346, intron 5 of 12)	intron (NM_014346, intron 5 of 12)	36791	NR_122047	642757		NR_122047	ENSG00000280080	TBC1D22A-AS1	-	TBC1D22A antisense RNA 1	ncRNA
3667	chr16	55152573	55153278	+	0	NA	Intergenic	Intergenic	187814	NM_001252197	10265		NM_005853	ENSG00000176842	IRX5	HMMS|IRX-2a|IRXB2	iroquois homeobox 5	protein-coding
5672	chr1	192569394	192569739	+	0	NA	Intergenic	Intergenic	24663	NM_002922	5996		NM_002922	ENSG00000090104	RGS1	1R20|BL34|HEL-S-87|IER1|IR20	regulator of G protein signaling 1	protein-coding
3696	chr4	149290951	149291426	+	0	NA	intron (NM_001354819, intron 2 of 7)	intron (NM_001354819, intron 2 of 7)	72378	NR_148974	4306		NM_000901	ENSG00000151623	NR3C2	MCR|MLR|MR|NR3C2VIT	nuclear receptor subfamily 3 group C member 2	protein-coding
3343	chr5	170107900	170108607	+	0	NA	non-coding (NR_136214, exon 1 of 6)	non-coding (NR_136214, exon 1 of 6)	221	NR_136214	105377716		NR_136214	ENSG00000253591	KCNIP1-AS1	-	KCNIP1 antisense RNA 1	ncRNA
5193	chr2	185556831	185557523	+	0	NA	intron (NM_194250, intron 1 of 3)	intron (NM_194250, intron 1 of 3)	93921	NM_194250	91752		NM_194250	ENSG00000170396	ZNF804A	C2orf10	zinc finger protein 804A	protein-coding
4108	chr19	7159243	7160029	+	0	NA	intron (NM_001079817, intron 9 of 20)	intron (NM_001079817, intron 9 of 20)	89922	NM_001044388	79230		NM_024341	ENSG00000130544	ZNF557	-	zinc finger protein 557	protein-coding
1044	chr12	1023549	1025946	+	0	NA	TTS (NM_001297422)	TTS (NM_001297422)	17495	NM_001297420	5893		NM_134422	ENSG00000002016	RAD52	-	RAD52 homolog, DNA repair protein	protein-coding
4793	chr4	148946986	148947560	+	0	NA	intron (NM_024605, intron 19 of 22)	intron (NM_024605, intron 19 of 22)	243527	NR_039962	100616246		NR_039962	ENSG00000264274	MIR4799	-	microRNA 4799	ncRNA
2137	chr2	88565177	88565378	+	0	NA	Intergenic	Intergenic	95412	NM_018271	55258		NM_018271	ENSG00000144115	THNSL2	SOFAT|THS2|TSH2	threonine synthase like 2	protein-coding
1276	chr20	47158026	47158587	+	0	NA	Intergenic	Intergenic	169652	NR_026958	284749		NR_026958	ENSG00000235621	LINC00494	-	long intergenic non-protein coding RNA 494	ncRNA
5203	chr10	79273602	79274002	+	0	NA	intron (NM_001322836, intron 1 of 27)	intron (NM_001322836, intron 1 of 27)	123764	NM_001322832	3778		NM_002247	ENSG00000156113	KCNMA1	BKTM|CADEDS|IEG16|KCa1.1|LIWAS|MaxiK|PNKD3|SAKCA|SLO|SLO-ALPHA|SLO1|bA205K10.1|hSlo|mSLO1	potassium calcium-activated channel subfamily M alpha 1	protein-coding
4298	chr8	101063161	101063544	+	0	NA	intron (NM_015668, intron 10 of 27)	L2a|LINE|L2	46542	NR_145741	109616982		NR_145741	ENSG00000212414	SNORD77B	-	small nucleolar RNA, C/D box 77B	snoRNA
3879	chr9	36966339	36966916	+	0	NA	exon (NM_001280553, exon 5 of 8)	exon (NM_001280553, exon 5 of 8)	67638	NM_001280555	5079		NM_016734	ENSG00000196092	PAX5	ALL3|BSAP|PAX-5	paired box 5	protein-coding
4010	chr15	31494858	31495666	+	0	NA	Intergenic	Intergenic	-12962	NR_135834	102725022		NR_135834		LINC02352	-	long intergenic non-protein coding RNA 2352	ncRNA
818	chr8	74028285	74029390	+	0	NA	Intergenic	Intergenic	-23430	NM_153225	157869		NM_153225	ENSG00000164764	SBSPON	C8orf84|RPESP	somatomedin B and thrombospondin type 1 domain containing	protein-coding
2035	chr13	40732471	40733046	+	0	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	-23188	NR_046870	100874127		NR_046870		LINC00332	NCRNA00332	long intergenic non-protein coding RNA 332	ncRNA
1409	chr6	163759800	163760740	+	0	NA	non-coding (NR_033862, exon 4 of 4)	non-coding (NR_033862, exon 4 of 4)	7795	NR_033862	401282		NR_033862	ENSG00000285564	DKFZp451B082	-	uncharacterized LOC401282	ncRNA
4744	chr14	59064908	59066513	+	0	NA	Intergenic	Intergenic	-35069	NR_165650	51339		NM_016651	ENSG00000165617	DACT1	DAPPER|DAPPER1|DPR1|FRODO|HDPR1|TBS2|THYEX3	dishevelled binding antagonist of beta catenin 1	protein-coding
5144	chr18	75333915	75334600	+	0	NA	Intergenic	MER51A|LTR|ERV1	371426	NR_104127	101927715		NR_104127	ENSG00000265843	LINC01029	-	long intergenic non-protein coding RNA 1029	ncRNA
3394	chr8	52950883	52951752	+	0	NA	Intergenic	Intergenic	-139571	NM_001286782	115294		NM_052937	ENSG00000168300	PCMTD1	-	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	protein-coding
1093	chr14	23874493	23875961	+	0	NA	intron (NM_002471, intron 3 of 38)	intron (NM_002471, intron 3 of 38)	2255	NM_002471	4624		NM_002471	ENSG00000197616	MYH6	ASD3|CMD1EE|CMH14|MYHC|MYHCA|SSS3|alpha-MHC	myosin heavy chain 6	protein-coding
1261	chr2	214967786	214969392	+	0	NA	intron (NM_024532, intron 13 of 15)	LTR40A1|LTR|ERVL	-307189	NM_001345929	402117		NM_001080500	ENSG00000174453	VWC2L	-	von Willebrand factor C domain containing 2 like	protein-coding
2423	chr3	160603408	160604260	+	0	NA	intron (NR_134243, intron 2 of 5)	L1PA7|LINE|L1	15448	NR_134243	151742		NM_139245	ENSG00000163590	PPM1L	PP2C-epsilon|PP2CE|PPM1-LIKE	protein phosphatase, Mg2+/Mn2+ dependent 1L	protein-coding
4625	chr11	126033029	126033917	+	0	NA	Intergenic	Intergenic	48072	NM_032795	84881		NM_032795	ENSG00000165526	RPUSD4	-	RNA pseudouridine synthase D4	protein-coding
3230	chr2	178487370	178487517	+	0	NA	TTS (NM_001077358)	TTS (NM_001077358)	-3973	NM_152275	92104		NM_152275	ENSG00000197557	IFT70A	CFAP259|FAP259|TTC30A|TTC30B	intraflagellar transport 70A	protein-coding
3389	chr8	21039732	21040228	+	0	NA	Intergenic	Intergenic	-115770	NR_104677	101929172		NR_104677	ENSG00000254334	LINC03093	-	long intergenic non-protein coding RNA 3093	ncRNA
353	chr4	149113339	149114332	+	0	NA	intron (NM_000901, intron 4 of 8)	L1PB1|LINE|L1	249731	NR_148974	4306		NM_000901	ENSG00000151623	NR3C2	MCR|MLR|MR|NR3C2VIT	nuclear receptor subfamily 3 group C member 2	protein-coding
4470	chr3	88270873	88271700	+	0	NA	Intergenic	(TTCC)n|Simple_repeat|Simple_repeat	72177	NM_173824	285237		NM_173824	ENSG00000179021	C3orf38	-	chromosome 3 open reading frame 38	protein-coding
4864	chr2	179268647	179269709	+	0	NA	Intergenic	Intergenic	-9208	NR_110205	101927027		NR_110204	ENSG00000223960	CHROMR	CHROME|PRKRA-AS1	cholesterol induced regulator of metabolism RNA	ncRNA
4681	chr4	102567972	102568443	+	0	NA	Intergenic	Intergenic	-143557	NM_001127507	55024		NM_017935	ENSG00000153064	BANK1	BANK	B cell scaffold protein with ankyrin repeats 1	protein-coding
37	chr1	210799156	210800110	+	0	NA	intron (NM_001170564, intron 9 of 9)	intron (NM_001170564, intron 9 of 9)	296923	NM_001170580	55733		NM_018194	ENSG00000054392	HHAT	MART2|NNMS|SKI1|Skn	hedgehog acyltransferase	protein-coding
3583	chr3	189667889	189668380	+	0	NA	Intergenic	Intergenic	120423	NR_030642	100126340		NR_030642	ENSG00000216058	MIR944	MIRN944|hsa-mir-944|mir-944	microRNA 944	ncRNA
914	chr9	117894932	117896412	+	0	NA	intron (NR_110950, intron 1 of 5)	MLT1A0|LTR|ERVL-MaLR	5016	NR_110950	101928748		NR_110950	ENSG00000236461	LOC101928748	-	uncharacterized LOC101928748	ncRNA
3313	chr4	105851574	105852586	+	0	NA	Intergenic	L1PA7|LINE|L1	-214952	NM_017628	54790		NM_017628	ENSG00000168769	TET2	IMD75|KIAA1546|MDS	tet methylcytosine dioxygenase 2	protein-coding
2476	chr20	57133865	57134856	+	0	NA	intron (NR_034147, intron 6 of 6)	intron (NR_034147, intron 6 of 6)	-43905	NM_153360	164284		NM_153360	ENSG00000198768	APCDD1L	-	APC down-regulated 1 like	protein-coding
1014	chr10	133984232	133985005	+	0	NA	intron (NM_001105521, intron 24 of 24)	intron (NM_001105521, intron 24 of 24)	-15834	NM_006426	10570		NM_006426	ENSG00000151640	DPYSL4	CRMP3|DRP-4|ULIP4	dihydropyrimidinase like 4	protein-coding
2988	chr7	117431659	117432761	+	0	NA	exon (NM_033427, exon 4 of 23)	exon (NM_033427, exon 4 of 23)	80064	NM_001363349	83992		NM_033427	ENSG00000077063	CTTNBP2	C7orf8|CORTBP2|Orf4	cortactin binding protein 2	protein-coding
4155	chr22	23936485	23937150	+	0	NA	Intergenic	Intergenic	-14340	NM_001369906	3543		NM_020070	ENSG00000128322	IGLL1	14.1|AGM2|CD179b|IGL1|IGL5|IGLJ14.1|IGLL|IGO|IGVPB|VPREB2	immunoglobulin lambda like polypeptide 1	protein-coding
1762	chr5	168306743	168307519	+	0	NA	intron (NM_003062, intron 5 of 35)	intron (NM_003062, intron 5 of 35)	-111871	NR_029632	407001		NR_029632	ENSG00000207739	MIR218-2	MIRN218-2|mir-218-2	microRNA 218-2	ncRNA
3519	chr1	245202649	245202997	+	0	NA	intron (NM_001290327, intron 3 of 7)	L1MC4a|LINE|L1	-68652	NR_111907	101928068		NR_111907		LOC101928068	-	uncharacterized LOC101928068	ncRNA
4527	chr2	124672737	124675245	+	0	NA	Intergenic	Intergenic	108760	NR_147976	107985820		NR_147976	ENSG00000228400	CNTNAP5-DT	-	CNTNAP5 divergent transcript	ncRNA
3775	chr4	148752841	148753392	+	0	NA	intron (NM_024605, intron 3 of 22)	intron (NM_024605, intron 3 of 22)	49370	NR_039962	100616246		NR_039962	ENSG00000264274	MIR4799	-	microRNA 4799	ncRNA
1186	chr18	34805183	34805687	+	0	NA	TTS (NM_001353920)	TTS (NM_001353920)	-48988	NR_134588	105372068		NR_134588	ENSG00000267202	LOC105372068	-	uncharacterized LOC105372068	ncRNA
1757	chr5	151329827	151330802	+	0	NA	Intergenic	Intergenic	-8145	NR_109876	101927115		NR_109876	ENSG00000254226	LINC01933	CTB-12O2.1	long intergenic non-protein coding RNA 1933	ncRNA
1740	chr4	40351466	40352164	+	0	NA	intron (NM_017581, intron 4 of 4)	MER5A|DNA|hAT-Charlie	14465	NM_017581	55584		NM_017581	ENSG00000174343	CHRNA9	HSA243342|NACHRA9	cholinergic receptor nicotinic alpha 9 subunit	protein-coding
2199	chr3	9032126	9033034	+	0	NA	intron (NM_014850, intron 20 of 21)	intron (NM_014850, intron 20 of 21)	-27424	NM_020165	56852		NM_020165	ENSG00000070950	RAD18	RNF73	RAD18 E3 ubiquitin protein ligase	protein-coding
