PeakID (cmd=annotatePeaks.pl ../beds/community1.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1629	chr15	59716923	59717128	+	0	NA	Intergenic	L2a|LINE|L2	-13360	NM_152450	145773		NM_152450	ENSG00000157470	FAM81A	-	family with sequence similarity 81 member A	protein-coding
8616	chr18	33663538	33664381	+	0	NA	Intergenic	L1PB1|LINE|L1	-16402	NM_001303413	55197		NM_018170	ENSG00000141425	RPRD1A	HsT3101|P15RS	regulation of nuclear pre-mRNA domain containing 1A	protein-coding
7178	chr19	44405722	44406369	+	0	NA	promoter-TSS (NR_038334)	promoter-TSS (NR_038334)	-90	NR_038334	100505715		NR_038334	ENSG00000267058	LOC100505715	-	uncharacterized LOC100505715	ncRNA
1939	chr17	20580660	20582228	+	0	NA	Intergenic	Intergenic	-34315	NR_073509	100287072		NR_073509		LOC100287072	-	ribosomal protein S6 kinase B1 pseudogene	pseudo
2564	chr2	100937688	100939289	+	0	NA	exon (NM_198461, exon 1 of 12)	exon (NM_198461, exon 1 of 12)	475	NM_198461	164832		NM_198461	ENSG00000170500	LONRF2	RNF192	LON peptidase N-terminal domain and ring finger 2	protein-coding
1959	chr17	34454213	34455898	+	0	NA	Intergenic	Intergenic	23835	NM_002984	6351		NM_002984	ENSG00000275302	CCL4	ACT2|AT744.1|G-26|HC21|LAG-1|LAG1|MIP-1-beta|MIP1B|MIP1B1|SCYA2|SCYA4	C-C motif chemokine ligand 4	protein-coding
4917	chr8	97843915	97844963	+	0	NA	intron (NM_016134, intron 2 of 7)	Tigger15a|DNA|TcMar-Tigger	186969	NM_016134	10404		NM_016134	ENSG00000104324	CPQ	LDP|PGCP	carboxypeptidase Q	protein-coding
2195	chr19	5292767	5294036	+	0	NA	intron (NM_130853, intron 1 of 28)	CpG	47422	NM_002850	5802		NM_002850	ENSG00000105426	PTPRS	PTPSIGMA|R-PTP-S|R-PTP-sigma	protein tyrosine phosphatase receptor type S	protein-coding
4687	chr7	116323734	116324526	+	0	NA	intron (NM_001324402, intron 1 of 19)	L2|LINE|L2	3951	NR_165033	100996266		NR_120506		COMETT	COMET|LINC01510	cytosolic oncogenic antisense to MET transcript	ncRNA
4385	chr6	151086242	151087022	+	0	NA	intron (NM_001329801, intron 2 of 15)	AluSx|SINE|Alu	44397	NM_001329806	57480		NM_001029884	ENSG00000120278	PLEKHG1	ARHGEF41	pleckstrin homology and RhoGEF domain containing G1	protein-coding
132	chr1	54842245	54842671	+	0	NA	intron (NM_145716, intron 4 of 17)	intron (NM_145716, intron 4 of 17)	29609	NM_001009955	23648		NM_018070	ENSG00000157216	SSBP3	CSDP|SSDP|SSDP1	single stranded DNA binding protein 3	protein-coding
8017	chr21	44745696	44746467	+	0	NA	non-coding (NR_103713, exon 2 of 3)	non-coding (NR_103713, exon 2 of 3)	5838	NR_103713	100126693		NR_103713		LINC00322	C21orf136|NCRNA00322	long intergenic non-protein coding RNA 322	ncRNA
676	chr10	89101626	89103055	+	0	NA	promoter-TSS (NR_024397)	promoter-TSS (NR_024397)	-25	NR_024397	728190		NR_024397	ENSG00000223482	NUTM2A-AS1	FAM22A-AS1	NUTM2A antisense RNA 1	ncRNA
5713	chr18	30111233	30111622	+	0	NA	Intergenic	Intergenic	19801	NR_003558	441818		NR_003558	ENSG00000293029	WBP11P1	HsT3017	WBP11 pseudogene 1	pseudo
8499	chr2	190656125	190656666	+	0	NA	intron (NR_110332, intron 2 of 12)	MIR|SINE|MIR	7219	NM_001128143	5378		NM_000534	ENSG00000064933	PMS1	HNPCC3|MLH2|PMSL1|hPMS1	PMS1 homolog 1, mismatch repair system component	protein-coding
7023	chr8	110020501	110021499	+	0	NA	Intergenic	LTR33|LTR|ERVL	-77814	NM_003301	7201		NM_003301	ENSG00000174417	TRHR	CHNG7|TRH-R	thyrotropin releasing hormone receptor	protein-coding
4177	chr6	41687888	41688229	+	0	NA	intron (NM_001167827, intron 1 of 8)	intron (NM_001167827, intron 1 of 8)	13290	NR_162107	113218489		NR_162107		MIR10398	-	microRNA 10398	ncRNA
5538	chr12	126467573	126468933	+	0	NA	promoter-TSS (NR_034132)	promoter-TSS (NR_034132)	-333	NR_034132	400084		NR_034132	ENSG00000249267	LINC00939	-	long intergenic non-protein coding RNA 939	ncRNA
5872	chr20	25128965	25129882	+	0	NA	promoter-TSS (NR_027093)	promoter-TSS (NR_027093)	3	NR_027091	284798		NR_027091	ENSG00000230725	LOC284798	-	uncharacterized LOC284798	ncRNA
2414	chr2	38078667	38079804	+	0	NA	intron (NR_110012, intron 2 of 3)	intron (NR_110012, intron 2 of 3)	-22381	NR_110011	101929559		NR_110011	ENSG00000237803	PIRAT1	LINC00211|NCRNA00211|PIRAT	PU.1 (SPI1) induced regulator of S100A8 and S100A9 alarmin transcription 1	ncRNA
5558	chr13	96132287	96132818	+	0	NA	intron (NR_046533, intron 3 of 3)	intron (NR_046533, intron 3 of 3)	46699	NM_182848	9071		NM_006984	ENSG00000134873	CLDN10	CPETRL3|HELIX|OSP-L|OSPL	claudin 10	protein-coding
8549	chr2	224746490	224747050	+	0	NA	exon (NM_020830, exon 10 of 12)	exon (NM_020830, exon 10 of 12)	-44471	NM_001039569	130340		NM_178814	ENSG00000152056	AP1S3	PSORS15|sigma1C	adaptor related protein complex 1 subunit sigma 3	protein-coding
6276	chr8	28633648	28635532	+	0	NA	intron (NM_001172562, intron 13 of 16)	intron (NM_001172562, intron 13 of 16)	75572	NM_001440	2137		NM_001440	ENSG00000012232	EXTL3	BOTV|EXTL1L|EXTR1|ISDNA|REGR|RPR	exostosin like glycosyltransferase 3	protein-coding
3080	chr22	32803213	32803869	+	0	NA	intron (NM_014306, intron 3 of 11)	intron (NM_014306, intron 3 of 11)	4693	NM_014306	51493		NM_014306	ENSG00000100220	RTCB	C22orf28|DJ149A16.6|FAAP|HSPC117	RNA 2',3'-cyclic phosphate and 5'-OH ligase	protein-coding
6117	chr5	180541801	180542561	+	0	NA	Intergenic	CpG	10123	NM_001258283	26693		NM_001258283	ENSG00000185372	OR2V1	OR2V1P|OST265	olfactory receptor family 2 subfamily V member 1	protein-coding
2749	chr2	197994934	197996826	+	0	NA	intron (NM_153697, intron 4 of 9)	MIRb|SINE|MIR	-66835	NR_135584	101927596		NR_135584	ENSG00000231621	ANKRD44-AS1	-	ANKRD44 antisense RNA 1	ncRNA
4216	chr6	73329663	73333094	+	0	NA	promoter-TSS (NM_001160132)	promoter-TSS (NM_001160132)	-414	NM_001160130	56479		NM_019842	ENSG00000185760	KCNQ5	Kv7.5|MRD46	potassium voltage-gated channel subfamily Q member 5	protein-coding
5198	chr9	117085561	117088172	+	0	NA	intron (NM_000607, intron 3 of 5)	MIRb|SINE|MIR	1488	NM_000607	5004		NM_000607	ENSG00000229314	ORM1	A1AG1|AGP-A|AGP1|HEL-S-153w|ORM	orosomucoid 1	protein-coding
5602	chr14	106572761	106573676	+	0	NA	Intergenic	Intergenic	-134860	NR_002224	8755		NR_002224	ENSG00000290844	ADAM6	C14orf96|tMDCIV	ADAM metallopeptidase domain 6 (pseudogene)	pseudo
6977	chr22	48962682	48963429	+	0	NA	intron (NM_001082967, intron 1 of 3)	intron (NM_001082967, intron 1 of 3)	-9097	NM_015381	25817		NM_015381	ENSG00000219438	TAFA5	FAM19A5|QLLK5208|TAFA-5|UNQ5208	TAFA chemokine like family member 5	protein-coding
5242	chr9	132801829	132802335	+	0	NA	intron (NM_001363755, intron 1 of 15)	intron (NM_001363755, intron 1 of 15)	3386	NM_015033	23048		NM_015033	ENSG00000187239	FNBP1	FBP17	formin binding protein 1	protein-coding
3963	chr5	122855832	122856794	+	0	NA	intron (NM_001364146, intron 1 of 10)	intron (NM_001364146, intron 1 of 10)	8442	NM_001364143	1456		NM_004384	ENSG00000151292	CSNK1G3	CKI-gamma 3|CSNK1G3L	casein kinase 1 gamma 3	protein-coding
2016	chr17	61926087	61927054	+	0	NA	Intergenic	CpG	-6525	NM_001098426	6603		NM_003077	ENSG00000108604	SMARCD2	BAF60B|CRACD2|PRO2451|Rsc6p|SGD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	protein-coding
7401	chr8	66702905	66703910	+	0	NA	intron (NM_001242318, intron 1 of 12)	intron (NM_001242318, intron 1 of 12)	-2115	NM_002603	5150		NM_002603	ENSG00000205268	PDE7A	HCP1|PDE7	phosphodiesterase 7A	protein-coding
6846	chr13	76906012	76907116	+	0	NA	Intergenic	Intergenic	-397296	NR_047491	100861545		NR_047491	ENSG00000261206	LINC00561	-	long intergenic non-protein coding RNA 561	ncRNA
2535	chr2	89459169	89460447	+	0	NA	Intergenic	Intergenic	347924	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
5410	chr10	71590952	71591261	+	0	NA	intron (NM_080798, intron 3 of 34)	intron (NM_080798, intron 3 of 34)	29444	NM_080805	1305		NM_005203	ENSG00000197467	COL13A1	CMS19|COLXIIIA1	collagen type XIII alpha 1 chain	protein-coding
2555	chr2	97540007	97540661	+	0	NA	Intergenic	Intergenic	-4517	NM_017789	54910		NM_017789	ENSG00000168758	SEMA4C	M-SEMA-F|SEMACL1|SEMAF|SEMAI	semaphorin 4C	protein-coding
6199	chr7	27203996	27206214	+	0	NA	promoter-TSS (NM_152739)	promoter-TSS (NM_152739)	51	NM_152739	3205		NM_002142	ENSG00000078399	HOXA9	ABD-B|HOX1|HOX1.7|HOX1G	homeobox A9	protein-coding
7828	chr12	92882460	92883160	+	0	NA	Intergenic	Intergenic	22355	NR_144532	100507616		NR_144532		LINC02397	-	long intergenic non-protein coding RNA 2397	ncRNA
467	chr1	226884512	226885856	+	0	NA	intron (NM_002221, intron 2 of 7)	intron (NM_002221, intron 2 of 7)	-22415	NR_103784	100506443		NR_103784	ENSG00000228382	ITPKB-IT1	-	ITPKB intronic transcript 1	ncRNA
16	chr1	1779340	1779789	+	0	NA	intron (NM_002074, intron 1 of 11)	AluSx3|SINE|Alu	42962	NM_002074	2782		NM_002074	ENSG00000078369	GNB1	HG2A|MDS|MRD42	G protein subunit beta 1	protein-coding
3783	chr4	164586659	164588458	+	0	NA	intron (NM_001166373, intron 4 of 7)	intron (NM_001166373, intron 4 of 7)	-52872	NM_017923	55016		NM_017923	ENSG00000145416	MARCHF1	MARCH-I|MARCH1|RNF171	membrane associated ring-CH-type finger 1	protein-coding
2416	chr2	38779441	38779807	+	0	NA	Intergenic	L3|LINE|CR1	-36742	NR_110259	101929596		NR_110259	ENSG00000231367	LINC02613	-	long intergenic non-protein coding RNA 2613	ncRNA
239	chr1	110926053	110928265	+	0	NA	intron (NM_004696, intron 2 of 8)	intron (NM_004696, intron 2 of 8)	6489	NM_001201549	9122		NM_004696	ENSG00000168679	SLC16A4	MCT4|MCT5	solute carrier family 16 member 4	protein-coding
418	chr1	206290005	206290931	+	0	NA	Intergenic	Intergenic	-2271	NM_001007544	440712		NM_001007544	ENSG00000263961	RHEX	C1orf186	regulator of hemoglobinization and erythroid cell expansion	protein-coding
1125	chr12	32180785	32181252	+	0	NA	Intergenic	LTR10E|LTR|ERV1	68669	NM_018169	55196		NM_018169	ENSG00000174718	RESF1	C12orf35|GET|KIAA1551|UTA2-1	retroelement silencing factor 1	protein-coding
3528	chr3	193316896	193317500	+	0	NA	intron (NM_130831, intron 1 of 27)	T-rich|Low_complexity|Low_complexity	6201	NM_130837	4976		NM_015560	ENSG00000198836	OPA1	BERHS|MGM1|MTDPS14|NPG|NTG|largeG	OPA1 mitochondrial dynamin like GTPase	protein-coding
7001	chr4	164252395	164254464	+	0	NA	intron (NM_000909, intron 1 of 2)	CpG	319	NM_000909	4886		NM_000909	ENSG00000164128	NPY1R	NPY1-R|NPYR	neuropeptide Y receptor Y1	protein-coding
7720	chr10	51540784	51541637	+	0	NA	intron (NR_158660, intron 7 of 16)	LTR7C|LTR|ERV1	-8343	NM_002443	4477		NM_002443	ENSG00000263639	MSMB	HPC13|IGBF|MSP|MSPB|PN44|PRPS|PSP|PSP-94|PSP57|PSP94	microseminoprotein beta	protein-coding
1889	chr16	89131452	89131990	+	0	NA	Intergenic	Intergenic	-28539	NR_147928	197322		NM_174917	ENSG00000176715	ACSF3	-	acyl-CoA synthetase family member 3	protein-coding
5010	chr9	565394	566157	+	0	NA	intron (NM_001256877, intron 2 of 12)	LTR8A|LTR|ERV1	61080	NM_015158	23189		NM_015158	ENSG00000107104	KANK1	ANKRD15|CPSQ2|KANK	KN motif and ankyrin repeat domains 1	protein-coding
6274	chr8	25202869	25203289	+	0	NA	TTS (NR_106936)	TTS (NR_106936)	161	NR_106936	102465527		NR_106936	ENSG00000274988	MIR6876	hsa-mir-6876	microRNA 6876	ncRNA
2857	chr2	238635808	238636248	+	0	NA	intron (NM_001137550, intron 7 of 23)	intron (NM_001137550, intron 7 of 23)	35180	NM_004735	9208		NM_004735	ENSG00000124831	LRRFIP1	FLAP-1|FLAP1|FLIIAP1|GCF-2|GCF2|HUFI-1|TRIP	LRR binding FLII interacting protein 1	protein-coding
4999	chr8	144434210	144434642	+	0	NA	intron (NM_001258447, intron 1 of 13)	L1MB5|LINE|L1	7721	NM_001258446	116447		NM_052963	ENSG00000184428	TOP1MT	-	DNA topoisomerase I mitochondrial	protein-coding
2837	chr2	232585780	232586110	+	0	NA	Intergenic	LTR81AB|LTR|Gypsy	7921	NR_128710	103504734		NR_128710	ENSG00000283475	MIR1244-4	hsa-mir-1244-4	microRNA 1244-4	ncRNA
6745	chr4	74959151	74960470	+	0	NA	Intergenic	PRIMA41-int|LTR|ERV1	5102	NM_002089	2920		NM_002089	ENSG00000081041	CXCL2	CINC-2a|GRO2|GROb|MGSA-b|MIP-2a|MIP2|MIP2A|SCYB2	C-X-C motif chemokine ligand 2	protein-coding
8417	chr19	8590365	8591559	+	0	NA	intron (NM_012335, intron 24 of 27)	AluSg4|SINE|Alu	-11911	NM_032370	84330		NM_032370	ENSG00000133250	ZNF414	ZFP414	zinc finger protein 414	protein-coding
3902	chr5	75647003	75648021	+	0	NA	intron (NM_001297716, intron 12 of 12)	intron (NM_001297716, intron 12 of 12)	-51598	NM_006633	10788		NM_006633	ENSG00000145703	IQGAP2	-	IQ motif containing GTPase activating protein 2	protein-coding
8099	chr21	34399752	34400088	+	0	NA	exon (NM_005806, exon 2 of 2)	exon (NM_005806, exon 2 of 2)	1677	NM_005806	10215		NM_005806	ENSG00000205927	OLIG2	BHLHB1|OLIGO2|PRKCBP2|RACK17|bHLHe19	oligodendrocyte transcription factor 2	protein-coding
7423	chr9	3528584	3528760	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	-2671	NM_001282116	5991		NM_002919	ENSG00000080298	RFX3	-	regulatory factor X3	protein-coding
4214	chr6	71942647	71943533	+	0	NA	Intergenic	L1MEg|LINE|L1	-55424	NM_001324266	79627		NM_024576	ENSG00000119900	OGFRL1	dJ331H24.1	opioid growth factor receptor like 1	protein-coding
1109	chr12	26379536	26380182	+	0	NA	intron (NM_005086, intron 2 of 2)	intron (NM_005086, intron 2 of 2)	31353	NM_005086	8082		NM_005086	ENSG00000123096	SSPN	DAGA5|KRAG|NSPN|SPN1|SPN2	sarcospan	protein-coding
5663	chr16	81719754	81720542	+	0	NA	intron (NM_198390, intron 10 of 20)	intron (NM_198390, intron 10 of 20)	21189	NR_045112	100129617		NR_045112		LOC100129617	-	uncharacterized LOC100129617	ncRNA
698	chr10	96104092	96105107	+	0	NA	intron (NM_022451, intron 12 of 20)	intron (NM_022451, intron 12 of 20)	18097	NM_022451	64318		NM_022451	ENSG00000173145	NOC3L	AD24|C10orf117|FAD24	NOC3 like DNA replication regulator	protein-coding
661	chr10	78042094	78042559	+	0	NA	intron (NM_032024, intron 4 of 5)	intron (NM_032024, intron 4 of 5)	499807	NM_032024	83938		NM_032024	ENSG00000148655	LRMDA	C10orf11|CDA017	leucine rich melanocyte differentiation associated	protein-coding
2014	chr17	61600130	61600827	+	0	NA	promoter-TSS (NM_173092)	promoter-TSS (NM_173092)	-241	NM_001278920	81033		NM_030779	ENSG00000173826	KCNH6	ERG-2|ERG2|HERG2|Kv11.2|hERG-2	potassium voltage-gated channel subfamily H member 6	protein-coding
480	chr1	231093001	231094555	+	0	NA	intron (NM_024525, intron 3 of 22)	intron (NM_024525, intron 3 of 22)	20829	NM_001376514	79573		NM_024525	ENSG00000143643	TTC13	-	tetratricopeptide repeat domain 13	protein-coding
6559	chr9	98278047	98279433	+	0	NA	intron (NM_001083603, intron 1 of 23)	CpG	513	NM_001354919	5727		NM_000264	ENSG00000185920	PTCH1	BCNS|BCNS1|NBCCS|PTC|PTC1|PTCH	patched 1	protein-coding
6844	chr12	50262860	50263601	+	0	NA	3' UTR (NM_012306, exon 12 of 12)	3' UTR (NM_012306, exon 12 of 12)	-26341	NM_181708	144233		NM_181708	ENSG00000186666	BCDIN3D	-	BCDIN3 domain containing RNA methyltransferase	protein-coding
3480	chr3	177042940	177043643	+	0	NA	Intergenic	ERVL-E-int|LTR|ERVL	31061	NR_047465	100820709		NR_047465	ENSG00000203645	LINC00501	-	long intergenic non-protein coding RNA 501	ncRNA
6539	chr7	106209308	106209744	+	0	NA	Intergenic	Intergenic	92078	NM_175884	168455		NM_175884	ENSG00000253276	CCDC71L	C7orf74	coiled-coil domain containing 71 like	protein-coding
6319	chr9	19154114	19155244	+	0	NA	Intergenic	FLAM_C|SINE|Alu	-27075	NR_038064	123		NM_001122	ENSG00000147872	PLIN2	ADFP|ADRP	perilipin 2	protein-coding
8567	chr6	154893285	154894108	+	0	NA	Intergenic	Intergenic	-61877	NM_001368117	154043		NM_173515	ENSG00000153721	CNKSR3	CNK3|CNK3/IPCEF1|MAGI1	CNKSR family member 3	protein-coding
297	chr1	157789649	157790598	+	0	NA	promoter-TSS (NM_001159398)	promoter-TSS (NM_001159398)	-213	NM_052938	115350		NM_052938	ENSG00000163534	FCRL1	CD307a|FCRH1|IFGP1|IRTA5	Fc receptor like 1	protein-coding
5280	chr9	140720007	140720522	+	0	NA	intron (NM_001354263, intron 25 of 26)	intron (NM_001354263, intron 25 of 26)	-12607	NR_030333	693187		NR_030333	ENSG00000207693	MIR602	MIRN602|hsa-mir-602	microRNA 602	ncRNA
3771	chr4	157996898	157997974	+	0	NA	promoter-TSS (NM_001166060)	promoter-TSS (NM_001166060)	-119	NM_001166060	2743		NM_000824	ENSG00000109738	GLRB	HKPX2	glycine receptor beta	protein-coding
4486	chr7	20070060	20070955	+	0	NA	intron (NR_110114, intron 2 of 5)	intron (NR_110114, intron 2 of 5)	109542	NR_110114	101927668		NR_110114		LOC101927668	-	uncharacterized LOC101927668	ncRNA
827	chr11	14588447	14589147	+	0	NA	intron (NM_148976, intron 2 of 10)	intron (NM_148976, intron 2 of 10)	-46806	NM_001143937	5682		NM_002786	ENSG00000129084	PSMA1	HC2|HEL-S-275|NU|PROS30	proteasome 20S subunit alpha 1	protein-coding
211	chr1	93440590	93441807	+	0	NA	Intergenic	Intergenic	-14119	NM_001252269	388650		NM_001006605	ENSG00000154511	DIPK1A	FAM69A	divergent protein kinase domain 1A	protein-coding
5341	chr1	93794164	93795076	+	0	NA	intron (NR_034089, intron 5 of 8)	MLT1K|LTR|ERVL-MaLR	16748	NR_034089	100131564		NR_034089		CCDC18-AS1	-	CCDC18 antisense RNA 1	ncRNA
7941	chr12	127256763	127257253	+	0	NA	promoter-TSS (NR_033878)	promoter-TSS (NR_033878)	-200	NR_033878	387895		NR_033878		LINC00944	DMDRMR	long intergenic non-protein coding RNA 944	ncRNA
5161	chr9	100639077	100639403	+	0	NA	Intergenic	Intergenic	23732	NM_004473	2304		NM_004473	ENSG00000178919	FOXE1	BAMLAZ|FKHL15|FOXE2|HFKH4|HFKL5|NMTC4|TITF2|TTF-2|TTF2	forkhead box E1	protein-coding
126	chr1	50886597	50887205	+	0	NA	exon (NM_032110, exon 2 of 3)	exon (NM_032110, exon 2 of 3)	2214	NM_032110	63950		NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding
2699	chr2	174855919	174856580	+	0	NA	Intergenic	Intergenic	-25819	NM_003111	6670		NM_003111	ENSG00000172845	SP3	SPR2	Sp3 transcription factor	protein-coding
3042	chr22	22516084	22517083	+	0	NA	Intergenic	Intergenic	-82615	NM_007128	7441		NM_007128	ENSG00000169575	VPREB1	CD179a|IGI|IGVPB|VPREB	V-set pre-B cell surrogate light chain 1	protein-coding
4827	chr8	29265862	29266408	+	0	NA	Intergenic	Intergenic	-57934	NM_001394	1846		NM_001394	ENSG00000120875	DUSP4	HVH2|MKP-2|MKP2|TYP	dual specificity phosphatase 4	protein-coding
5122	chr9	88262276	88262986	+	0	NA	intron (NM_015239, intron 11 of 25)	L2c|LINE|L2	94238	NM_001330701	23287		NM_015239	ENSG00000135049	AGTPBP1	CCP1|CONDCA|NNA1	ATP/GTP binding carboxypeptidase 1	protein-coding
2284	chr19	41193218	41193804	+	0	NA	intron (NM_004756, intron 1 of 9)	intron (NM_004756, intron 1 of 9)	2558	NM_001289980	9253		NM_004756	ENSG00000105245	NUMBL	CAG3A|CTG3a|NBL|NUMB-R|NUMBLIKE|NUMBR|TNRC23	NUMB like endocytic adaptor protein	protein-coding
3388	chr3	119274018	119274505	+	0	NA	intron (NM_005191, intron 2 of 6)	intron (NM_005191, intron 2 of 6)	4200	NM_005191	941		NM_005191	ENSG00000121594	CD80	B7|B7-1|B7.1|BB1|CD28LG|CD28LG1|LAB7	CD80 molecule	protein-coding
4379	chr6	150350887	150351970	+	0	NA	Intergenic	Intergenic	-4760	NM_130900	154064		NM_130900	ENSG00000155918	RAET1L	RAET1H|ULBP6	retinoic acid early transcript 1L	protein-coding
1577	chr15	30113674	30115283	+	0	NA	promoter-TSS (NM_001301026)	promoter-TSS (NM_001301026)	193	NM_001330239	7082		NM_003257	ENSG00000104067	TJP1	ZO-1	tight junction protein 1	protein-coding
4084	chr6	3388817	3389475	+	0	NA	intron (NM_001382320, intron 1 of 1)	L1MB3|LINE|L1	56101	NM_021945	63027		NM_015482	ENSG00000137266	SLC22A23	C6orf85	solute carrier family 22 member 23	protein-coding
1776	chr16	17460801	17461218	+	0	NA	intron (NM_022166, intron 1 of 11)	intron (NM_022166, intron 1 of 11)	103808	NM_022166	64131		NM_022166	ENSG00000103489	XYLT1	DBQD2|PXYLT1|XT-I|XT1|XTI|XYLTI|xylT-I	xylosyltransferase 1	protein-coding
884	chr11	60677815	60678038	+	0	NA	Intergenic	L2a|LINE|L2	-3704	NM_024092	79073		NM_024092	ENSG00000110108	TMEM109	SND3|hSND3	transmembrane protein 109	protein-coding
8614	chr14	68775579	68776673	+	0	NA	intron (NM_133509, intron 8 of 10)	intron (NM_133509, intron 8 of 10)	319378	NR_135816	100996664		NR_135816		LOC100996664	-	uncharacterized LOC100996664	ncRNA
2767	chr2	208349365	208349958	+	0	NA	Intergenic	Intergenic	-45025	NM_001320793	1385		NM_004379	ENSG00000118260	CREB1	CREB|CREB-1	cAMP responsive element binding protein 1	protein-coding
2566	chr2	102332691	102334229	+	0	NA	intron (NM_145686, intron 2 of 30)	intron (NM_145686, intron 2 of 30)	18733	NM_001384552	9448		NM_004834	ENSG00000071054	MAP4K4	FLH21957|HEL-S-31|HGK|MEKKK4|NIK	mitogen-activated protein kinase kinase kinase kinase 4	protein-coding
927	chr11	74021948	74023086	+	0	NA	exon (NM_001288748, exon 1 of 13)	intron (NR_120556, intron 1 of 6)	110	NR_120556	101928580		NR_120556	ENSG00000246211	P4HA3-AS1	-	P4HA3 antisense RNA 1	ncRNA
2643	chr2	145436179	145437916	+	0	NA	intron (NR_033870, intron 1 of 4)	intron (NR_033870, intron 1 of 4)	11513	NR_033870	401014		NR_033870	ENSG00000226674	TEX41	DKFZp686O1327|LINC00953	testis expressed 41	ncRNA
4003	chr5	141030524	141031392	+	0	NA	promoter-TSS (NM_033449)	promoter-TSS (NM_033449)	27	NM_033449	89848		NM_033449	ENSG00000197948	FCHSD1	NWK2	FCH and double SH3 domains 1	protein-coding
3997	chr5	137143027	137143729	+	0	NA	intron (NR_002713, intron 1 of 1)	AluSc8|SINE|Alu	6496	NR_002713	4888		NR_002713	ENSG00000293504	NPY6R	NPY1RL|NPY6RP|PP2|Y2B	neuropeptide Y receptor Y6 (pseudogene)	pseudo
7476	chr15	64128761	64129051	+	0	NA	Intergenic	Intergenic	-2759	NM_003922	8925		NM_003922	ENSG00000103657	HERC1	MDFPMR|p532|p619	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	protein-coding
2582	chr2	111812671	111813067	+	0	NA	intron (NM_001142807, intron 16 of 17)	intron (NM_001142807, intron 16 of 17)	60296	NR_122074	400997		NR_122074	ENSG00000204581	ACOXL-AS1	-	ACOXL antisense RNA 1	ncRNA
519	chr10	3799943	3800696	+	0	NA	Intergenic	Intergenic	27082	NM_001300	1316		NM_001300	ENSG00000067082	KLF6	BCD1|CBA1|COPEB|CPBP|GBF|PAC1|ST12|ZF9	KLF transcription factor 6	protein-coding
1291	chr12	121972496	121972776	+	0	NA	intron (NM_032590, intron 6 of 22)	intron (NM_032590, intron 6 of 22)	45515	NM_001005366	84678		NM_032590	ENSG00000089094	KDM2B	CXXC2|FBXL10|Fbl10|JHDM1B|PCCX2	lysine demethylase 2B	protein-coding
8690	chr10	28622226	28624375	+	0	NA	Intergenic	Intergenic	-31307	NR_134517	143098		NM_173496	ENSG00000150054	MPP7	-	MAGUK p55 scaffold protein 7	protein-coding
2203	chr19	7766570	7767269	+	0	NA	promoter-TSS (NM_001220500)	promoter-TSS (NM_001220500)	98	NM_001220500	2208		NM_002002	ENSG00000104921	FCER2	BLAST-2|CD23|CD23A|CLEC4J|FCE2|FCErII|IGEBF	Fc epsilon receptor II	protein-coding
555	chr10	17551072	17552627	+	0	NA	Intergenic	Intergenic	-55255	NR_144322	338596		NM_001004470	ENSG00000148488	ST8SIA6	SIA8F|SIAT8-F|SIAT8F|ST8SIA-VI|ST8SiaVI	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	protein-coding
984	chr11	111385241	111385746	+	0	NA	promoter-TSS (NM_001100388)	promoter-TSS (NM_001100388)	-17	NM_207430	399949		NM_207430	ENSG00000183644	HOATZ	C11orf88	HOATZ cilia and flagella associated protein	protein-coding
3296	chr3	59825153	59826009	+	0	NA	intron (NM_001354590, intron 7 of 8)	intron (NM_001354590, intron 7 of 8)	-181358	NR_149028	339902		NR_149028		LOC339902	-	hCG1813818	ncRNA
6860	chr2	240198310	240198791	+	0	NA	intron (NM_001378417, intron 2 of 26)	intron (NM_001378417, intron 2 of 26)	-28607	NR_036229	100423043		NR_036229	ENSG00000265215	MIR4269	-	microRNA 4269	ncRNA
553	chr10	14776768	14777191	+	0	NA	intron (NM_001282695, intron 1 of 5)	intron (NM_001282695, intron 1 of 5)	39917	NM_001282695	83641		NM_031453	ENSG00000065809	FAM107B	C10orf45|HITS	family with sequence similarity 107 member B	protein-coding
4332	chr6	135643750	135644830	+	0	NA	intron (NM_017651, intron 24 of 27)	intron (NM_017651, intron 24 of 27)	83992	NR_030317	693126		NR_030317	ENSG00000207689	MIR548A2	MIRN548A2	microRNA 548a-2	ncRNA
7389	chr8	6605625	6606357	+	0	NA	intron (NM_018361, intron 6 of 7)	intron (NM_018361, intron 6 of 7)	-3230	NR_039807	100616372		NR_039807	ENSG00000283386	MIR4659B	-	microRNA 4659b	ncRNA
